text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",4,1,IBcBkpzBSGXRB0bulIeSfNja9hA,wšꜣ,wšꜣ,𓏲𓆷𓄿𓅯𓀜,𓏲𓆷𓄿𓅯𓀜,"['𓏲', '𓆷', '𓄿', '𓅯', '𓀜']",50140,wšꜣ,VERB,,(Zahn) ausstopfen,,,0.0,"['𓏲', '𓆷', '𓄿', '𓅯', '𓀜']","['complete', 'complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",4,2,IBcBkgjzdf7Pz09rjagYW76qDtM,ꞽbḥ,ꞽbḥ,𓄑𓐰𓏤,𓄑𓏤,"['𓄑', '𓏤']",23830,ꞽbḥ,NOUN,,Zahn,,,0.0,"['𓄑', '𓏤']","['complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",4,3,IBcBkmOKSzKShkPrlIQMGeNTmRU,ꞽm,ꞽm,𓇋𓅓,𓇋𓅓,"['𓇋', '𓅓']",24640,ꞽm,ADV,,da; dort; davon; dadurch; damit,,,0.0,"['𓇋', '𓅓']","['complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",5,2,IBcBknGCYaUZUkR2uT0CraRDiyU,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",6,1,IBcBkrwqkiHAKUybhFHkMCtoUds,ḥw.yt,ḥw.yt,𓎛𓀝𓇋𓇋𓏏𓐰𓈒𓐰𓏥,𓎛𓀝𓇋𓇋𓏏𓈒𓏥,"['𓎛', '𓀝', '𓇋', '𓇋', '𓏏', '𓈒', '𓏥']",102800,ḥw.yt,NOUN,,Abgeschlagenes (vom Mühlstein); Steinmehl (in med. Verwendung),,,0.0,"['𓎛', '𓀝', '𓇋', '𓇋', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",6,2,IBcBkuQE1bLnC0ARqK29VNnEVMk,bnw.t,bnw.t,𓃀𓐰𓈖𓏌𓅱𓐰𓏏𓊌𓈒𓐰𓏥,𓃀𓈖𓏌𓅱𓏏𓊌𓈒𓏥,"['𓃀', '𓈖', '𓏌', '𓅱', '𓏏', '𓊌', '𓈒', '𓏥']",55650,bnw.t,NOUN,,Mühlstein,,,0.0,"['𓃀', '𓈖', '𓏌', '𓅱', '𓏏', '𓊌', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",6,3,IBcBkjVLWbjaO0Jfo7lkc2c1CHk,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",6,5,IBcBksExQWJgCkGhqLFnloTmR7M,ztꞽ,ztꞽ,𓐮𓏏𓐰𓏭𓈒𓐰𓏥,𓐮𓏏𓏭𓈒𓏥,"['𓐮', '𓏏', '𓏭', '𓈒', '𓏥']",147520,ztꞽ,NOUN,,Ocker,,,0.0,"['𓐮', '𓏏', '𓏭', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",6,6,IBcBkmPMWwCQYEWlgIdtEFLYgj8,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",6,7,IBcBkoKqz8KWpESyt8z1aJhBA5Y,bꞽ.t,bꞽ.t,𓆤𓏏𓏌𓐰𓏥,𓆤𓏏𓏌𓏥,"['𓆤', '𓏏', '𓏌', '𓏥']",54210,bꞽ.t,NOUN,,Honig,,,0.0,"['𓆤', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",6,8,IBcBksFvn4WbBECItyHQzy2qPHE,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",7,1,IBcBkvgZqHQAnEcEp1jF0mBACho,wšꜣ,wšꜣ,𓏲𓆷𓄿𓅯𓀜,𓏲𓆷𓄿𓅯𓀜,"['𓏲', '𓆷', '𓄿', '𓅯', '𓀜']",50140,wšꜣ,VERB,,(Zahn) ausstopfen,,,0.0,"['𓏲', '𓆷', '𓄿', '𓅯', '𓀜']","['complete', 'complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",7,2,IBcBksopQSdVr0kQvyxm5aceq5A,ꞽbḥ,ꞽbḥ,𓄑𓐰𓏤,𓄑𓏤,"['𓄑', '𓏤']",23830,ꞽbḥ,NOUN,,Zahn,,,0.0,"['𓄑', '𓏤']","['complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",7,3,IBcBkqaR1LkEhEXiqnWEIWuwwUE,ꞽm,ꞽm,𓇋𓅓,𓇋𓅓,"['𓇋', '𓅓']",24640,ꞽm,ADV,,da; dort; davon; dadurch; damit,,,0.0,"['𓇋', '𓅓']","['complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",8,2,IBcBklwNsi1kWEVtl28S1d0lG50,dr,dr,𓂧𓐰𓂋𓀜,𓂧𓂋𓀜,"['𓂧', '𓂋', '𓀜']",180130,dr,VERB,,entfernen; vertreiben; vertilgen,,,0.0,"['𓂧', '𓂋', '𓀜']","['complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",8,3,IBcBkpsdr5KErUrInjyqiSQyIVo,srdd,srdd,𓋴𓂋𓐰𓂧𓂧𓐰𓌗𓏛,𓋴𓂋𓂧𓂧𓌗𓏛,"['𓋴', '𓂋', '𓂧', '𓂧', '𓌗', '𓏛']",875723,srdd,NOUN,,Ansammlung,,,0.0,"['𓋴', '𓂋', '𓂧', '𓂧', '𓌗', '𓏛']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",8,4,IBcBkjh00qEs80npqeQQa2EWaFo,n(.ꞽ).w,n.ꞽ.w,𓏌𓏤,𓏌𓏤,"['𓏌', '𓏤']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓏌', '𓏤']","['complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",8,5,IBcBkmJHUL3Dn0rdgoOmYsMHBUI,wḫd.w,wḫd.w,𓏲𓐍𓐰𓂧𓏲𓐎𓐰𓏥,𓏲𓐍𓂧𓏲𓐎𓏥,"['𓏲', '𓐍', '𓂧', '𓏲', '𓐎', '𓏥']",49410,wḫd.w,NOUN,,Schmerzstoff (med.); Krankheitsauslöser,,,0.0,"['𓏲', '𓐍', '𓂧', '𓏲', '𓐎', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",8,7,IBcBkoXyyOdbyEyJgtugawFKJ98,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",8,8,IBcBkrkV4ipNqUbJpdOZqap0Lms,ꞽbḥ.PL,ꞽbḥ.PL,𓄑𓐰𓏥,𓄑𓏥,"['𓄑', '𓏥']",23830,ꞽbḥ,NOUN,,Zahn,,,0.0,"['𓄑', '𓏥']","['complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",9,1,IBcBklS7Odv70UyCk8WtxOj3GNM,nqꜥ.wt,nqꜥ.wt,𓈖𓐰𓈎𓂝𓅱𓐰𓏏𓈒𓐰𓏥,𓈖𓈎𓂝𓅱𓏏𓈒𓏥,"['𓈖', '𓈎', '𓂝', '𓅱', '𓏏', '𓈒', '𓏥']",89040,nqꜥ.wt,NOUN,,geritze (reife) Sykomorenfrüchte,,,0.0,"['𓈖', '𓈎', '𓂝', '𓅱', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",9,2,IBcBkqWagji4tEWvg2JWspWzPo8,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",9,3,IBcBkvCeki3Kc0eOlKRoXi44O3M,ꞽwr.yt,ꞽwr.yt,𓃛𓏲𓂋𓇋𓇋𓏏𓈒𓐰𓏥,𓃛𓏲𓂋𓇋𓇋𓏏𓈒𓏥,"['𓃛', '𓏲', '𓂋', '𓇋', '𓇋', '𓏏', '𓈒', '𓏥']",22980,ꞽwr.yt,NOUN,,Langbohne,,,0.0,"['𓃛', '𓏲', '𓂋', '𓇋', '𓇋', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",9,4,IBcBkiwVnJiWcE3QlFl564npxRs,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",9,5,IBcBki57c3pHA0NhleFY3JPp8CY,bꞽ.t,bꞽ.t,𓆤𓏏𓏌𓐰𓏥,𓆤𓏏𓏌𓏥,"['𓆤', '𓏏', '𓏌', '𓏥']",54210,bꞽ.t,NOUN,,Honig,,,0.0,"['𓆤', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",9,6,IBcBkkjrRo0M2UyTi9i9DeP9QWw,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",9,7,IBcBkhlVtQV2yEwpkvuyyeWbhwk,wꜣḏ.w,wꜣḏ.w,𓇅𓏲𓈒𓐰𓏥,𓇅𓏲𓈒𓏥,"['𓇅', '𓏲', '𓈒', '𓏥']",43910,wꜣḏ.w,NOUN,,grünes Pigment (für Schminke oder Farbe),,,0.0,"['𓇅', '𓏲', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",9,8,IBcBkgRbfjW9vkeJh9xQB0QHx8g,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",9,9,IBcBkvARqbCmskUrpHEQhgxezDU,ztꞽ,ztꞽ,𓐮𓏏𓐰𓏭𓈒𓐰𓏥,𓐮𓏏𓏭𓈒𓏥,"['𓐮', '𓏏', '𓏭', '𓈒', '𓏥']",147520,ztꞽ,NOUN,,Ocker,,,0.0,"['𓐮', '𓏏', '𓏭', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",9,10,IBcBktkQvJHeIUhjuSIVP56yGUg,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",10,1,IBcBkr1J1e2GrEeytonnXno47os,nḏ,nḏ,𓐩𓏌𓐰𓂝,𓐩𓏌𓂝,"['𓐩', '𓏌', '𓂝']",90880,nḏ,VERB,,zerreiben; mahlen; abreiben,,,0.0,"['𓐩', '𓏌', '𓂝']","['complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",11,2,IBcBkhvt8D2py0sboMRLOgteSS0,tmtm.w,tmtm.w,𓏏𓅓𓏏𓅓𓏲𓀜,𓏏𓅓𓏏𓅓𓏲𓀜,"['𓏏', '𓅓', '𓏏', '𓅓', '𓏲', '𓀜']",172340,tmtm,VERB,,(Medikamente) zerquetschen,,,0.0,"['𓏏', '𓅓', '𓏏', '𓅓', '𓏲', '𓀜']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",12,1,IBcBkirPdZwn7UKboWzegxC0lUw,ḏi̯,ḏi̯,𓂞,𓂞,['𓂞'],96700,rḏi̯,VERB,,geben; legen; setzen; zeigen,,,0.0,['𓂞'],['complete']
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",12,2,IBcBkkWn7psVcURdhT8Cx5K5Mms,r,r,𓂋,𓂋,['𓂋'],91901,r,PREP,,"zu (lok.); bis (lok.); an (lok.); [in Richtung auf (e. Ort, e. Sache, e. Person)]; [lokal]",,,0.0,['𓂋'],['complete']
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",12,3,IBcBkrv6lOZC7kiFuQga7cZDhPs,ꞽbḥ,ꞽbḥ,𓄑𓐰𓏤,𓄑𓏤,"['𓄑', '𓏤']",23830,ꞽbḥ,NOUN,,Zahn,,,0.0,"['𓄑', '𓏤']","['complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",13,2,IBcBkjzWeeEQhE39oC2j5nBVGec,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",13,3,IBcBkuFz1TzWu0tCvUtZtY2s9hw,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",13,4,IBcBkp6ZPDEmokw3kc5uW95SsSo,srwḫ,srwḫ,𓋴𓂋𓐰𓏲𓐍𓐰𓐎𓏛,𓋴𓂋𓏲𓐍𓐎𓏛,"['𓋴', '𓂋', '𓏲', '𓐍', '𓐎', '𓏛']",139310,srwḫ,VERB,,behandeln; pflegen,,,0.0,"['𓋴', '𓂋', '𓏲', '𓐍', '𓐎', '𓏛']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",13,5,IBcBkshVvy6xlEPmpHSVM6FaGcA,ꞽbḥ,ꞽbḥ,𓄑𓐰𓏤,𓄑𓏤,"['𓄑', '𓏤']",23830,ꞽbḥ,NOUN,,Zahn,,,0.0,"['𓄑', '𓏤']","['complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",13,6,IBcBko1sfmOWYUQTsnzl4ZBliaQ,wšꜥ.w,wšꜥ.w,𓏲𓈙𓐰𓂝𓏲𓄑𓀁,𓏲𓈙𓂝𓏲𓄑𓀁,"['𓏲', '𓈙', '𓂝', '𓏲', '𓄑', '𓀁']",50270,wšꜥ,VERB,,kauen; verzehren,,,0.0,"['𓏲', '𓈙', '𓂝', '𓏲', '𓄑', '𓀁']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",13,7,IBcBkkXXWnFUTU5WimZp69nZFGc,r,r,𓂋,𓂋,['𓂋'],91901,r,PREP,,"zu (lok.); bis (lok.); an (lok.); [in Richtung auf (e. Ort, e. Sache, e. Person)]; [lokal]",,,0.0,['𓂋'],['complete']
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",13,8,IBcBkuCJ1gRw4k7VjJSucImFALQ,rʾ,rʾ,𓂋𓏤,𓂋𓏤,"['𓂋', '𓏤']",92570,rʾ,NOUN,,Öffnung; Tür,,,0.0,"['𓂋', '𓏤']","['complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",13,9,IBcBkl7MWw87x0tCmXTnaYQbbtE,ḥꜥ.PL,ḥꜥ.PL,𓎛𓂝𓐰𓄹𓏪,𓎛𓂝𓄹𓏪,"['𓎛', '𓂝', '𓄹', '𓏪']",101950,ḥꜥ.w,NOUN,,Körper; Leib; Fleisch; Selbst,,,0.0,"['𓎛', '𓂝', '𓄹', '𓏪']","['complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",14,1,IBcBkqyD719880zypmnOI8acDQc,tpnn,tpnn,𓏏𓐰𓊪𓈖𓐰𓈖𓐰𓈒𓐱𓏥,𓏏𓊪𓈖𓈖𓈒𓏥,"['𓏏', '𓊪', '𓈖', '𓈖', '𓈒', '𓏥']",171690,tpnn,NOUN,,Kreuzkümmel,,,0.0,"['𓏏', '𓊪', '𓈖', '𓈖', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",14,2,IBcBkhn0HJgNMkgjkckNN5r0AKw,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",14,4,IBcBksHDOTZcB0uOuARtEIGURTM,sntr,sntr,𓊹𓌢𓏏𓐰𓂋𓈒𓐰𓏥,𓊹𓌢𓏏𓂋𓈒𓏥,"['𓊹', '𓌢', '𓏏', '𓂋', '𓈒', '𓏥']",138670,snṯr,NOUN,,Weihrauch,,,0.0,"['𓊹', '𓌢', '𓏏', '𓂋', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
BSGT2PKXWBGJLH2655FGMQVKGA,"Medizinische Texte || pEbers || 89,2-89,15 = Eb 739-749: Heilmittel gegen Zahnschmerzen",14,5,IBcBkjMOoX3fBEe5ipEmyAHMQWo,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
