text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",4,2,IBcBiIW6NWTtyEtQlykaxxXJ9pc,r,r,𓂋,𓂋,['𓂋'],91901,r,PREP,,"zu (lok.); bis (lok.); an (lok.); [in Richtung auf (e. Ort, e. Sache, e. Person)]; [lokal]",,,0.0,['𓂋'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",4,3,IBcBiIcFpdIc7EeOkTeUUZig9XQ,tꜣ,tꜣ,𓇾𓐰𓈇𓐱𓏤,𓇾𓈇𓏤,"['𓇾', '𓈇', '𓏤']",400576,tꜣ,NOUN,,Erde; Erdreich (stofflich),,,0.0,"['𓇾', '𓈇', '𓏤']","['complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",5,2,IBcBiDQHltTFak57t4bPRNeA3w0,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",5,3,IBcBiI332eRszEVJjYC7nZnZjIY,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",5,4,IBcBiEufEEW4IUQmvkVUpNJAWEU,ns,ns,𓄓𓐰𓏤𓐱𓄹,𓄓𓏤𓄹,"['𓄓', '𓏤', '𓄹']",87800,ns,NOUN,,Zunge,,,0.0,"['𓄓', '𓏤', '𓄹']","['complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",5,5,IBcBiEdq0A6mBk5AlymBEVW3vNM,mḥr,mḥr,𓍋𓅓𓐰𓂋𓅪,𓍋𓅓𓂋𓅪,"['𓍋', '𓅓', '𓂋', '𓅪']",71790,mr,VERB,,schmerzen; krank sein; leiden,,,0.0,"['𓍋', '𓅓', '𓂋', '𓅪']","['complete', 'complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",5,6,IBcBiBBUcltb7EzQjvXeLBzayAo,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",6,1,IBcBiNFr1ujb7kXtgW4XQ3HQ8ys,ꜥd,ꜥd,𓎙𓐰𓂧𓏌𓐰𓏥,𓎙𓂧𓏌𓏥,"['𓎙', '𓂧', '𓏌', '𓏥']",41980,ꜥḏ,NOUN,,Fett (vom Tier),,,0.0,"['𓎙', '𓂧', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",6,2,IBcBiLgweJt4VEFInMhrrVsQRYQ,ꞽḥ,ꞽḥ,𓃒𓏤,𓃒𓏤,"['𓃒', '𓏤']",30410,ꞽḥ,NOUN,,Rind,,,0.0,"['𓃒', '𓏤']","['complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",6,3,IBcBiEAZEapIrEOAp7KL4etN2Ac,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",6,4,IBcBiCIWBcecDk0dnbo9TlV7ihs,ꜥꜥ(ꜣ)m,ꜥꜥꜣm,𓂝𓐰𓂝𓅓𓈒𓐰𓏥,𓂝𓂝𓅓𓈒𓏥,"['𓂝', '𓂝', '𓅓', '𓈒', '𓏥']",35700,ꜥꜥꜣm,NOUN,,[Pflanze (offizinell)],,,0.0,"['𓂝', '𓂝', '𓅓', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",6,5,IBcBiAQGgBbuHkHytHDChIBpkPs,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",6,7,IBcBiPCnmJDG0ENHnQW2mGFLpaw,ꞽrt.t,ꞽrt.t,𓇋𓁹𓐰𓏏𓐱𓏏𓏌𓐰𓏥,𓇋𓁹𓏏𓏏𓏌𓏥,"['𓇋', '𓁹', '𓏏', '𓏏', '𓏌', '𓏥']",30080,ꞽrṯ.t,NOUN,,Milch (der Mutter oder der Tiere),,,0.0,"['𓇋', '𓁹', '𓏏', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",6,8,IBcBiJ5sdbP8MUd1gaMG631CqSI,ꞽḥ,ꞽḥ,𓃒𓏤,𓃒𓏤,"['𓃒', '𓏤']",30410,ꞽḥ,NOUN,,Rind,,,0.0,"['𓃒', '𓏤']","['complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",6,9,IBcBiLcdudHse0WumEEfWzG7YhI,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",6,10,IBcBiFoyUAhgKk66n2DuXuA1uNg,tʾ,tʾ,𓏏𓐰𓏐𓏒𓐰𓏥,𓏏𓏐𓏒𓏥,"['𓏏', '𓏐', '𓏒', '𓏥']",168810,tʾ,NOUN,,Brot (allg.),,,0.0,"['𓏏', '𓏐', '𓏒', '𓏥']","['complete', 'complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",6,11,IBcBiMaVZruuxUR7oZ92WpQuMHo,wꜣḏ,wꜣḏ,𓇅𓆓𓐰𓏛,𓇅𓆓𓏛,"['𓇅', '𓆓', '𓏛']",600304,wꜣḏ,ADJ,,grün; frisch; jung,,,0.0,"['𓇅', '𓆓', '𓏛']","['complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",6,12,IBcBiFkVp2NQrkeptvorP5s1V8Y,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",7,1,IBcBiNzScUqTHUSam2L0tbopC4A,ẖpꜥ,ẖpꜥ,𓄡𓐰𓊪𓂝𓀁,𓄡𓊪𓂝𓀁,"['𓄡', '𓊪', '𓂝', '𓀁']",122930,ẖpꜥ,VERB,,kauen; spülen,,,0.0,"['𓄡', '𓊪', '𓂝', '𓀁']","['complete', 'complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",8,2,IBcBiLqcI1MFH0pmmjy9bxM41Zg,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",9,1,IBcBiGdwYTN2L001mCzrc6BRNp8,ꜥmꜥꜥ,ꜥmꜥꜥ,𓂝𓅓𓂝𓐰𓂝𓈒𓐰𓏥,𓂝𓅓𓂝𓂝𓈒𓏥,"['𓂝', '𓅓', '𓂝', '𓂝', '𓈒', '𓏥']",37770,ꜥmꜥꜥ,NOUN,,Korn (des Getreides); Kern (der Dattel),,,0.0,"['𓂝', '𓅓', '𓂝', '𓂝', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",9,2,IBcBiDQ8q8v730o8gjfGIMb6BXc,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",9,3,IBcBiCrUZuGA2kvygPdLcKIg3g8,ꞽrt.t,ꞽrt.t,𓇋𓁹𓐰𓏏𓐱𓏏𓏌𓐰𓏥,𓇋𓁹𓏏𓏏𓏌𓏥,"['𓇋', '𓁹', '𓏏', '𓏏', '𓏌', '𓏥']",30080,ꞽrṯ.t,NOUN,,Milch (der Mutter oder der Tiere),,,0.0,"['𓇋', '𓁹', '𓏏', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",9,4,IBcBiPGqCHLMiUeYsLzlJ1uzyN8,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",9,5,IBcBiIgPAMW6MUPxvAy4jG8oRxM,ꜥd,ꜥd,𓎙𓐰𓂧𓏌𓐰𓏥,𓎙𓂧𓏌𓏥,"['𓎙', '𓂧', '𓏌', '𓏥']",41980,ꜥḏ,NOUN,,Fett (vom Tier),,,0.0,"['𓎙', '𓂧', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",9,6,IBcBiD7Cu8ZF2UgurNpkdOPUzBM,⸮ꜣpd?,ꜣpd,𓅬,𓅬,['𓅬'],107,ꜣpd,NOUN,,Vogel (allg.); Geflügel (koll.),,,0.0,['𓅬'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",9,7,IBcBiM3SZ9njQk4Lvyq3OPfZhkE,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",10,2,IBcBiLQ2VRnWYkeAs9x32p6Qo9s,ẖpꜥ,ẖpꜥ,𓄡𓐰𓊪𓂝𓀁,𓄡𓊪𓂝𓀁,"['𓄡', '𓊪', '𓂝', '𓀁']",122930,ẖpꜥ,VERB,,kauen; spülen,,,0.0,"['𓄡', '𓊪', '𓂝', '𓀁']","['complete', 'complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",11,2,IBcBiL7iqYxOqEYdmZ3O01b57CU,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",11,3,IBcBiIDLNPyuCUafr5FHlEayy4o,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",11,4,IBcBiDXFnpVYukEbgSvSLzdfCeg,srwḫ,srwḫ,𓋴𓂋𓐰𓏲𓐍𓐰𓐎𓐱𓏛,𓋴𓂋𓏲𓐍𓐎𓏛,"['𓋴', '𓂋', '𓏲', '𓐍', '𓐎', '𓏛']",139310,srwḫ,VERB,,behandeln; pflegen,,,0.0,"['𓋴', '𓂋', '𓏲', '𓐍', '𓐎', '𓏛']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",11,5,IBcBiPmjHYfYCEUzqq6RnhyHt74,ns,ns,𓄓𓐰𓏤𓄹,𓄓𓏤𓄹,"['𓄓', '𓏤', '𓄹']",87800,ns,NOUN,,Zunge,,,0.0,"['𓄓', '𓏤', '𓄹']","['complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",11,6,IBcBiDPr0UzY8k5wgKZ9TJg4R8g,mḥr,mḥr,𓍋𓅓𓐰𓂋𓅪,𓍋𓅓𓂋𓅪,"['𓍋', '𓅓', '𓂋', '𓅪']",71790,mr,VERB,,schmerzen; krank sein; leiden,,,0.0,"['𓍋', '𓅓', '𓂋', '𓅪']","['complete', 'complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",11,7,IBcBiGQdzfPmmELurNkqjvAAtFs,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",12,1,IBcBiO1wVhSSwUdGizQDQbrcKPM,sntr,sntr,𓊹𓌢𓏏𓐰𓂋𓈒𓐰𓏥,𓊹𓌢𓏏𓂋𓈒𓏥,"['𓊹', '𓌢', '𓏏', '𓂋', '𓈒', '𓏥']",138670,snṯr,NOUN,,Weihrauch,,,0.0,"['𓊹', '𓌢', '𓏏', '𓂋', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",12,2,IBcBiPuo2nQFSkQ7vxW7y5ZLx7Q,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",12,3,IBcBiK6152wVF0IkmbzJGc7xGe0,tpnn,tpnn,𓏏𓐰𓊪𓈖𓐰𓈖𓐰𓈒𓐱𓏥,𓏏𓊪𓈖𓈖𓈒𓏥,"['𓏏', '𓊪', '𓈖', '𓈖', '𓈒', '𓏥']",171690,tpnn,NOUN,,Kreuzkümmel,,,0.0,"['𓏏', '𓊪', '𓈖', '𓈖', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",12,4,IBcBiLcSfhcV2kRLgiOmVlyN6Yg,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",12,5,IBcBiD92pFV3mkfQrlpRjH8cfQA,ztꞽ,ztꞽ,𓐮𓏏𓐰𓏭𓈒𓐰𓏥,𓐮𓏏𓏭𓈒𓏥,"['𓐮', '𓏏', '𓏭', '𓈒', '𓏥']",147520,ztꞽ,NOUN,,Ocker,,,0.0,"['𓐮', '𓏏', '𓏭', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",12,6,IBcBiOiw9aL9T0KsvUN9b8XbTso,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",12,7,IBcBiNvHJN8p3E2erZygMudZwD4,ꜥd,ꜥd,𓎙𓐰𓂧𓏌𓐰𓏥,𓎙𓂧𓏌𓏥,"['𓎙', '𓂧', '𓏌', '𓏥']",41980,ꜥḏ,NOUN,,Fett (vom Tier),,,0.0,"['𓎙', '𓂧', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",12,8,IBcBiAtZGIuRWkibv3q4WmfDoLE,⸮ꜣpd?,ꜣpd,𓅬,𓅬,['𓅬'],107,ꜣpd,NOUN,,Vogel (allg.); Geflügel (koll.),,,0.0,['𓅬'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",12,9,IBcBiFlGFJYHMk9znw6VixG1MGE,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",12,11,IBcBiNMvOK5kM0RumNgzugtJzAE,bꞽ.t,bꞽ.t,𓆤𓏏𓏌𓐰𓏥,𓆤𓏏𓏌𓏥,"['𓆤', '𓏏', '𓏌', '𓏥']",54210,bꞽ.t,NOUN,,Honig,,,0.0,"['𓆤', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",12,12,IBcBiOmuOIzCYk8xgZ1ljkaoMIw,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",12,13,IBcBiBcx7nM4VkDvhpXnYkw80LE,mw,mw,𓈗,𓈗,['𓈗'],69000,mw,NOUN,,Wasser,,,0.0,['𓈗'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",12,14,IBcBiIJPv4LJykvfi5sIHQUrKvI,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",13,1,IBcBiEJGWQY9mkAaqAMVRe3lcE8,ẖpꜥ,ẖpꜥ,𓄡𓐰𓊪𓂝𓀁,𓄡𓊪𓂝𓀁,"['𓄡', '𓊪', '𓂝', '𓀁']",122930,ẖpꜥ,VERB,,kauen; spülen,,,0.0,"['𓄡', '𓊪', '𓂝', '𓀁']","['complete', 'complete', 'complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",14,1,IBcBiMv0iHT03k5sq2EScbAOp9Q,⸮bši̯?,bši̯,𓂐,𓂐,['𓂐'],57600,bši̯,VERB,,speien; erbrechen,,,0.0,['𓂐'],['complete']
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",15,2,IBcBiDbhrDDirUO2sdox9rBBsiA,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
YCZWHO3OCNGSTH74CCA3RIAGZI,"Medizinische Texte || pEbers || 85,16-86,3 = Eb 697-704: Heilmittel für die Zunge",16,1,IBcBiLLQ53Cg80FOoh9RwDMvW3g,msdm.t,msdm.t,𓄟𓋴𓂧𓅓𓐰𓏏𓈒𓐰𓏥,𓄟𓋴𓂧𓅓𓏏𓈒𓏥,"['𓄟', '𓋴', '𓂧', '𓅓', '𓏏', '𓈒', '𓏥']",76190,msdm.t,NOUN,,schwarze Augenschminke (Bleiglanz),,,0.0,"['𓄟', '𓋴', '𓂧', '𓅓', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
