,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
824,Q003812.2.1,inum[when]SBJ,i-nu-um,inum,inu,when,SBJ,"['𒄿', '𒉡', '𒌝']",𒄿𒉡𒌝,i-nu-um,"['complete', 'complete', 'complete']",0.0,,Q003812,2,1
825,Q003812.2.2,Aššur[1]DN,AN.ŠAR₂,Aššur,Aššur,1,DN,"['𒀭', '𒊹']",𒀭𒊹,AN.ŠAR₂,"['complete', 'complete']",0.0,DN,Q003812,2,2
826,Q003812.2.3,ab[father]N,AD,ab,abu,father,N,['𒀜'],𒀜,AD,['complete'],0.0,,Q003812,2,3
827,Q003812.2.4,ilāni[god]N,DINGIR.MEŠ,ilāni,ilu,god,N,"['𒀭', '𒎌']",𒀭𒎌,DINGIR.MEŠ,"['complete', 'complete']",0.0,,Q003812,2,4
828,Q003812.2.5,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003812,2,5
829,Q003812.3.1,Anum[1]DN,{d}a-nu-um,Anum,Anu,1,DN,"['𒀭', '𒀀', '𒉡', '𒌝']",𒀭𒀀𒉡𒌝,{d}a-nu-um,"['complete', 'complete', 'complete', 'complete']",0.0,DN,Q003812,3,1
830,Q003812.3.2,tizqāru[supreme one]N,tiz-qa-ru,tizqāru,tizqāru,supreme one,N,"['𒁹', '𒋡', '𒊒']",𒁹𒋡𒊒,tiz-qa-ru,"['complete', 'complete', 'complete']",0.0,,Q003812,3,2
831,Q003812.3.3,u,id-⸢di⸣-[...],,,,u,"['𒀉', '𒁲', 'x']",𒀉𒁲x,id-⸢di⸣-[x],"['complete', 'damaged', 'missing']",0.5,,Q003812,3,3
832,Q003812.4.1,Enlil[1]DN,{d}EN.LIL₂,Enlil,Enlil,1,DN,"['𒀭', '𒂗', '𒆤']",𒀭𒂗𒆤,{d}EN.LIL₂,"['complete', 'complete', 'complete']",0.0,DN,Q003812,4,1
833,Q003812.4.2,bēlum[lord]N,be-lum,bēlum,bēlu,lord,N,"['𒁁', '𒈝']",𒁁𒈝,be-lum,"['complete', 'complete']",0.0,,Q003812,4,2
834,Q003812.4.3,šaqû[exalted one]N,ša₂-qu-u₂,šaqû,šaqû,exalted one,N,"['𒃻', '𒄣', '𒌑']",𒃻𒄣𒌑,ša₂-qu-u₂,"['complete', 'complete', 'complete']",0.0,,Q003812,4,3
835,Q003812.4.4,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q003812,4,4
836,Q003812.4.5,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003812,4,5
837,Q003812.5.1,Mullissu[1]DN,{d}NIN.LIL₂,Mullissu,Mullissu,1,DN,"['𒀭', '𒎏', '𒆤']",𒀭𒎏𒆤,{d}NIN.LIL₂,"['complete', 'complete', 'complete']",0.0,DN,Q003812,5,1
838,Q003812.5.2,ummi[mother]N,AMA,ummi,ummu,mother,N,['𒂼'],𒂼,AMA,['complete'],0.0,,Q003812,5,2
839,Q003812.5.3,ilāni[god]N,DINGIR.MEŠ,ilāni,ilu,god,N,"['𒀭', '𒎌']",𒀭𒎌,DINGIR.MEŠ,"['complete', 'complete']",0.0,,Q003812,5,3
