,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
35487,Q003732.1.1,"Ummanigaš[Humban-nikas II, king of Elam]RN",{[m]}⸢um-man-i-gaš⸣,Ummanigaš,Ummanigaš,"Humban-nikas II, king of Elam",RN,"['𒁹', '𒌝', '𒎙', '𒄿', '𒁉']",𒁹𒌝𒎙𒄿𒁉,{[m]}⸢um-man-i-gaš⸣,"['missing', 'damaged', 'damaged', 'damaged', 'damaged']",0.6,RN,Q003732,1,1
35488,Q003732.1.2,munnabtu[fugitive]N,mun-nab-tu₂,munnabtu,munnabtu,fugitive,N,"['𒁵', '𒀮', '𒌓']",𒁵𒀮𒌓,mun-nab-tu₂,"['complete', 'complete', 'complete']",0.0,,Q003732,1,2
35489,Q003732.1.3,ardu[servant]N,ARAD,ardu,wardu,servant,N,['𒀴'],𒀴,ARAD,['complete'],0.0,,Q003732,1,3
35490,Q003732.1.4,ša[who]REL,⸢ša₂,ša,ša,who,REL,['𒃻'],𒃻,⸢ša₂⸣,['damaged'],0.5,,Q003732,1,4
35491,Q003732.1.5,ṣabātu[seize]V$iṣbatu,iṣ⸣-ba-tu₂,iṣbatu,ṣabātu,seize,V,"['𒄑', '𒁀', '𒌓']",𒄑𒁀𒌓,⸢iṣ⸣-ba-tu₂,"['damaged', 'complete', 'complete']",0.17,,Q003732,1,5
35492,Q003732.1.6,šēpīya[foot]N,GIR₃.II-ia₂,šēpīya,šēpu,foot,N,"['𒄊', '𒅀', '𒐊']",𒄊𒅀𒐊,GIR₃.II-ia₂,"['complete', 'complete', 'complete']",0.0,,Q003732,1,6
35493,Q003732.2.1,ina[through]PRP,ina,ina,ina,through,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,Q003732,2,1
35494,Q003732.2.2,epēš[performing]'N,⸢e⸣-peš,epēš,epēšu,performing,V,"['𒂊', '𒄫']",𒂊𒄫,⸢e⸣-peš,"['damaged', 'complete']",0.25,,Q003732,2,2
35495,Q003732.2.3,pû[mouth]N$pîya,pi-ia,pîya,pû,mouth,N,"['𒉿', '𒅀']",𒉿𒅀,pi-ia,"['complete', 'complete']",0.0,,Q003732,2,3
35496,Q003732.2.4,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,Q003732,2,4
35497,Q003732.2.5,hidiātu[joy]N$hidâti,HUL₂.MEŠ,hidâti,hidiātu,joy,N,"['𒄾', '𒎌']",𒄾𒎌,HUL₂.MEŠ,"['complete', 'complete']",0.0,,Q003732,2,5
