,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
51028,Q007633.2.1,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,Q007633,2,1
51029,Q007633.2.2,Marduk[1]DN,{d}AMAR.UTU,Marduk,Marduk,1,DN,"['𒀭', '𒀫', '𒌓']",𒀭𒀫𒌓,{d}AMAR.UTU,"['complete', 'complete', 'complete']",0.0,DN,Q007633,2,2
51030,Q007633.2.3,bēlu[lord]N,EN,bēlu,bēlu,lord,N,['𒂗'],𒂗,EN,['complete'],0.0,,Q007633,2,3
51031,Q007633.2.4,ṣīru[exalted]AJ,ṣi-i-ri,ṣīri,ṣīru,exalted,AJ,"['𒍢', '𒄿', '𒊑']",𒍢𒄿𒊑,ṣi-i-ri,"['complete', 'complete', 'complete']",0.0,,Q007633,2,4
51032,Q007633.2.5,šar[king]N,[LUGAL,šar,šarru,king,N,['𒈗'],𒈗,[LUGAL],['missing'],1.0,,Q007633,2,5
51033,Q007633.2.6,ilāni[god]N,DINGIR.MEŠ,ilāni,ilu,god,N,"['𒀭', '𒎌']",𒀭𒎌,[DINGIR].[MEŠ],"['missing', 'missing']",1.0,,Q007633,2,6
51034,Q007633.2.7,šurbî[very great one]N,šur-bi-i,šurbî,šurbû,very great one,N,"['𒋩', '𒁉', '𒄿']",𒋩𒁉𒄿,[šur-bi-i],"['missing', 'missing', 'missing']",1.0,,Q007633,2,7
51035,Q007633.2.8,etelli[pre-eminent one]N,e-tel-li,etelli,etellu,pre-eminent one,N,"['𒂊', '𒌀', '𒇷']",𒂊𒌀𒇷,[e-tel-li],"['missing', 'missing', 'missing']",1.0,,Q007633,2,8
51036,Q007633.2.9,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q007633,2,9
51037,Q007633.3.1,emūqān[strength]N,e-mu-qa-an,emūqān,emūqu,strength,N,"['𒂊', '𒈬', '𒋡', '𒀭']",𒂊𒈬𒋡𒀭,e-mu-qa-an,"['complete', 'complete', 'complete', 'complete']",0.0,,Q007633,3,1
51038,Q007633.3.2,ṣīrāti[exalted]AJ,ṣi-ra-a-ti,ṣīrāti,ṣīru,exalted,AJ,"['𒍢', '𒊏', '𒀀', '𒋾']",𒍢𒊏𒀀𒋾,ṣi-ra-a-ti,"['complete', 'complete', 'complete', 'complete']",0.0,,Q007633,3,2
51039,Q007633.3.3,ašarēd[first and foremost one]N,[a-ša₂-red,ašarēd,ašarēdu,first and foremost one,N,"['𒀀', '𒃻', '𒈩']",𒀀𒃻𒈩,[a-ša₂-red],"['missing', 'missing', 'missing']",1.0,,Q007633,3,3
51040,Q007633.3.4,naphar[entirety]N,nap-har,naphar,napharu,entirety,N,"['𒀮', '𒄯']",𒀮𒄯,[nap-har],"['missing', 'missing']",1.0,,Q007633,3,4
51041,Q007633.3.5,bēlī[lord]N,EN.MEŠ,bēlī,bēlu,lord,N,"['𒂗', '𒎌']",𒂗𒎌,[EN].[MEŠ],"['missing', 'missing']",1.0,,Q007633,3,5
51042,Q007633.3.6,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q007633,3,6
51043,Q007633.4.1,dandannu[all-powerful one]N,dan-dan-ni,dandanni,dandannu,all-powerful one,N,"['𒆗', '𒆗', '𒉌']",𒆗𒆗𒉌,dan-dan-ni,"['complete', 'complete', 'complete']",0.0,,Q007633,4,1
51044,Q007633.4.2,ašarēd[first and foremost one]N,a-ša₂-red,ašarēd,ašarēdu,first and foremost one,N,"['𒀀', '𒃻', '𒈩']",𒀀𒃻𒈩,a-ša₂-red,"['complete', 'complete', 'complete']",0.0,,Q007633,4,2
51045,Q007633.4.3,šamê[heaven]N,AN-e,šamê,šamû,heaven,N,"['𒀭', '𒂊']",𒀭𒂊,AN-e,"['complete', 'complete']",0.0,,Q007633,4,3
51046,Q007633.4.4,u[and]CNJ,u,u,u,and,CNJ,['𒌋'],𒌋,u,['complete'],0.0,,Q007633,4,4
51047,Q007633.4.5,erṣetim[earth]N,KI-⸢tim⸣,erṣetim,erṣetu,earth,N,"['𒆠', '𒁴']",𒆠𒁴,KI-⸢tim⸣,"['complete', 'damaged']",0.25,,Q007633,4,5
51048,Q007633.4.6,āšir[inspector]N,[a-ši-ir,āšir,āširu,inspector,N,"['𒀀', '𒅆', '𒅕']",𒀀𒅆𒅕,[a-ši-ir],"['missing', 'missing', 'missing']",1.0,,Q007633,4,6
51049,Q007633.4.7,Igigi[1]DN,{d}i₂-gi₃-gi₃,Igigi,Igigi,1,DN,"['𒀭', '𒐊', '𒁹', '𒁹']",𒀭𒐊𒁹𒁹,{[d]}[i₂-gi₃-gi₃],"['missing', 'missing', 'missing', 'missing']",1.0,DN,Q007633,4,7
51050,Q007633.4.8,u[and]CNJ,u,u,u,and,CNJ,['𒌋'],𒌋,[u],['missing'],1.0,,Q007633,4,8
51051,Q007633.4.9,Anunnaki[]DN,{d}a-nun-na-ki,Anunnaki,Anunnaku,1,DN,"['𒀭', '𒀀', '𒉣', '𒈾', '𒆠']",𒀭𒀀𒉣𒈾𒆠,{[d]}[a-nun-na-ki],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,DN,Q007633,4,9
51052,Q007633.4.10,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q007633,4,10
51053,Q007633.5.1,nāš[bearer]N,na-aš₂,nāš,nāšû,bearer,N,"['𒈾', '𒀾']",𒈾𒀾,na-aš₂,"['complete', 'complete']",0.0,,Q007633,5,1
51054,Q007633.5.2,miṭṭi[divine weapon]N,{giš}TUKUL.DINGIR,miṭṭi,miṭṭu,divine weapon,N,"['𒄑', '𒆪', '𒀭']",𒄑𒆪𒀭,{GIŠ}TUKUL.DINGIR,"['complete', 'complete', 'complete']",0.0,,Q007633,5,2
51055,Q007633.5.3,ezzu[furious]AJ,ez-zu,ezzu,ezzu,furious,AJ,"['𒄑', '𒍪']",𒄑𒍪,ez-zu,"['complete', 'complete']",0.0,,Q007633,5,3
51056,Q007633.5.4,mamal[impetuous one]N,ma-am-⸢al⸣,mamal,mamlu,impetuous one,N,"['𒈠', '𒄠', '𒀠']",𒈠𒄠𒀠,ma-am-⸢al⸣,"['complete', 'complete', 'damaged']",0.17,,Q007633,5,4
51057,Q007633.5.5,ilāni[god]N,[DINGIR.MEŠ,ilāni,ilu,god,N,"['𒀭', '𒎌']",𒀭𒎌,[DINGIR].[MEŠ],"['missing', 'missing']",1.0,,Q007633,5,5
51058,Q007633.5.6,rabûti[great]AJ,GAL.MEŠ,rabûti,rabû,great,AJ,"['𒃲', '𒎌']",𒃲𒎌,[GAL].[MEŠ],"['missing', 'missing']",1.0,,Q007633,5,6
51059,Q007633.5.7,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q007633,5,7
51060,Q007633.6.1,bēlu[lord]N,EN,bēlu,bēlu,lord,N,['𒂗'],𒂗,EN,['complete'],0.0,,Q007633,6,1
51061,Q007633.6.2,kabtu[important one]N,kab-tu,kabtu,kabtu,important one,N,"['𒆏', '𒌅']",𒆏𒌅,kab-tu,"['complete', 'complete']",0.0,,Q007633,6,2
51062,Q007633.6.3,gitmālum[perfect one]N,git₂-ma-lum,gitmālum,gitmālu,perfect one,N,"['𒁍', '𒈠', '𒈝']",𒁍𒈠𒈝,git₂-ma-lum,"['complete', 'complete', 'complete']",0.0,,Q007633,6,3
51063,Q007633.6.4,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,Q007633,6,4
51064,Q007633.6.5,itâšu[boundary]N,i-ta-⸢a⸣-[šu₂,itâšu,itû,boundary,N,"['𒄿', '𒋫', '𒀀', '𒋙']",𒄿𒋫𒀀𒋙,i-ta-⸢a⸣-[šu₂],"['complete', 'complete', 'damaged', 'missing']",0.38,,Q007633,6,5
51065,Q007633.6.6,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,[la],['missing'],1.0,,Q007633,6,6
51066,Q007633.6.7,innettiqu[be transgressed]V,in-ne₂-ti-qu,innettiqu,etēqu,be transgressed,V,"['𒅔', '𒉌', '𒋾', '𒄣']",𒅔𒉌𒋾𒄣,[in-ne₂-ti-qu],"['missing', 'missing', 'missing', 'missing']",1.0,,Q007633,6,7
51067,Q007633.6.8,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q007633,6,8
51068,Q007633.7.1,Šazu[1]DN,{d}ŠA₃.ZU,Šazu,Šazu,1,DN,"['𒀭', '𒊮', '𒍪']",𒀭𒊮𒍪,{d}ŠA₃.ZU,"['complete', 'complete', 'complete']",0.0,DN,Q007633,7,1
51069,Q007633.7.2,muballû[one who extinguishes]N,mu-bal-lu-u,muballû,muballû,one who extinguishes,N,"['𒈬', '𒁄', '𒇻', '𒌋']",𒈬𒁄𒇻𒌋,mu-bal-lu-u,"['complete', 'complete', 'complete', 'complete']",0.0,,Q007633,7,2
51070,Q007633.7.3,naphar[entirety]N,nap-har,naphar,napharu,entirety,N,"['𒀮', '𒄯']",𒀮𒄯,nap-har,"['complete', 'complete']",0.0,,Q007633,7,3
51071,Q007633.7.4,raggī[wicked person]N,rag-⸢gi⸣,raggī,raggu,wicked person,N,"['𒊩', '𒄀']",𒊩𒄀,rag-⸢gi⸣,"['complete', 'damaged']",0.25,,Q007633,7,4
51072,Q007633.7.5,ša[of]DET,[ša₂,ša,ša,of,DET,['𒃻'],𒃻,[ša₂],['missing'],1.0,,Q007633,7,5
51073,Q007633.7.6,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q007633,7,6
51074,Q007633.8.1,pāqid[carer]N,pa-qid,pāqid,pāqidu,carer,N,"['𒉺', '𒆤']",𒉺𒆤,pa-qid,"['complete', 'complete']",0.0,,Q007633,8,1
51075,Q007633.8.2,kullat[all of]N,kul-lat,kullat,kullatu,all of,N,"['𒆰', '𒆳']",𒆰𒆳,kul-lat,"['complete', 'complete']",0.0,,Q007633,8,2
51076,Q007633.8.3,naphari[entirety]N,nap-ha-ri,naphari,napharu,entirety,N,"['𒀮', '𒄩', '𒊑']",𒀮𒄩𒊑,nap-ha-ri,"['complete', 'complete', 'complete']",0.0,,Q007633,8,3
51077,Q007633.8.4,tāmih[one who grasps]N,ta-mi₃-ih,tāmih,tāmihu,one who grasps,N,"['𒋫', '𒈨', '𒄴']",𒋫𒈨𒄴,ta-mi₃-ih,"['complete', 'complete', 'complete']",0.0,,Q007633,8,4
51078,Q007633.8.5,ṣerreti[nose-rope]N,⸢ṣer⸣-[re-ti,ṣerreti,ṣerretu,nose-rope,N,"['𒈲', '𒊑', '𒋾']",𒈲𒊑𒋾,⸢ṣer⸣-[re-ti],"['damaged', 'missing', 'missing']",0.83,,Q007633,8,5
51079,Q007633.8.6,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q007633,8,6
51080,Q007633.9.1,mukīl[holder]N,mu-kil,mukīl,mukillu,holder,N,"['𒈬', '𒆸']",𒈬𒆸,mu-kil,"['complete', 'complete']",0.0,,Q007633,9,1
51081,Q007633.9.2,markas[bond]N,mar-kas₄,markas,markasu,bond,N,"['𒈥', '𒁽']",𒈥𒁽,mar-kas₄,"['complete', 'complete']",0.0,,Q007633,9,2
51082,Q007633.9.3,šamê[heaven]N,AN-e,šamê,šamû,heaven,N,"['𒀭', '𒂊']",𒀭𒂊,AN-e,"['complete', 'complete']",0.0,,Q007633,9,3
51083,Q007633.9.4,u[and]CNJ,u,u,u,and,CNJ,['𒌋'],𒌋,u,['complete'],0.0,,Q007633,9,4
51084,Q007633.9.5,erṣetim[earth]N,KI-tim,erṣetim,erṣetu,earth,N,"['𒆠', '𒁴']",𒆠𒁴,KI-tim,"['complete', 'complete']",0.0,,Q007633,9,5
51085,Q007633.9.6,u,⸢mu⸣-[...],,,,u,"['𒈬', 'x']",𒈬x,⸢mu⸣-[x],"['damaged', 'missing']",0.75,,Q007633,9,6
51086,Q007633.10.1,apir[with head covered]AJ,a-pir,apir,apru,with head covered,AJ,"['𒀀', '𒌓']",𒀀𒌓,a-pir,"['complete', 'complete']",0.0,,Q007633,10,1
51087,Q007633.10.2,agê[crown]N,AGA,agê,agû,crown,N,['𒂇'],𒂇,AGA,['complete'],0.0,,Q007633,10,2
51088,Q007633.10.3,bēlūti[lordship]N,EN-u₂-ti,bēlūti,bēlūtu,lordship,N,"['𒂗', '𒌑', '𒋾']",𒂗𒌑𒋾,EN-u₂-ti,"['complete', 'complete', 'complete']",0.0,,Q007633,10,3
51089,Q007633.10.4,ša[who]REL,ša₂,ša,ša,who,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,,Q007633,10,4
51090,Q007633.10.5,rašubbatu[awesomeness]N,ra-šub-⸢ba⸣-[tu₂,rašubbatu,rašubbatu,awesomeness,N,"['𒊏', '𒊒', '𒁀', '𒌓']",𒊏𒊒𒁀𒌓,ra-šub-⸢ba⸣-[tu₂],"['complete', 'complete', 'damaged', 'missing']",0.38,,Q007633,10,5
51091,Q007633.10.6,zaʾnu[adorned]AJ,za-aʾ-nu,zaʾnu,zaʾnu,adorned,AJ,"['𒍝', '𒀪', '𒉡']",𒍝𒀪𒉡,[za-aʾ-nu],"['missing', 'missing', 'missing']",1.0,,Q007633,10,6
51092,Q007633.10.7,pulhāti[awesomeness]N,pul-ha-a-ti,pulhāti,puluhtu,awesomeness,N,"['𒇧', '𒄩', '𒀀', '𒋾']",𒇧𒄩𒀀𒋾,[pul-ha-a-ti],"['missing', 'missing', 'missing', 'missing']",1.0,,Q007633,10,7
51093,Q007633.10.8,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q007633,10,8
51094,Q007633.11.1,Šamši[1]DN,{d}UTU-ši,Šamši,Šamaš,1,DN,"['𒀭', '𒌓', '𒅆']",𒀭𒌓𒅆,{d}UTU-ši,"['complete', 'complete', 'complete']",0.0,DN,Q007633,11,1
51095,Q007633.11.2,ilān[god]N,DINGIR.MEŠ,ilān,ilu,god,N,"['𒀭', '𒎌']",𒀭𒎌,DINGIR.MEŠ,"['complete', 'complete']",0.0,,Q007633,11,2
51096,Q007633.11.3,zīmē[appearance]N,zi-i-me,zīmē,zīmu,appearance,N,"['𒍣', '𒄿', '𒈨']",𒍣𒄿𒈨,zi-i-me,"['complete', 'complete', 'complete']",0.0,,Q007633,11,3
51097,Q007633.11.4,ruššûti[red]AJ,ru-uš-šu-⸢ti⸣,ruššûti,ruššû,red,AJ,"['𒊒', '𒍑', '𒋗', '𒋾']",𒊒𒍑𒋗𒋾,ru-uš-šu-⸢ti⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,Q007633,11,4
51098,Q007633.11.5,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007633,11,5
51099,Q007633.12.1,lēʾi[competent one]N,le-ʾi,lēʾi,lēʾû,competent one,N,"['𒇷', '𒀪']",𒇷𒀪,le-ʾi,"['complete', 'complete']",0.0,,Q007633,12,1
51100,Q007633.12.2,lēʾûti[competent]AJ,le-ʾu-u₂-ti,lēʾûti,lēʾû,competent,AJ,"['𒇷', '𒀪', '𒌑', '𒋾']",𒇷𒀪𒌑𒋾,le-ʾu-u₂-ti,"['complete', 'complete', 'complete', 'complete']",0.0,,Q007633,12,2
51101,Q007633.12.3,rapša[extensive]AJ,rap-ša₂,rapša,rapšu,extensive,AJ,"['𒊐', '𒃻']",𒊐𒃻,rap-ša₂,"['complete', 'complete']",0.0,,Q007633,12,3
51102,Q007633.12.4,uznī[wisdom]N,GEŠTU.II,uznī,uznu,wisdom,N,"['𒉿', '𒅀']",𒉿𒅀,GEŠTU.II,"['complete', 'complete']",0.0,,Q007633,12,4
51103,Q007633.12.5,eršu[wise]AJ,er-šu₂,eršu,eršu,wise,AJ,"['𒅕', '𒋙']",𒅕𒋙,er-šu₂,"['complete', 'complete']",0.0,,Q007633,12,5
51104,Q007633.12.6,šalbābu[wise]AJ,[šal-ba-bu,šalbābu,šalbābu,wise,AJ,"['𒊩', '𒁀', '𒁍']",𒊩𒁀𒁍,[šal-ba-bu],"['missing', 'missing', 'missing']",1.0,,Q007633,12,6
51105,Q007633.12.7,palkû[broad]AJ,pal-ku-u₂,palkû,palkû,broad,AJ,"['𒁄', '𒆪', '𒌑']",𒁄𒆪𒌑,[pal-ku-u₂],"['missing', 'missing', 'missing']",1.0,,Q007633,12,7
51106,Q007633.12.8,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q007633,12,8
51107,Q007633.13.1,šadlu[broad]AJ,šad-lu,šadlu,šadlu,broad,AJ,"['𒆳', '𒇻']",𒆳𒇻,šad-lu,"['complete', 'complete']",0.0,,Q007633,13,1
51108,Q007633.13.2,ṣurra[mind]N,ṣur-ra,ṣurra,ṣurru,mind,N,"['𒀫', '𒊏']",𒀫𒊏,ṣur-ra,"['complete', 'complete']",0.0,,Q007633,13,2
51109,Q007633.13.3,karaš[mind]N,ka-raš,karaš,karšu,mind,N,"['𒅗', '𒆜']",𒅗𒆜,ka-raš,"['complete', 'complete']",0.0,,Q007633,13,3
51110,Q007633.13.4,tašīmti[practical intelligence]N,ta-⸢šim⸣-[ti,tašīmti,tašīmtu,practical intelligence,N,"['𒋫', '𒋆', '𒋾']",𒋫𒋆𒋾,ta-⸢šim⸣-[ti],"['complete', 'damaged', 'missing']",0.5,,Q007633,13,4
51111,Q007633.13.5,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q007633,13,5
51112,Q007633.14.1,libbu[heart]N,lib₃-bu,libbu,libbu,heart,N,"['𒊮', '𒁍']",𒊮𒁍,lib₃-bu,"['complete', 'complete']",0.0,,Q007633,14,1
51113,Q007633.14.2,rūqu[distant]AJ,ru-u₂-qu,rūqu,rūqu,distant,AJ,"['𒊒', '𒌑', '𒄣']",𒊒𒌑𒄣,ru-u₂-qu,"['complete', 'complete', 'complete']",0.0,,Q007633,14,2
51114,Q007633.14.3,muštābil[one who considers]N,muš-ta-bil,muštābil,muštābilu,one who considers,N,"['𒈲', '𒋫', '𒉈']",𒈲𒋫𒉈,muš-ta-bil,"['complete', 'complete', 'complete']",0.0,,Q007633,14,3
51115,Q007633.14.4,x,⸢AŠ⸣,,,,,['𒀸'],𒀸,⸢AŠ⸣,['damaged'],0.5,,Q007633,14,4
51116,Q007633.14.5,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007633,14,5
51117,Q007633.15.1,ša[who]REL,ša₂,ša,ša,who,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,,Q007633,15,1
51118,Q007633.15.2,ṭēmšu[thought]N,ṭe₃-em-šu₂,ṭēmšu,ṭēmu,thought,N,"['𒉈', '𒅎', '𒋙']",𒉈𒅎𒋙,ṭe₃-em-šu₂,"['complete', 'complete', 'complete']",0.0,,Q007633,15,2
51119,Q007633.15.3,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,la,['complete'],0.0,,Q007633,15,3
51120,Q007633.15.4,illammadu[be learned]V,il-lam-ma-du,illammadu,lamādu,be learned,V,"['𒅋', '𒇴', '𒈠', '𒁺']",𒅋𒇴𒈠𒁺,il-lam-ma-du,"['complete', 'complete', 'complete', 'complete']",0.0,,Q007633,15,4
51121,Q007633.15.5,lā[not]MOD,⸢la⸣,lā,lā,not,MOD,['𒆷'],𒆷,⸢la⸣,['damaged'],0.5,,Q007633,15,5
51122,Q007633.15.6,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007633,15,6
51123,Q007633.16.1,bēl[lord]N,be-el,bēl,bēlu,lord,N,"['𒁁', '𒂖']",𒁁𒂖,be-el,"['complete', 'complete']",0.0,,Q007633,16,1
51124,Q007633.16.2,kuppī[water-source]N,kup-pi,kuppī,kuppu,water-source,N,"['𒁺', '𒉿']",𒁺𒉿,kup-pi,"['complete', 'complete']",0.0,,Q007633,16,2
51125,Q007633.16.3,nagbī[underground water]N,nag-bi,nagbī,nagbu,underground water,N,"['𒅘', '𒁉']",𒅘𒁉,nag-bi,"['complete', 'complete']",0.0,,Q007633,16,3
51126,Q007633.16.4,edê[wave]N,⸢e⸣-de-e,edê,edû,wave,N,"['𒂊', '𒁲', '𒂊']",𒂊𒁲𒂊,⸢e⸣-de-e,"['damaged', 'complete', 'complete']",0.17,,Q007633,16,4
