,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
21835,Q003805.2.1,Tammaritu[king of Elam]RN,{[m]}⸢tam-ma-ri-tu⸣,Tammaritu,Tammaritu,king of Elam,RN,"['𒁹', '𒌓', '𒈠', '𒊑', '𒌅']",𒁹𒌓𒈠𒊑𒌅,{[m]}⸢tam-ma-ri-tu⸣,"['missing', 'damaged', 'damaged', 'damaged', 'damaged']",0.6,RN,Q003805,2,1
21836,Q003805.2.2,šar[king]N,[MAN,šar,šarru,king,N,['𒎙'],𒎙,[MAN],['missing'],1.0,,Q003805,2,2
21837,Q003805.2.3,Elamti[Elam]GN,{kur}ELAM.MA{ki},Elamti,Elamtu,Elam,GN,"['𒆳', '𒉏', '𒈠', '𒆠']",𒆳𒉏𒈠𒆠,{[KUR]}[ELAM].[MA]{[KI]},"['missing', 'missing', 'missing', 'missing']",1.0,GN,Q003805,2,3
21838,Q003805.2.4,ša[who]REL,ša,ša,ša,who,REL,['𒊭'],𒊭,[ša],['missing'],1.0,,Q003805,2,4
21839,Q003805.2.5,eli[concerning]PRP,UGU,eli,eli,concerning,PRP,['𒌋𒅗'],𒌋𒅗,[UGU],['missing'],1.0,,Q003805,2,5
21840,Q003805.2.6,nikis[cutting (off)]N,ni-kis,nikis,niksu,cutting (off),N,"['𒉌', '𒆧']",𒉌𒆧,[ni-kis],"['missing', 'missing']",1.0,,Q003805,2,6
21841,Q003805.2.7,qaqqad[head]N,SAG.DU,qaqqad,qaqqadu,head,N,"['𒊕', '𒁺']",𒊕𒁺,[SAG].[DU],"['missing', 'missing']",1.0,,Q003805,2,7
21842,Q003805.2.8,Teumman[king of Elam]RN,{m}te-um-man,Teumman,Teumman,king of Elam,RN,"['𒁹', '𒋼', '𒌝', '𒎙']",𒁹𒋼𒌝𒎙,{[m]}[te-um-man],"['missing', 'missing', 'missing', 'missing']",1.0,RN,Q003805,2,8
21843,Q003805.2.9,mērehtu[insolence]N,me-re-eh-tu,mērehtu,mērehtu,insolence,N,"['𒈨', '𒊑', '𒄴', '𒌅']",𒈨𒊑𒄴𒌅,[me-re-eh-tu],"['missing', 'missing', 'missing', 'missing']",1.0,,Q003805,2,9
21844,Q003805.2.10,iqbû[say]V,iq-bu-u,iqbû,qabû,say,V,"['𒅅', '𒁍', '𒌋']",𒅅𒁍𒌋,[iq-bu-u],"['missing', 'missing', 'missing']",1.0,,Q003805,2,10
21845,Q003805.2.11,ša[who]REL,ša₂,ša,ša,who,REL,['𒃻'],𒃻,[ša₂],['missing'],1.0,,Q003805,2,11
21846,Q003805.2.12,ikkisu[cut off]V,ik-ki-su,ikkisu,nakāsu,cut off,V,"['𒅅', '𒆠', '𒋢']",𒅅𒆠𒋢,[ik-ki-su],"['missing', 'missing', 'missing']",1.0,,Q003805,2,12
21847,Q003805.2.13,ahurrû[social inferior]N$,a-hu-ru-u₂,ahurrû,ahurrû,social inferior,N,"['𒀀', '𒄷', '𒊒', '𒌑']",𒀀𒄷𒊒𒌑,[a-hu-ru-u₂],"['missing', 'missing', 'missing', 'missing']",1.0,,Q003805,2,13
21848,Q003805.2.14,ummānu[military force//troops]N'N$ummānātiya,ERIM.HI.A-ia₂],ummānātiya,ummānu,troops,N,"['𒂟', '𒄭', '𒀀', '𒐊']",𒂟𒄭𒀀𒐊,[ERIM].[HI].[A-ia₂],"['missing', 'missing', 'missing', 'missing']",1.0,,Q003805,2,14
21849,Q003805.3.1,umma[saying]PRP,⸢um⸣-ma,umma,umma,saying,PRP,"['𒌝', '𒈠']",𒌝𒈠,⸢um⸣-ma,"['damaged', 'complete']",0.25,,Q003805,3,1
21850,Q003805.3.2,nakāsu[cut//cut off]V'V$inakkisû,i-⸢nak⸣-[ki-su-u,inakkisû,nakāsu,cut off,V,"['𒄿', '𒅘', '𒆠', '𒋢', '𒌋']",𒄿𒅘𒆠𒋢𒌋,i-⸢nak⸣-[ki-su-u],"['complete', 'damaged', 'missing', 'missing', 'missing']",0.7,,Q003805,3,2
21851,Q003805.3.3,qaqqad[head]N,SAG.DU,qaqqad,qaqqadu,head,N,"['𒊕', '𒁺']",𒊕𒁺,[SAG].[DU],"['missing', 'missing']",1.0,,Q003805,3,3
21852,Q003805.3.4,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,[MAN],['missing'],1.0,,Q003805,3,4
21853,Q003805.3.5,Elamti[Elam]GN,{kur}ELAM.MA{ki},Elamti,Elamtu,Elam,GN,"['𒆳', '𒉏', '𒈠', '𒆠']",𒆳𒉏𒈠𒆠,{[KUR]}[ELAM].[MA]{[KI]},"['missing', 'missing', 'missing', 'missing']",1.0,GN,Q003805,3,5
21854,Q003805.3.6,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,Q003805,3,6
21855,Q003805.3.7,qereb[interior]N,qe₂-reb,qereb,qerbu,interior,N,"['𒆠', '𒆗']",𒆠𒆗,[qe₂-reb],"['missing', 'missing']",1.0,,Q003805,3,7
21856,Q003805.3.8,mātišu[land]N,KUR-šu₂,mātišu,mātu,land,N,"['𒆳', '𒋙']",𒆳𒋙,[KUR-šu₂],"['missing', 'missing']",1.0,,Q003805,3,8
21857,Q003805.3.9,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,Q003805,3,9
21858,Q003805.3.10,puhur[assembly]N,UKKIN,puhur,puhru,assembly,N,['𒌺'],𒌺,[UKKIN],['missing'],1.0,,Q003805,3,10
21859,Q003805.3.11,ummānātišu[troops]N,ERIM.HI.A-šu₂,ummānātišu,ummānu,troops,N,"['𒂟', '𒄭', '𒀀', '𒋙']",𒂟𒄭𒀀𒋙,[ERIM].[HI].[A-šu₂],"['missing', 'missing', 'missing', 'missing']",1.0,,Q003805,3,11
21860,Q003805.3.12,šaniānu[for the second time]'V,ša₂-ni-ia-a-nu,šaniānu,šaniānu,for the second time,AV,"['𒃻', '𒉌', '𒅀', '𒀀', '𒉡']",𒃻𒉌𒅀𒀀𒉡,[ša₂-ni-ia-a-nu],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,,Q003805,3,12
21861,Q003805.3.13,iqbi[say]V,iq-bi],iqbi,qabû,say,V,"['𒅅', '𒁉']",𒅅𒁉,[iq-bi],"['missing', 'missing']",1.0,,Q003805,3,13
21862,Q003805.4.1,u[and]CNJ,u₃,u,u,and,CNJ,['𒅇'],𒅇,u₃,['complete'],0.0,,Q003805,4,1
21863,Q003805.4.2,"Ummanigaš[Humban-nikas II, king of Elam]RN",{m}um-[man-i-gaš,Ummanigaš,Ummanigaš,"Humban-nikas II, king of Elam",RN,"['𒁹', '𒌝', '𒎙', '𒄿', '𒁉']",𒁹𒌝𒎙𒄿𒁉,{m}um-[man-i-gaš],"['complete', 'complete', 'missing', 'missing', 'missing']",0.6,RN,Q003805,4,2
21864,Q003805.4.3,kē[how?]QP$,ke-e,kē,kē,how?,QP,"['𒆠', '𒂊']",𒆠𒂊,[ke-e],"['missing', 'missing']",1.0,,Q003805,4,3
21865,Q003805.4.4,unaššiq[kiss]V,u₂-na-aš₂-šiq,unaššiq,našāqu,kiss,V,"['𒌑', '𒈾', '𒀾', '𒋝']",𒌑𒈾𒀾𒋝,[u₂-na-aš₂-šiq],"['missing', 'missing', 'missing', 'missing']",1.0,,Q003805,4,4
21866,Q003805.4.5,qaqqaru[ground]N,qaq-qa-ru,qaqqaru,qaqqaru,ground,N,"['𒆕', '𒋡', '𒊒']",𒆕𒋡𒊒,[qaq-qa-ru],"['missing', 'missing', 'missing']",1.0,,Q003805,4,5
21867,Q003805.4.6,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,Q003805,4,6
21868,Q003805.4.7,pān[front]N,pa-an,pān,pānu,front,N,"['𒉺', '𒀭']",𒉺𒀭,[pa-an],"['missing', 'missing']",1.0,,Q003805,4,7
21869,Q003805.4.8,mār[son]N,{lu₂}A,mār,māru,son,N,"['𒇽', '𒀀']",𒇽𒀀,{[LU₂]}[A],"['missing', 'missing']",1.0,,Q003805,4,8
21870,Q003805.4.9,šiprī[sending]N,KIN.MEŠ,šiprī,šipru,sending,N,"['𒆥', '𒎌']",𒆥𒎌,[KIN].[MEŠ],"['missing', 'missing']",1.0,,Q003805,4,9
21871,Q003805.4.10,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,[ša],['missing'],1.0,,Q003805,4,10
21872,Q003805.4.11,"Aššur-bani-apli[Ashurbanipal, king of Assyria]RN",{m}aš-šur-DU₃-A,Aššur-bani-apli,Aššur-bani-apli,"Ashurbanipal, king of Assyria",RN,"['𒁹', '𒀸', '𒋩', '𒆕', '𒀀']",𒁹𒀸𒋩𒆕𒀀,{[m]}[aš-šur-DU₃-A],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,RN,Q003805,4,11
21873,Q003805.4.12,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,[MAN],['missing'],1.0,,Q003805,4,12
21874,Q003805.4.13,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,[KUR],['missing'],1.0,,Q003805,4,13
21875,Q003805.4.14,Aššur[Assyria]GN,AN.ŠAR₂{ki},Aššur,Aššur,Assyria,GN,"['𒀭', '𒊹', '𒆠']",𒀭𒊹𒆠,[AN].[ŠAR₂]{[KI]},"['missing', 'missing', 'missing']",1.0,GN,Q003805,4,14
21876,Q003805.4.15,binût[creation]N,bi-nu-ut],binût,binûtu,creation,N,"['𒁉', '𒉡', '𒌓']",𒁉𒉡𒌓,[bi-nu-ut],"['missing', 'missing', 'missing']",1.0,,Q003805,4,15
