,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
22740,Q003863.2.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003863,2,1
22741,Q003863.2.2,ukīn[establish firmly]V,⸢u₂-kin,ukīn,kânu,establish firmly,V,"['𒌑', '𒆥']",𒌑𒆥,⸢u₂-kin⸣,"['damaged', 'damaged']",0.5,,Q003863,2,2
22742,Q003863.2.3,parṣē[rite]N,par⸣-ṣe,parṣē,parṣu,rite,N,"['𒌓', '𒍢']",𒌓𒍢,⸢par⸣-ṣe,"['damaged', 'complete']",0.25,,Q003863,2,3
22743,Q003863.2.4,kidudê[rites]N,ki-du-de-⸢e⸣,kidudê,kidudû,rites,N,"['𒆠', '𒁺', '𒁲', '𒂊']",𒆠𒁺𒁲𒂊,ki-du-de-⸢e⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,Q003863,2,4
22744,Q003863.2.5,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q003863,2,5
22745,Q003863.2.6,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003863,2,6
22746,Q003863.3.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q003863,3,1
22747,Q003863.3.2,reʾû[pasture//constantly shepherd]V'V$irteʾʾû,ir]-⸢te-ʾu-u⸣,irteʾʾû,reʾû,constantly shepherd,V,"['𒅕', '𒋼', '𒀪', '𒌋']",𒅕𒋼𒀪𒌋,[ir]-⸢te-ʾu-u⸣,"['missing', 'damaged', 'damaged', 'damaged']",0.62,,Q003863,3,2
22748,Q003863.3.3,baʾūlātu[people]N$baʾūlāti,ba-ʾu-la-ti,baʾūlāti,baʾūlātu,people,N,"['𒁀', '𒀪', '𒆷', '𒋾']",𒁀𒀪𒆷𒋾,ba-ʾu-la-ti,"['complete', 'complete', 'complete', 'complete']",0.0,,Q003863,3,3
22749,Q003863.3.4,agê[crown]N,AGA,agê,agû,crown,N,['𒂇'],𒂇,AGA,['complete'],0.0,,Q003863,3,4
22750,Q003863.3.5,bēlūti[lordship]N,EN-u-ti,bēlūti,bēlūtu,lordship,N,"['𒂗', '𒌋', '𒋾']",𒂗𒌋𒋾,EN-u-ti,"['complete', 'complete', 'complete']",0.0,,Q003863,3,5
22751,Q003863.3.6,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q003863,3,6
22752,Q003863.3.7,apāru[cover the head]V$ēpiruš,⸢e-pi-ru⸣-[uš,ēpiruš,apāru,cover the head,V,"['𒂊', '𒉿', '𒊒', '𒍑']",𒂊𒉿𒊒𒍑,⸢e-pi-ru⸣-[uš],"['damaged', 'damaged', 'damaged', 'missing']",0.62,,Q003863,3,7
22753,Q003863.3.8,nannāru[light of the sky]N$nannār,na-an-nar₃,nannār,nannāru,light of the sky,N,"['𒈾', '𒀭', '𒉪']",𒈾𒀭𒉪,[na-an-nar₃],"['missing', 'missing', 'missing']",1.0,,Q003863,3,8
22754,Q003863.3.9,šamê[heaven]N,AN-e,šamê,šamû,heaven,N,"['𒀭', '𒂊']",𒀭𒂊,[AN-e],"['missing', 'missing']",1.0,,Q003863,3,9
22755,Q003863.3.10,Sin[1]DN,{d}30,Sin,Sin,1,DN,"['𒀭', '𒌍']",𒀭𒌍,{[d]}[30],"['missing', 'missing']",1.0,DN,Q003863,3,10
22756,Q003863.4.1,haṭṭu[sceptre]N,{[giš}GIDRU,haṭṭi,haṭṭu,sceptre,N,"['𒄑', '𒉺']",𒄑𒉺,{[GIŠ]}[GIDRU],"['missing', 'missing']",1.0,,Q003863,4,1
22757,Q003863.4.2,išartu[righteous]AJ,i-šar-tu₂],išartu,išaru,righteous,AJ,"['𒄿', '𒊬', '𒌓']",𒄿𒊬𒌓,[i-šar-tu₂],"['missing', 'missing', 'missing']",1.0,,Q003863,4,2
22758,Q003863.4.3,ušparu[staff]N$,⸢uš⸣-pa-ru,ušparu,ušparu,staff,N,"['𒍑', '𒉺', '𒊒']",𒍑𒉺𒊒,⸢uš⸣-pa-ru,"['damaged', 'complete', 'complete']",0.17,,Q003863,4,3
22759,Q003863.4.4,kēnu[reliable]AJ,ke-e-nu,kēnu,kīnu,reliable,AJ,"['𒆠', '𒂊', '𒉡']",𒆠𒂊𒉡,ke-e-nu,"['complete', 'complete', 'complete']",0.0,,Q003863,4,4
22760,Q003863.4.5,ana[for]PRP,⸢a⸣-na,ana,ana,for,PRP,"['𒀀', '𒈾']",𒀀𒈾,⸢a⸣-na,"['damaged', 'complete']",0.25,,Q003863,4,5
22761,Q003863.4.6,rēʾûtu[shepherdship]N$rēʾûti,SIPA-u-ti,rēʾûti,rēʾûtu,shepherdship,N,"['𒉺𒇻', '𒌋', '𒋾']",𒉺𒇻𒌋𒋾,SIPA-u-ti,"['complete', 'complete', 'complete']",0.0,,Q003863,4,6
22762,Q003863.4.7,nišī[people]N,UN.MEŠ,nišī,nišu,people,N,"['𒌦', '𒎌']",𒌦𒎌,UN.MEŠ,"['complete', 'complete']",0.0,,Q003863,4,7
