,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
68292,Q007580.2.1,anāku[I]IP,[a-na-ku,anāku,anāku,I,IP,"['𒀀', '𒈾', '𒆪']",𒀀𒈾𒆪,[a-na-ku],"['missing', 'missing', 'missing']",1.0,,Q007580,2,1
68293,Q007580.2.2,"Aššur-bani-apli[Ashurbanipal, king of Assyria]RN",{m}AN.ŠAR₂-DU₃-A,Aššur-bani-apli,Aššur-bani-apli,"Ashurbanipal, king of Assyria",RN,"['𒁹', '𒀭', '𒊹', '𒆕', '𒀀']",𒁹𒀭𒊹𒆕𒀀,{[m]}[AN].[ŠAR₂-DU₃-A],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,RN,Q007580,2,2
68294,Q007580.2.3,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,[MAN],['missing'],1.0,,Q007580,2,3
68295,Q007580.2.4,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,[KUR],['missing'],1.0,,Q007580,2,4
68296,Q007580.2.5,Aššur[Assyria]GN,AN.ŠAR₂{ki},Aššur,Aššur,Assyria,GN,"['𒀭', '𒊹', '𒆠']",𒀭𒊹𒆠,[AN].[ŠAR₂]{[KI]},"['missing', 'missing', 'missing']",1.0,GN,Q007580,2,5
68297,Q007580.2.6,ina[through]PRP,ina],ina,ina,through,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,Q007580,2,6
68298,Q007580.2.7,tukulti[help]N,⸢tukul-ti⸣,tukulti,tukultu,help,N,"['𒆪', '𒋾']",𒆪𒋾,⸢tukul-ti⸣,"['damaged', 'damaged']",0.5,,Q007580,2,7
68299,Q007580.2.8,Aššur[1]DN,AN.ŠAR₂,Aššur,Aššur,1,DN,"['𒀭', '𒊹']",𒀭𒊹,AN.ŠAR₂,"['complete', 'complete']",0.0,DN,Q007580,2,8
68300,Q007580.2.9,u[and]CNJ,u,u,u,and,CNJ,['𒌋'],𒌋,u,['complete'],0.0,,Q007580,2,9
68301,Q007580.2.10,Ištar[1]DN,{d}15,Ištar,Ištar,1,DN,"['𒀭', '𒌋𒐊']",𒀭𒌋𒐊,{d}⸢15⸣,"['complete', 'damaged']",0.25,DN,Q007580,2,10
68302,Q007580.2.11,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007580,2,11
68303,Q007580.3.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q007580,3,1
68304,Q007580.3.2,Tammaritu[king of Elam]RN,{m}tam]-⸢ma-ri-tu₂⸣,Tammaritu,Tammaritu,king of Elam,RN,"['𒁹', '𒌓', '𒈠', '𒊑', '𒌓']",𒁹𒌓𒈠𒊑𒌓,{[m]}[tam]-⸢ma-ri-tu₂⸣,"['missing', 'missing', 'damaged', 'damaged', 'damaged']",0.7,RN,Q007580,3,2
68305,Q007580.3.3,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q007580,3,3
68306,Q007580.3.4,Elamti[Elam]GN,{⸢kur}ELAM⸣{ki},Elamti,Elamtu,Elam,GN,"['𒆳', '𒉏', '𒆠']",𒆳𒉏𒆠,{⸢KUR⸣}⸢ELAM⸣{KI},"['damaged', 'damaged', 'complete']",0.33,GN,Q007580,3,4
68307,Q007580.3.5,tamšīl[replica]N,tam-šil,tamšīl,tamšīlu,replica,N,"['𒌓', '𒋻']",𒌓𒋻,tam-šil,"['complete', 'complete']",0.0,,Q007580,3,5
68308,Q007580.3.6,gallê[(a demon)]N,GAL₅.LA₂.⸢MEŠ⸣,gallê,gallû,(a demon),N,"['𒋼', '𒇲', '𒎌']",𒋼𒇲𒎌,GAL₅.LA₂.⸢MEŠ⸣,"['complete', 'complete', 'damaged']",0.17,,Q007580,3,6
68309,Q007580.3.7,lā[not]MOD,[la,lā,lā,not,MOD,['𒆷'],𒆷,[la],['missing'],1.0,,Q007580,3,7
68310,Q007580.3.8,išʾal[ask]V,iš-al,išʾal,šâlu,ask,V,"['𒅖', '𒀠']",𒅖𒀠,[iš-al],"['missing', 'missing']",1.0,,Q007580,3,8
68311,Q007580.3.9,šulum[well-being]N,šu-lum,šulum,šulmu,well-being,N,"['𒋗', '𒈝']",𒋗𒈝,[šu-lum],"['missing', 'missing']",1.0,,Q007580,3,9
68312,Q007580.3.10,bēlūti[lordship]N,EN-u-ti],bēlūti,bēlūtu,lordship,N,"['𒂗', '𒌋', '𒋾']",𒂗𒌋𒋾,[EN-u-ti],"['missing', 'missing', 'missing']",1.0,,Q007580,3,10
68313,Q007580.4.1,ana[to]PRP,[a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,Q007580,4,1
68314,Q007580.4.2,kitri[help]N,kit-ri,kitri,kitru,help,N,"['𒆤', '𒊑']",𒆤𒊑,[kit-ri],"['missing', 'missing']",1.0,,Q007580,4,2
68315,Q007580.4.3,Šamaš-šuma-ukin[king of Babylon]RN,{m}{d}GIŠ.NU₁₁-MU]-⸢GI.NA⸣,Šamaš-šuma-ukin,Šamaš-šuma-ukin,king of Babylon,RN,"['𒁹', '𒀭', '𒄑', '𒉢', '𒈬', '𒄀', '𒈾']",𒁹𒀭𒄑𒉢𒈬𒄀𒈾,{[m]}{[d]}[GIŠ].[NU₁₁-MU]-⸢GI⸣.⸢NA⸣,"['missing', 'missing', 'missing', 'missing', 'missing', 'damaged', 'damaged']",0.86,RN,Q007580,4,3
68316,Q007580.4.4,ahi[brother]N,ŠEŠ,ahi,ahu,brother,N,['𒋀'],𒋀,ŠEŠ,['complete'],0.0,,Q007580,4,4
68317,Q007580.4.5,nakri[hostile]AJ,nak-ri,nakri,nakru,hostile,AJ,"['𒅘', '𒊑']",𒅘𒊑,nak-ri,"['complete', 'complete']",0.0,,Q007580,4,5
68318,Q007580.4.6,itbâ[rise up]V,it-ba-a,itbâ,tebû,rise up,V,"['𒀉', '𒁀', '𒀀']",𒀉𒁀𒀀,it-ba-a,"['complete', 'complete', 'complete']",0.0,,Q007580,4,6
68319,Q007580.4.7,ana[to]PRP,⸢a⸣-[na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,⸢a⸣-[na],"['damaged', 'missing']",0.75,,Q007580,4,7
68320,Q007580.4.8,mithuṣu[fighting]'N,mit-hu-ṣu,mithuṣu,mahāṣu,fighting,V,"['𒁁', '𒄷', '𒍮']",𒁁𒄷𒍮,[mit-hu-ṣu],"['missing', 'missing', 'missing']",1.0,,Q007580,4,8
68321,Q007580.4.9,ummānātiya[troops]N,ERIM.HI.A-ia],ummānātiya,ummānu,troops,N,"['𒂟', '𒄭', '𒀀', '𒅀']",𒂟𒄭𒀀𒅀,[ERIM].[HI].[A-ia],"['missing', 'missing', 'missing', 'missing']",1.0,,Q007580,4,9
68322,Q007580.5.1,urriha[send speedily]V,[ur-ri-ha,urriha,arāhu,send speedily,V,"['𒌨', '𒊑', '𒄩']",𒌨𒊑𒄩,[ur-ri-ha],"['missing', 'missing', 'missing']",1.0,,Q007580,5,1
