,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
69338,Q003846.3.1,gabarê[copy]N,GABA.RI,gabarê,gabarû,copy,N,"['𒃮', '𒊑']",𒃮𒊑,GABA.RI,"['complete', 'complete']",0.0,,Q003846,3,1
69339,Q003846.3.2,agurri[baked brick]N,⸢SIG₄⸣.AL.UR₃.RA,agurri,agurru,baked brick,N,"['𒋞', '𒀠', '𒃡', '𒊏']",𒋞𒀠𒃡𒊏,⸢SIG₄⸣.AL.UR₃.RA,"['damaged', 'complete', 'complete', 'complete']",0.12,,Q003846,3,2
69340,Q003846.4.1,nappaltu[(building) rubble//debris]N'N$nappalti,nap-pal-ti,nappalti,nappaltu,debris,N,"['𒀮', '𒁄', '𒋾']",𒀮𒁄𒋾,nap-pal-ti,"['complete', 'complete', 'complete']",0.0,,Q003846,4,1
69341,Q003846.4.2,Uri[Ur]SN,URI₂{ki},Uri,Uri,Ur,SN,"['𒋀𒀕', '𒆠']",𒋀𒀕𒆠,URI₂{KI},"['complete', 'complete']",0.0,,Q003846,4,2
69342,Q003846.5.1,epšēt[deed]N,ep-šet,epšēt,epištu,deed,N,"['𒅁', '𒋃']",𒅁𒋃,ep-šet,"['complete', 'complete']",0.0,,Q003846,5,1
69343,Q003846.5.2,Amar-Suen[king of Ur]RN$,amar-{d}EN.ZU,Amar-Suen,Amar-Suen,king of Ur,RN,"['𒀫', '𒀭', '𒂗', '𒍪']",𒀫𒀭𒂗𒍪,amar-{d}EN.ZU,"['complete', 'complete', 'complete', 'complete']",0.0,RN,Q003846,5,2
69344,Q003846.5.3,šar[king]N,LUGAL,šar,šarru,king,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,,Q003846,5,3
69345,Q003846.5.4,Uru[Ur]SN$Uri,u₂-ri,Uri,Uru,Ur,SN,"['𒌑', '𒊑']",𒌑𒊑,u₂-ri,"['complete', 'complete']",0.0,,Q003846,5,4
69346,Q003846.6.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,Q003846,6,1
69347,Q003846.6.2,šeʾû[seek (out)//seeking constantly for]V'N$šiteʾʾû,ši-te-ʾe-u₂,šiteʾʾû,šeʾû,seeking constantly for,V,"['𒅆', '𒋼', '𒀪', '𒌑']",𒅆𒋼𒀪𒌑,ši-te-ʾe-u₂,"['complete', 'complete', 'complete', 'complete']",0.0,,Q003846,6,2
69348,Q003846.6.3,uṣurtu[drawing//ground-plan]N'N$uṣurāti,u₂-ṣu-ra-a-ti,uṣurāti,uṣurtu,ground-plan,N,"['𒌑', '𒍮', '𒊏', '𒀀', '𒋾']",𒌑𒍮𒊏𒀀𒋾,u₂-ṣu-ra-a-ti,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,Q003846,6,3
69349,Q003846.7.1,Ekišnugal[1]TN,e₂-giš-nu₁₁-gal,Egišnugal,Ekišnugal,1,TN,"['𒂍', '𒄑', '𒉢', '𒃲']",𒂍𒄑𒉢𒃲,e₂-giš-nu₁₁-gal,"['complete', 'complete', 'complete', 'complete']",0.0,,Q003846,7,1
69350,Q003846.7.2,Sin-balassu-iqbi[governor of Ur]PN$,{m}{d}EN.ZU-TIN-su-⸢iq-bi⸣,Sin-balassu-iqbi,Sin-balassu-iqbi,governor of Ur,PN,"['𒁹', '𒀭', '𒂗', '𒍪', '𒁷', '𒋢', '𒅅', '𒁉']",𒁹𒀭𒂗𒍪𒁷𒋢𒅅𒁉,{m}{d}EN.ZU-TIN-su-⸢iq-bi⸣,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'damaged', 'damaged']",0.12,PN,Q003846,7,2
