,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
558,Q007621.3.1,nādin[giver]N,[na-din,nādin,nādinu,giver,N,"['𒈾', '𒁷']",𒈾𒁷,[na-din],"['missing', 'missing']",1.0,,Q007621,3,1
559,Q007621.3.2,surqinnī[strewn offering]N,sur]-qin-ni,surqinnī,surqēnu,strewn offering,N,"['𒋩', '𒆥', '𒉌']",𒋩𒆥𒉌,[sur]-qin-ni,"['missing', 'complete', 'complete']",0.33,,Q007621,3,2
560,Q007621.3.3,mušahmiṭ[one who sends quickly]N,mu-⸢šah⸣-[miṭ],mušahmiṭ,mušahmiṭu,one who sends quickly,N,"['𒈬', '𒋚', '𒁁']",𒈬𒋚𒁁,mu-⸢šah⸣-[miṭ],"['complete', 'damaged', 'missing']",0.5,,Q007621,3,3
561,Q007621.3.4,taklīme[(a food-offering)]N,⸢tak-li⸣-[me,taklīme,taklīmu,(a food-offering),N,"['𒋳', '𒇷', '𒈨']",𒋳𒇷𒈨,⸢tak-li⸣-[me],"['damaged', 'damaged', 'missing']",0.67,,Q007621,3,4
562,Q007621.3.5,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,[ša₂],['missing'],1.0,,Q007621,3,5
563,Q007621.3.6,ilāni[god]N,DINGIR.MEŠ,ilāni,ilu,god,N,"['𒀭', '𒎌']",𒀭𒎌,[DINGIR].[MEŠ],"['missing', 'missing']",1.0,,Q007621,3,6
564,Q007621.3.7,rabûti[great]AJ,GAL.MEŠ],rabûti,rabû,great,AJ,"['𒃲', '𒎌']",𒃲𒎌,[GAL].[MEŠ],"['missing', 'missing']",1.0,,Q007621,3,7
565,Q007621.4.1,apil[heir]N,⸢IBILA⸣,apil,aplu,heir,N,['𒌉𒍑'],𒌉𒍑,⸢IBILA⸣,['damaged'],0.5,,Q007621,4,1
566,Q007621.4.2,Ekur[1]TN,e₂-kur,Ekur,Ekur,1,TN,"['𒂍', '𒆳']",𒂍𒆳,e₂-kur,"['complete', 'complete']",0.0,,Q007621,4,2
567,Q007621.4.3,šurbû[very great]AJ,šur-bu-⸢u₂,šurbû,šurbû,very great,AJ,"['𒋩', '𒁍', '𒌑']",𒋩𒁍𒌑,šur-bu-⸢u₂⸣,"['complete', 'complete', 'damaged']",0.17,,Q007621,4,3
568,Q007621.4.4,ša[who]REL,ša₂,ša,ša,who,REL,['𒃻'],𒃻,⸢ša₂⸣,['damaged'],0.5,,Q007621,4,4
569,Q007621.4.5,kīma[like]PRP,ki⸣-[ma,kīma,kīma,like,PRP,"['𒆠', '𒈠']",𒆠𒈠,⸢ki⸣-[ma],"['damaged', 'missing']",0.75,,Q007621,4,5
570,Q007621.4.6,Nannari[1]DN,{d}ŠEŠ.KI-ri],Nannari,Nannaru,1,DN,"['𒀭', '𒋀', '𒆠', '𒊑']",𒀭𒋀𒆠𒊑,{[d]}[ŠEŠ].[KI-ri],"['missing', 'missing', 'missing', 'missing']",1.0,DN,Q007621,4,6
571,Q007621.5.1,purussê[(legal) decision]N,EŠ.BAR,purussê,purussû,(legal) decision,N,"['𒌍', '𒁇']",𒌍𒁇,EŠ.BAR,"['complete', 'complete']",0.0,,Q007621,5,1
572,Q007621.5.2,ālāni[city]N,URU.URU,ālāni,ālu,city,N,"['𒌷', '𒌷']",𒌷𒌷,URU.URU,"['complete', 'complete']",0.0,,Q007621,5,2
573,Q007621.5.3,iparrasu[decide]V,i-par-ra-su,iparrasu,parāsu,decide,V,"['𒄿', '𒌓', '𒊏', '𒋢']",𒄿𒌓𒊏𒋢,i-par-ra-su,"['complete', 'complete', 'complete', 'complete']",0.0,,Q007621,5,3
574,Q007621.5.4,ušāpû[make manifest]V,u₂-ša₂-⸢pu⸣-[u,ušāpû,wapû,make manifest,V,"['𒌑', '𒃻', '𒁍', '𒌋']",𒌑𒃻𒁍𒌋,u₂-ša₂-⸢pu⸣-[u],"['complete', 'complete', 'damaged', 'missing']",0.38,,Q007621,5,4
575,Q007621.5.5,kināti[truth]N,ki-na-a-ti],kināti,kittu,truth,N,"['𒆠', '𒈾', '𒀀', '𒋾']",𒆠𒈾𒀀𒋾,[ki-na-a-ti],"['missing', 'missing', 'missing', 'missing']",1.0,,Q007621,5,5
