,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
18743,Q003871.1.1,anāku[I]IP,a-na-ku,anāku,anāku,I,IP,"['𒀀', '𒈾', '𒆪']",𒀀𒈾𒆪,a-na-ku,"['complete', 'complete', 'complete']",0.0,,Q003871,1,1
18744,Q003871.1.2,Sin-šarra-iškun[king of Assyria]RN,{m}{⸢d⸣}30-LUGAL]-⸢iš⸣-kun,Sin-šarra-iškun,Sin-šarra-iškun,king of Assyria,RN,"['𒁹', '𒀭', '𒌍', '𒈗', '𒅖', '𒆲']",𒁹𒀭𒌍𒈗𒅖𒆲,{m}{⸢d⸣}[30-LUGAL]-⸢iš⸣-kun,"['complete', 'damaged', 'missing', 'missing', 'damaged', 'complete']",0.5,RN,Q003871,1,2
18745,Q003871.1.3,šarru[king]N,⸢LUGAL⸣,šarru,šarru,king,N,['𒈗'],𒈗,⸢LUGAL⸣,['damaged'],0.5,,Q003871,1,3
18746,Q003871.1.4,rabû[great]AJ,GAL,rabû,rabû,great,AJ,['𒃲'],𒃲,GAL,['complete'],0.0,,Q003871,1,4
18747,Q003871.1.5,šarru[king]N,LUGAL,šarru,šarru,king,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,,Q003871,1,5
18748,Q003871.1.6,dannu[strong]AJ,dan-nu,dannu,dannu,strong,AJ,"['𒆗', '𒉡']",𒆗𒉡,dan-nu,"['complete', 'complete']",0.0,,Q003871,1,6
18749,Q003871.1.7,šar[king]N,LUGAL,šar,šarru,king,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,,Q003871,1,7
18750,Q003871.1.8,kiššati[world]N,ŠU₂,kiššati,kiššatu,world,N,['𒋙'],𒋙,ŠU₂,['complete'],0.0,,Q003871,1,8
18751,Q003871.1.9,šar[king]N,LUGAL,šar,šarru,king,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,,Q003871,1,9
18752,Q003871.1.10,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,Q003871,1,10
18753,Q003871.1.11,Aššur[Assyria]GN,AN.ŠAR₂{ki},Aššur,Aššur,Assyria,GN,"['𒀭', '𒊹', '𒆠']",𒀭𒊹𒆠,AN.ŠAR₂{KI},"['complete', 'complete', 'complete']",0.0,GN,Q003871,1,11
18754,Q003871.2.1,ša[who]REL,ša,ša,ša,who,REL,['𒊭'],𒊭,ša,['complete'],0.0,,Q003871,2,1
18755,Q003871.2.2,Aššur[1]DN,AN.ŠAR₂,Aššur,Aššur,1,DN,"['𒀭', '𒊹']",𒀭𒊹,AN.ŠAR₂,"['complete', 'complete']",0.0,DN,Q003871,2,2
18756,Q003871.2.3,Mullissu[1]DN,{⸢d⸣}[NIN.LIL₂,Mullissu,Mullissu,1,DN,"['𒀭', '𒎏', '𒆤']",𒀭𒎏𒆤,{⸢d⸣}[NIN].[LIL₂],"['damaged', 'missing', 'missing']",0.83,DN,Q003871,2,3
18757,Q003871.2.4,Marduk[1]DN,{d]}⸢AMAR⸣.UTU,Marduk,Marduk,1,DN,"['𒀭', '𒀫', '𒌓']",𒀭𒀫𒌓,{[d]}⸢AMAR⸣.UTU,"['missing', 'damaged', 'complete']",0.5,DN,Q003871,2,4
18758,Q003871.2.5,Zarpanitum[1]DN,{d}zar-pa-ni-tum,Zarpanitum,Zarpanitu,1,DN,"['𒀭', '𒇡', '𒉺', '𒉌', '𒌈']",𒀭𒇡𒉺𒉌𒌈,{d}zar-pa-ni-tum,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,DN,Q003871,2,5
18759,Q003871.2.6,Nabu[1]DN,{d}AG,Nabu,Nabu,1,DN,"['𒀭', '𒀝']",𒀭𒀝,{d}AG,"['complete', 'complete']",0.0,DN,Q003871,2,6
18760,Q003871.2.7,Tašmetum[1]DN,{d}taš-me-tum,Tašmetum,Tašmetu,1,DN,"['𒀭', '𒌨', '𒈨', '𒌈']",𒀭𒌨𒈨𒌈,{d}taš-me-tum,"['complete', 'complete', 'complete', 'complete']",0.0,DN,Q003871,2,7
18761,Q003871.2.8,ina[with]PRP,ina,ina,ina,with,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,Q003871,2,8
18762,Q003871.2.9,nīš[lifting]N,ni-iš,nīš,nīšu,lifting,N,"['𒉌', '𒅖']",𒉌𒅖,ni-iš,"['complete', 'complete']",0.0,,Q003871,2,9
18763,Q003871.2.10,īnīšunu[eye]N,IGI.II-šu₂-nu,īnīšunu,īnu,eye,N,"['𒅆', '𒅀', '𒋙', '𒉡']",𒅆𒅀𒋙𒉡,IGI.II-šu₂-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,Q003871,2,10
18764,Q003871.2.11,damqāti[good]AJ,SIG₅.MEŠ,damqāti,damqu,good,AJ,"['𒅆𒂟', '𒎌']",𒅆𒂟𒎌,SIG₅.MEŠ,"['complete', 'complete']",0.0,,Q003871,2,11
18765,Q003871.3.1,kēniš[truly]AV,ke-niš,kēniš,kīniš,truly,AV,"['𒆠', '𒎙']",𒆠𒎙,ke-niš,"['complete', 'complete']",0.0,,Q003871,3,1
18766,Q003871.3.2,ippalsūšuma[look at]V,ip-pal-⸢su⸣-šu₂-ma,ippalsūšuma,palāsu,look at,V,"['𒅁', '𒁄', '𒋢', '𒋙', '𒈠']",𒅁𒁄𒋢𒋙𒈠,ip-pal-⸢su⸣-šu₂-ma,"['complete', 'complete', 'damaged', 'complete', 'complete']",0.1,,Q003871,3,2
18767,Q003871.3.3,issuqūšu[choose]V,is-su-qu-šu₂,issuqūšu,nasāqu,choose,V,"['𒄑', '𒋢', '𒄣', '𒋙']",𒄑𒋢𒄣𒋙,is-su-qu-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,,Q003871,3,3
18768,Q003871.3.4,ana[for]PRP,a-na,ana,ana,for,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,Q003871,3,4
18769,Q003871.3.5,šarrūti[kingship]N,LUGAL-u-ti,šarrūti,šarrūtu,kingship,N,"['𒈗', '𒌋', '𒋾']",𒈗𒌋𒋾,LUGAL-u-ti,"['complete', 'complete', 'complete']",0.0,,Q003871,3,5
18770,Q003871.3.6,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,Q003871,3,6
18771,Q003871.3.7,kunni[securing]'N,kun-ni,kunni,kânu,securing,V,"['𒆲', '𒉌']",𒆲𒉌,kun-ni,"['complete', 'complete']",0.0,,Q003871,3,7
18772,Q003871.3.8,išid[foundation]N,SUHUŠ,išid,išdu,foundation,N,['𒁼'],𒁼,SUHUŠ,['complete'],0.0,,Q003871,3,8
18773,Q003871.3.9,māti[land]N,KUR,māti,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,Q003871,3,9
18774,Q003871.4.1,šutēšur[success]'N,šu-te-šur,šutēšur,ešēru,success,V,"['𒋗', '𒋼', '𒋩']",𒋗𒋼𒋩,šu-te-šur,"['complete', 'complete', 'complete']",0.0,,Q003871,4,1
18775,Q003871.4.2,baʾūlāti[people]N,⸢ba-ʾu-la-a-ti⸣,baʾūlāti,baʾūlātu,people,N,"['𒁀', '𒀪', '𒆷', '𒀀', '𒋾']",𒁀𒀪𒆷𒀀𒋾,⸢ba-ʾu-la-a-ti⸣,"['damaged', 'damaged', 'damaged', 'damaged', 'damaged']",0.5,,Q003871,4,2
18776,Q003871.4.3,dalhāti[troubled one]N,dal-ha-a-ti,dalhāti,dalhu,troubled one,N,"['𒊑', '𒄩', '𒀀', '𒋾']",𒊑𒄩𒀀𒋾,dal-ha-a-ti,"['complete', 'complete', 'complete', 'complete']",0.0,,Q003871,4,3
18777,Q003871.4.4,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,Q003871,4,4
18778,Q003871.4.5,tuqquni[reorganizing]'N,tu-qu-ni,tuqquni,taqānu,reorganizing,V,"['𒌅', '𒄣', '𒉌']",𒌅𒄣𒉌,tu-qu-ni,"['complete', 'complete', 'complete']",0.0,,Q003871,4,5
18779,Q003871.4.6,abtāti[destroyed one]N,ab-ta-a-ti,abtāti,abtu,destroyed one,N,"['𒀊', '𒋫', '𒀀', '𒋾']",𒀊𒋫𒀀𒋾,ab-ta-a-ti,"['complete', 'complete', 'complete', 'complete']",0.0,,Q003871,4,6
18780,Q003871.5.1,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,Q003871,5,1
