,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
63064,Q009283.2.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009283,2,1
63065,Q009283.2.2,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009283,2,2
63066,Q009283.2.3,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009283,2,3
63067,Q009283.2.4,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009283,2,4
63068,Q009283.3.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009283,3,1
63069,Q009283.3.2,u,⸢in⸣-da-BI-[...],,,,u,"['𒅔', '𒁕', '𒁉', 'x']",𒅔𒁕𒁉x,⸢in⸣-da-BI-[x],"['damaged', 'complete', 'complete', 'missing']",0.38,,Q009283,3,2
63070,Q009283.4.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009283,4,1
63071,Q009283.4.2,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009283,4,2
63072,Q009283.4.3,erṣetim[earth]N,KI,erṣetim,erṣetu,earth,N,['𒆠'],𒆠,KI,['complete'],0.0,,Q009283,4,3
63073,Q009283.4.4,X,KA,,,,X,['𒅗'],𒅗,KA,['complete'],0.0,,Q009283,4,4
63074,Q009283.4.5,X,LU,,,,X,['𒇻'],𒇻,LU,['complete'],0.0,,Q009283,4,5
63075,Q009283.4.6,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009283,4,6
63076,Q009283.5.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009283,5,1
63077,Q009283.5.2,u,x-ti-ia,,,,u,"['x', '𒋾', '𒅀']",x𒋾𒅀,x-ti-ia,"['complete', 'complete', 'complete']",0.0,,Q009283,5,2
63078,Q009283.5.3,u,u₂-še-[...],,,,u,"['𒌑', '𒊺', 'x']",𒌑𒊺x,u₂-še-[x],"['complete', 'complete', 'missing']",0.33,,Q009283,5,3
63079,Q009283.6.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009283,6,1
63080,Q009283.6.2,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009283,6,2
63081,Q009283.6.3,x,ŠE.MEŠ,,,,,"['𒊺', '𒎌']",𒊺𒎌,ŠE.MEŠ,"['complete', 'complete']",0.0,,Q009283,6,3
63082,Q009283.6.4,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,Q009283,6,4
63083,Q009283.6.5,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,la,['complete'],0.0,,Q009283,6,5
63084,Q009283.6.6,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009283,6,6
63085,Q009283.6.7,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009283,6,7
63086,Q009283.7.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009283,7,1
63087,Q009283.7.2,imdanahhara[constantly receive]V,⸢im⸣-da-na-ha-⸢ra⸣,imdanahhara,mahāru,constantly receive,V,"['𒅎', '𒁕', '𒈾', '𒄩', '𒊏']",𒅎𒁕𒈾𒄩𒊏,⸢im⸣-da-na-ha-⸢ra⸣,"['damaged', 'complete', 'complete', 'complete', 'damaged']",0.2,,Q009283,7,2
63088,Q009283.7.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009283,7,3
63089,Q009283.8.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q009283,8,1
63090,Q009283.8.2,ul[not]MOD,ul,ul,ul,not,MOD,['𒌌'],𒌌,[ul],['missing'],1.0,,Q009283,8,2
63091,Q009283.8.3,ipšah[become pacified]V,ip]-⸢šah⸣,ipšah,pašāhu,become pacified,V,"['𒅁', '𒋚']",𒅁𒋚,[ip]-⸢šah⸣,"['missing', 'damaged']",0.75,,Q009283,8,3
63092,Q009283.8.4,ezzetu[furious]AJ,ez-ze-tu₂,ezzetu,ezzu,furious,AJ,"['𒄑', '𒍣', '𒌓']",𒄑𒍣𒌓,ez-ze-tu₂,"['complete', 'complete', 'complete']",0.0,,Q009283,8,4
63093,Q009283.8.5,kabattī[mind]N,⸢ka⸣-[bat-ti,kabattī,kabattu,mind,N,"['𒅗', '𒁁', '𒋾']",𒅗𒁁𒋾,⸢ka⸣-[bat-ti],"['damaged', 'missing', 'missing']",0.83,,Q009283,8,5
63094,Q009283.8.6,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q009283,8,6
63095,Q009283.9.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009283,9,1
63096,Q009283.9.2,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009283,9,2
63097,Q009283.9.3,ašpuršu[send]V,aš₂-pur-šu₂,ašpuršu,šapāru,send,V,"['𒀾', '𒁓', '𒋙']",𒀾𒁓𒋙,aš₂-pur-šu₂,"['complete', 'complete', 'complete']",0.0,,Q009283,9,3
63098,Q009283.9.4,šipirti[message]N,ši-pir-⸢ti⸣,šipirti,šipru,message,N,"['𒅆', '𒌓', '𒋾']",𒅆𒌓𒋾,ši-pir-⸢ti⸣,"['complete', 'complete', 'damaged']",0.17,,Q009283,9,4
63099,Q009283.9.5,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009283,9,5
63100,Q009283.10.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009283,10,1
63101,Q009283.10.2,Kaldayu[Chaldean]EN,{⸢lu₂}kal⸣-da-a-a,Kaldayu,Kaldayu,Chaldean,EN,"['𒇽', '𒆗', '𒁕', '𒀀', '𒀀']",𒇽𒆗𒁕𒀀𒀀,{⸢LU₂⸣}⸢kal⸣-da-a-a,"['damaged', 'damaged', 'complete', 'complete', 'complete']",0.2,,Q009283,10,2
63102,Q009283.10.3,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009283,10,3
63103,Q009283.10.4,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009283,10,4
63104,Q009283.11.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009283,11,1
63105,Q009283.11.2,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009283,11,2
63106,Q009283.11.3,u,(x),,,,u,['x'],x,x,['complete'],0.0,,Q009283,11,3
63107,Q009283.11.4,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009283,11,4
