,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
31179,Q003859.1.1,ana[for]PRP,a-na,ana,ana,for,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,Q003859,1,1
31180,Q003859.1.2,Uraš[1]DN,{d}uraš,Uraš,Uraš,1,DN,"['𒀭', '𒅁']",𒀭𒅁,{d}uraš,"['complete', 'complete']",0.0,DN,Q003859,1,2
31181,Q003859.1.3,bēlu[lord]N,EN,bēlu,bēlu,lord,N,['𒂗'],𒂗,EN,['complete'],0.0,,Q003859,1,3
31182,Q003859.1.4,ṣīru[exalted]AJ,MAH,ṣīri,ṣīru,exalted,AJ,['𒈤'],𒈤,MAH,['complete'],0.0,,Q003859,1,4
31183,Q003859.1.5,ašarēdu[first and foremost one]N$,SAG.KAL,ašarēdu,ašarēdu,first and foremost one,N,"['𒊕', '𒆗']",𒊕𒆗,SAG.KAL,"['complete', 'complete']",0.0,,Q003859,1,5
31184,Q003859.1.6,ilāni[god]N,DINGIR.ME,ilāni,ilu,god,N,"['𒀭', '𒈨']",𒀭𒈨,DINGIR.ME,"['complete', 'complete']",0.0,,Q003859,1,6
31185,Q003859.1.7,rabûti[great]AJ,GAL.ME,rabûti,rabû,great,AJ,"['𒃲', '𒈨']",𒃲𒈨,GAL.ME,"['complete', 'complete']",0.0,,Q003859,1,7
31186,Q003859.1.8,E-ibbi-Anum[]TN$,e₂-i-bi₂-{d}a-num,E-ibbi-Anum,E-ibbi-Anum,1,TN,"['𒂍', '𒄿', '𒉈', '𒀭', '𒀀', '𒉏']",𒂍𒄿𒉈𒀭𒀀𒉏,e₂-i-bi₂-{d}a-num,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,Q003859,1,8
31187,Q003859.1.9,parakku[dais]N,BARA₂,parak,parakku,dais,N,['𒁈'],𒁈,BARA₂,['complete'],0.0,,Q003859,1,9
31188,Q003859.1.10,rašbu[awe-inspiring]AJ$,ra-aš-bu,rašbu,rašbu,awe-inspiring,AJ,"['𒊏', '𒀸', '𒁍']",𒊏𒀸𒁍,ra-aš-bu,"['complete', 'complete', 'complete']",0.0,,Q003859,1,10
31189,Q003859.1.11,bēlu[lord]N,EN,bēlu,bēlu,lord,N,['𒂗'],𒂗,EN,['complete'],0.0,,Q003859,1,11
31190,Q003859.1.12,rabû[great]AJ,GAL-u,rabû,rabû,great,AJ,"['𒃲', '𒌋']",𒃲𒌋,GAL-u,"['complete', 'complete']",0.0,,Q003859,1,12
31191,Q003859.1.13,bēlišu[lord]N,EN-šu₂,bēlišu,bēlu,lord,N,"['𒂗', '𒋙']",𒂗𒋙,EN-šu₂,"['complete', 'complete']",0.0,,Q003859,1,13
31192,Q003859.1.14,Aššur-etel-ilani[king of Assyria]RN$,{m}AN.ŠAR₄-NIR.GAL₂-DINGIR.ME,Aššur-etel-ilani,Aššur-etel-ilani,king of Assyria,RN,"['𒁹', '𒀭', '𒎙', '𒉪', '𒅅', '𒀭', '𒈨']",𒁹𒀭𒎙𒉪𒅅𒀭𒈨,{m}AN.ŠAR₄-NIR.GAL₂-DINGIR.ME,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,RN,Q003859,1,14
31193,Q003859.1.15,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q003859,1,15
31194,Q003859.1.16,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,Q003859,1,16
31195,Q003859.1.17,Aššur[Assyria]GN$,AN.ŠAR₂{ki},Aššur,Aššur,Assyria,GN,"['𒀭', '𒊹', '𒆠']",𒀭𒊹𒆠,AN.ŠAR₂{KI},"['complete', 'complete', 'complete']",0.0,GN,Q003859,1,17
31196,Q003859.2.1,muddiš[restorer]N,mu-ud-diš,muddiš,muddišu,restorer,N,"['𒈬', '𒌓', '𒁹']",𒈬𒌓𒁹,mu-ud-diš,"['complete', 'complete', 'complete']",0.0,,Q003859,2,1
31197,Q003859.2.2,parak[dais]N,BARA₂,parak,parakku,dais,N,['𒁈'],𒁈,BARA₂,['complete'],0.0,,Q003859,2,2
31198,Q003859.2.3,ilāni[god]N,DINGIR.ME,ilāni,ilu,god,N,"['𒀭', '𒈨']",𒀭𒈨,DINGIR.ME,"['complete', 'complete']",0.0,,Q003859,2,3
31199,Q003859.2.4,rabûti[great]AJ,GAL.MEŠ,rabûti,rabû,great,AJ,"['𒃲', '𒎌']",𒃲𒎌,GAL.MEŠ,"['complete', 'complete']",0.0,,Q003859,2,4
31200,Q003859.2.5,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,Q003859,2,5
31201,Q003859.2.6,"Aššur-bani-apli[Ashurbanipal, king of Assyria]RN$",{m}⸢AN⸣.ŠAR₂-DU₃-A,Aššur-bani-apli,Aššur-bani-apli,"Ashurbanipal, king of Assyria",RN,"['𒁹', '𒀭', '𒊹', '𒆕', '𒀀']",𒁹𒀭𒊹𒆕𒀀,{m}⸢AN⸣.ŠAR₂-DU₃-A,"['complete', 'damaged', 'complete', 'complete', 'complete']",0.1,RN,Q003859,2,6
31202,Q003859.2.7,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q003859,2,7
31203,Q003859.2.8,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,Q003859,2,8
31204,Q003859.2.9,Aššur[Assyria]GN$,AN.ŠAR₂{ki},Aššur,Aššur,Assyria,GN,"['𒀭', '𒊹', '𒆠']",𒀭𒊹𒆠,AN.ŠAR₂{KI},"['complete', 'complete', 'complete']",0.0,GN,Q003859,2,9
31205,Q003859.2.10,rēʾû[shepherd]N$rēʾi,SIPA,rēʾi,rēʾû,shepherd,N,['𒉺𒇻'],𒉺𒇻,SIPA,['complete'],0.0,,Q003859,2,10
31206,Q003859.2.11,ṣalmāt[black one]N,ṣal-mat,ṣalmāt,ṣalmu,black one,N,"['𒉌', '𒆳']",𒉌𒆳,ṣal-mat,"['complete', 'complete']",0.0,,Q003859,2,11
31207,Q003859.2.12,qaqqadi[head]N,SAG.DU,qaqqadi,qaqqadu,head,N,"['𒊕', '𒁺']",𒊕𒁺,SAG.DU,"['complete', 'complete']",0.0,,Q003859,2,12
31208,Q003859.2.13,E-ibbi-Anum[]TN$,e₂-i-bi₂-{d}a-num,E-ibbi-Anum,E-ibbi-Anum,1,TN,"['𒂍', '𒄿', '𒉈', '𒀭', '𒀀', '𒉏']",𒂍𒄿𒉈𒀭𒀀𒉏,e₂-i-bi₂-{d}a-num,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,Q003859,2,13
31209,Q003859.2.14,ašri[humble]AJ,aš₂-ri,ašri,wašru,humble,AJ,"['𒀾', '𒊑']",𒀾𒊑,aš₂-ri,"['complete', 'complete']",0.0,,Q003859,2,14
31210,Q003859.2.15,ellu[pure]AJ,el-lu,ellu,ellu,pure,AJ,"['𒂖', '𒇻']",𒂖𒇻,el-lu,"['complete', 'complete']",0.0,,Q003859,2,15
