,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
68569,Q003731.1.1,dabdê[defeat]N,BAD₅.BAD₅,dabdê,dabdû,defeat,N,"['𒅆', '𒅆']",𒅆𒅆,BAD₅.BAD₅,"['complete', 'complete']",0.0,,Q003731,1,1
68570,Q003731.1.2,ummānāt[army]N,ERIM.HI.A.MEŠ,ummānāt,ummānu,army,N,"['𒂟', '𒄭', '𒀀', '𒎌']",𒂟𒄭𒀀𒎌,ERIM.HI.A.MEŠ,"['complete', 'complete', 'complete', 'complete']",0.0,,Q003731,1,2
68571,Q003731.1.3,Teumman[king of Elam]RN,{m}te-um-man,Teumman,Teumman,king of Elam,RN,"['𒁹', '𒋼', '𒌝', '𒎙']",𒁹𒋼𒌝𒎙,{m}te-um-man,"['complete', 'complete', 'complete', 'complete']",0.0,RN,Q003731,1,3
68572,Q003731.1.4,šar[king]N,LUGAL,šar,šarru,king,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,,Q003731,1,4
68573,Q003731.1.5,Elamti[Elam]GN,{[kur}ELAM.MA{ki]},Elamti,Elamtu,Elam,GN,"['𒆳', '𒉏', '𒈠', '𒆠']",𒆳𒉏𒈠𒆠,{[KUR]}[ELAM].[MA]{[KI]},"['missing', 'missing', 'missing', 'missing']",1.0,GN,Q003731,1,5
68574,Q003731.2.1,ša[that]REL,ša,ša,ša,that,REL,['𒊭'],𒊭,ša,['complete'],0.0,,Q003731,2,1
68575,Q003731.2.2,qereb[interior]N,qe₂-reb,qereb,qerbu,interior,N,"['𒆠', '𒆗']",𒆠𒆗,qe₂-reb,"['complete', 'complete']",0.0,,Q003731,2,2
68576,Q003731.2.3,Til-Tuba[]SN$Til-Tubu,DU₆-{uru}tu-u₂-bu,Til-Tubu,Til-Tuba,1,SN,"['𒇯', '𒌷', '𒌅', '𒌑', '𒁍']",𒇯𒌷𒌅𒌑𒁍,DU₆-{URU}tu-u₂-bu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,Q003731,2,3
68577,Q003731.2.4,"Aššur-bani-apli[Ashurbanipal, king of Assyria]RN",{m}AN.ŠAR₂-DU₃-A,Aššur-bani-apli,Aššur-bani-apli,"Ashurbanipal, king of Assyria",RN,"['𒁹', '𒀭', '𒊹', '𒆕', '𒀀']",𒁹𒀭𒊹𒆕𒀀,{m}AN.ŠAR₂-DU₃-A,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,RN,Q003731,2,4
68578,Q003731.2.5,šarru[king]N,[MAN,šarru,šarru,king,N,['𒎙'],𒎙,[MAN],['missing'],1.0,,Q003731,2,5
68579,Q003731.2.6,rabû[great]AJ,GAL,rabû,rabû,great,AJ,['𒃲'],𒃲,[GAL],['missing'],1.0,,Q003731,2,6
68580,Q003731.2.7,šarru[king]N,MAN,šarru,šarru,king,N,['𒎙'],𒎙,[MAN],['missing'],1.0,,Q003731,2,7
68581,Q003731.2.8,dannu[strong]AJ,dan-nu],dannu,dannu,strong,AJ,"['𒆗', '𒉡']",𒆗𒉡,[dan-nu],"['missing', 'missing']",1.0,,Q003731,2,8
68582,Q003731.3.1,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q003731,3,1
68583,Q003731.3.2,kiššati[world]N,ŠU₂,kiššati,kiššatu,world,N,['𒋙'],𒋙,ŠU₂,['complete'],0.0,,Q003731,3,2
68584,Q003731.3.3,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q003731,3,3
68585,Q003731.3.4,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,Q003731,3,4
