,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
11618,Q007590.3.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007590,3,1
11619,Q007590.3.2,x,x,,,,,['x'],x,x,['complete'],0.0,,Q007590,3,2
11620,Q007590.3.3,x,x,,,,,['x'],x,x,['complete'],0.0,,Q007590,3,3
11621,Q007590.3.4,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007590,3,4
11622,Q007590.4.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007590,4,1
11623,Q007590.4.2,lītu[victory]N,li-i-tu₂,lītu,lītu,victory,N,"['𒇷', '𒄿', '𒌓']",𒇷𒄿𒌓,li-i-tu₂,"['complete', 'complete', 'complete']",0.0,,Q007590,4,2
11624,Q007590.4.3,danānu[might]N,⸢da⸣-[na-nu,danānu,danānu,might,N,"['𒁕', '𒈾', '𒉡']",𒁕𒈾𒉡,⸢da⸣-[na-nu],"['damaged', 'missing', 'missing']",0.83,,Q007590,4,3
11625,Q007590.4.4,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q007590,4,4
11626,Q007590.5.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007590,5,1
11627,Q007590.5.2,Elamti[Elam]GN,{⸢kur⸣}ELAM.MA{⸢ki⸣},Elamti,Elamtu,Elam,GN,"['𒆳', '𒉏', '𒈠', '𒆠']",𒆳𒉏𒈠𒆠,{⸢KUR⸣}ELAM.MA{⸢KI⸣},"['damaged', 'complete', 'complete', 'damaged']",0.25,GN,Q007590,5,2
11628,Q007590.5.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007590,5,3
11629,Q007590.6.1,Elamti[Elam]GN,{[kur}ELAM].⸢MA⸣{ki},Elamti,Elamtu,Elam,GN,"['𒆳', '𒉏', '𒈠', '𒆠']",𒆳𒉏𒈠𒆠,{[KUR]}[ELAM].⸢MA⸣{KI},"['missing', 'missing', 'damaged', 'complete']",0.62,GN,Q007590,6,1
11630,Q007590.6.2,kalîša[all]N,DU₃-ša₂,kalîša,kalû,all,N,"['𒆕', '𒃻']",𒆕𒃻,DU₃-ša₂,"['complete', 'complete']",0.0,,Q007590,6,2
11631,Q007590.6.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007590,6,3
11632,Q007590.7.1,ina[through]PRP,[ina,ina,ina,through,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,Q007590,7,1
11633,Q007590.7.2,tukulti[help]N,tukul]-ti,tukulti,tukultu,help,N,"['𒆪', '𒋾']",𒆪𒋾,[tukul]-ti,"['missing', 'complete']",0.5,,Q007590,7,2
11634,Q007590.7.3,Aššur[1]DN,AN.ŠAR₂,Aššur,Aššur,1,DN,"['𒀭', '𒊹']",𒀭𒊹,AN.ŠAR₂,"['complete', 'complete']",0.0,DN,Q007590,7,3
11635,Q007590.7.4,Mullissu[1]DN,{⸢d⸣}NIN.⸢LIL₂⸣,Mullissu,Mullissu,1,DN,"['𒀭', '𒎏', '𒆤']",𒀭𒎏𒆤,{⸢d⸣}NIN.⸢LIL₂⸣,"['damaged', 'complete', 'damaged']",0.33,DN,Q007590,7,4
11636,Q007590.7.5,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007590,7,5
