,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
11395,Q007607.5.1,rigim[sound]N,[ri-gim,rigim,rigmu,sound,N,"['𒊑', '𒁶']",𒊑𒁶,[ri-gim],"['missing', 'missing']",1.0,,Q007607,5,1
11396,Q007607.5.2,amēlūti[humanity]N,a-me-lu-ti,amēlūti,awīlūtu,humanity,N,"['𒀀', '𒈨', '𒇻', '𒋾']",𒀀𒈨𒇻𒋾,[a-me-lu-ti],"['missing', 'missing', 'missing', 'missing']",1.0,,Q007607,5,2
11397,Q007607.5.3,kibsu[track//imprint]N'N$kibis,ki-bi-is,kibis,kibsu,imprint,N,"['𒆠', '𒁉', '𒄑']",𒆠𒁉𒄑,[ki-bi-is],"['missing', 'missing', 'missing']",1.0,,Q007607,5,3
11398,Q007607.5.4,alpī[ox]N,GU₄.MEŠ,alpī,alpu,ox,N,"['𒄞', '𒎌']",𒄞𒎌,[GU₄].[MEŠ],"['missing', 'missing']",1.0,,Q007607,5,4
11399,Q007607.5.5,u[and]CNJ,u],u,u,and,CNJ,['𒌋'],𒌋,[u],['missing'],1.0,,Q007607,5,5
11400,Q007607.5.6,ṣēnī[sheep and goats]N,⸢ṣe-e⸣-[ni,ṣēnī,ṣēnu,sheep and goats,N,"['𒍢', '𒂊', '𒉌']",𒍢𒂊𒉌,⸢ṣe-e⸣-[ni],"['damaged', 'damaged', 'missing']",0.67,,Q007607,5,6
11401,Q007607.5.7,šisītu[cry//clamour]N'N$šisīt,ši-si-it,šisīt,šisītu,clamour,N,"['𒅆', '𒋛', '𒀉']",𒅆𒋛𒀉,[ši-si-it],"['missing', 'missing', 'missing']",1.0,,Q007607,5,7
11402,Q007607.5.8,alālu[work song]N$alāla,a-la-la,alāla,alālu,work song,N,"['𒀀', '𒆷', '𒆷']",𒀀𒆷𒆷,[a-la-la],"['missing', 'missing', 'missing']",1.0,,Q007607,5,8
11403,Q007607.5.9,ṭābi[good]AJ,DUG₃.GA,ṭābi,ṭābu,good,AJ,"['𒄭', '𒂵']",𒄭𒂵,[DUG₃].[GA],"['missing', 'missing']",1.0,,Q007607,5,9
11404,Q007607.5.10,aprus[stop]V,ap-ru-us,aprus,parāsu,stop,V,"['𒀊', '𒊒', '𒊻']",𒀊𒊒𒊻,[ap-ru-us],"['missing', 'missing', 'missing']",1.0,,Q007607,5,10
11405,Q007607.5.11,uhalliqa[destroy]V,u₂-hal-li-qa,uhalliqa,halāqu,destroy,V,"['𒌑', '𒄬', '𒇷', '𒋡']",𒌑𒄬𒇷𒋡,[u₂-hal-li-qa],"['missing', 'missing', 'missing', 'missing']",1.0,,Q007607,5,11
11406,Q007607.5.12,ebūršu[harvest]N,e-bur-šu₂],ebūršu,ebūru,harvest,N,"['𒂊', '𒁓', '𒋙']",𒂊𒁓𒋙,[e-bur-šu₂],"['missing', 'missing', 'missing']",1.0,,Q007607,5,12
11407,Q007607.6.1,Nanaya[1]DN,{[d}na-na-a,Nanaya,Nanaya,1,DN,"['𒀭', '𒈾', '𒈾', '𒀀']",𒀭𒈾𒈾𒀀,{[d]}[na-na-a],"['missing', 'missing', 'missing', 'missing']",1.0,DN,Q007607,6,1
11408,Q007607.6.2,ša[who]REL,ša,ša,ša,who,REL,['𒊭'],𒊭,[ša],['missing'],1.0,,Q007607,6,2
11409,Q007607.6.3,n,1,,,,n,['𒁹'],𒁹,[1],['missing'],1.0,NUMBER,Q007607,6,3
11410,Q007607.6.4,līm[thousand]NU,LIM,līm,līm,thousand,NU,['𒅆'],𒅆,[LIM],['missing'],1.0,,Q007607,6,4
11411,Q007607.6.5,n,5,,,,n,['𒐊'],𒐊,[5],['missing'],1.0,NUMBER,Q007607,6,5
11412,Q007607.6.6,mē[(one) hundred]NU,ME,mē,meʾatu,(one) hundred,NU,['𒈨'],𒈨,[ME],['missing'],1.0,,Q007607,6,6
11413,Q007607.6.7,n,30.AM₃],,,,n,"['𒌍', '𒀀𒀭']",𒌍𒀀𒀭,[30].[AM₃],"['missing', 'missing']",1.0,NUMBER,Q007607,6,7
