,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
25372,Q008346.1.1,ana[for]PRP,a-na,ana,ana,for,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,Q008346,1,1
25373,Q008346.1.2,Nergal[1]DN,{d}U.GUR,Nergal,Nergal,1,DN,"['𒀭', '𒌋', '𒄥']",𒀭𒌋𒄥,{d}U.GUR,"['complete', 'complete', 'complete']",0.0,DN,Q008346,1,2
25374,Q008346.1.3,dandannu[all-powerful one]N,dan-dan-nu,dandannu,dandannu,all-powerful one,N,"['𒆗', '𒆗', '𒉡']",𒆗𒆗𒉡,dan-dan-nu,"['complete', 'complete', 'complete']",0.0,,Q008346,1,3
25375,Q008346.1.4,ilāni[god]N,DINGIR.MEŠ,ilāni,ilu,god,N,"['𒀭', '𒎌']",𒀭𒎌,DINGIR.MEŠ,"['complete', 'complete']",0.0,,Q008346,1,4
25376,Q008346.1.5,kaškaššu[all powerful one]N$kaškaš,kaš-kaš,kaškaš,kaškaššu,all powerful one,N,"['𒁉', '𒁉']",𒁉𒁉,kaš-kaš,"['complete', 'complete']",0.0,,Q008346,1,5
25377,Q008346.1.6,ilāni[god]N,DINGIR.MEŠ,ilāni,ilu,god,N,"['𒀭', '𒎌']",𒀭𒎌,DINGIR.MEŠ,"['complete', 'complete']",0.0,,Q008346,1,6
25378,Q008346.1.7,šurbû[very great one]N$,šur-bu-u₂,šurbû,šurbû,very great one,N,"['𒋩', '𒁍', '𒌑']",𒋩𒁍𒌑,šur-bu-u₂,"['complete', 'complete', 'complete']",0.0,,Q008346,1,7
25379,Q008346.1.8,gitmālu[perfect one]N$gitmāla,git₂-ma-la,gitmāla,gitmālu,perfect one,N,"['𒁍', '𒈠', '𒆷']",𒁍𒈠𒆷,git₂-ma-la,"['complete', 'complete', 'complete']",0.0,,Q008346,1,8
25380,Q008346.2.1,muttellu[princely one]N$muttalla,mut-tal-la,muttalla,muttellu,princely one,N,"['𒄷𒄭', '𒊑', '𒆷']",𒄷𒄭𒊑𒆷,mut-tal-la,"['complete', 'complete', 'complete']",0.0,,Q008346,2,1
25381,Q008346.2.2,etellu[pre-eminent one]N$,e-tel-lu,etellu,etellu,pre-eminent one,N,"['𒂊', '𒌀', '𒇻']",𒂊𒌀𒇻,e-tel-lu,"['complete', 'complete', 'complete']",0.0,,Q008346,2,2
25382,Q008346.2.3,ahu[brother]N$ahhišu,ŠEŠ-šu₂,ahhišu,ahu,brother,N,"['𒋀', '𒋙']",𒋀𒋙,ŠEŠ-šu₂,"['complete', 'complete']",0.0,,Q008346,2,3
25383,Q008346.2.4,āšib[inhabitant]N,a-šib,āšib,wāšibu,inhabitant,N,"['𒀀', '𒈨']",𒀀𒈨,a-šib,"['complete', 'complete']",0.0,,Q008346,2,4
25384,Q008346.2.5,Ešahula[]TN$,e₂-ša₃-hul₂-la,Ešahula,Ešahula,1,TN,"['𒂍', '𒊮', '𒄾', '𒆷']",𒂍𒊮𒄾𒆷,e₂-ša₃-hul₂-la,"['complete', 'complete', 'complete', 'complete']",0.0,,Q008346,2,5
25385,Q008346.2.6,bēl[lord]N,EN,bēl,bēlu,lord,N,['𒂗'],𒂗,EN,['complete'],0.0,,Q008346,2,6
25386,Q008346.2.7,Sirara[]SN$,si-ra-ra{ki},Sirara,Sirara,1,SN,"['𒋛', '𒊏', '𒊏', '𒆠']",𒋛𒊏𒊏𒆠,si-ra-ra{KI},"['complete', 'complete', 'complete', 'complete']",0.0,,Q008346,2,7
25387,Q008346.3.1,bēlišu[lord]N,EN-šu₂,bēlišu,bēlu,lord,N,"['𒂗', '𒋙']",𒂗𒋙,EN-šu₂,"['complete', 'complete']",0.0,,Q008346,3,1
25388,Q008346.3.2,"Aššur-bani-apli[Ashurbanipal, king of Assyria]RN$",{m}AN.ŠAR₂-DU₃-IBILA,Aššur-bani-apli,Aššur-bani-apli,"Ashurbanipal, king of Assyria",RN,"['𒁹', '𒀭', '𒊹', '𒆕', '𒌉𒍑']",𒁹𒀭𒊹𒆕𒌉𒍑,{m}AN.ŠAR₂-DU₃-IBILA,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,RN,Q008346,3,2
25389,Q008346.3.3,šarru[king]N,MAN,šarru,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q008346,3,3
25390,Q008346.3.4,rabû[great]AJ,GAL,rabû,rabû,great,AJ,['𒃲'],𒃲,GAL,['complete'],0.0,,Q008346,3,4
25391,Q008346.3.5,šarru[king]N,MAN,šarru,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q008346,3,5
25392,Q008346.3.6,dannu[strong]AJ,dan-nu,dannu,dannu,strong,AJ,"['𒆗', '𒉡']",𒆗𒉡,dan-nu,"['complete', 'complete']",0.0,,Q008346,3,6
25393,Q008346.3.7,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q008346,3,7
25394,Q008346.3.8,kiššati[world]N,ŠU₂,kiššati,kiššatu,world,N,['𒋙'],𒋙,ŠU₂,['complete'],0.0,,Q008346,3,8
25395,Q008346.3.9,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q008346,3,9
25396,Q008346.3.10,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,Q008346,3,10
25397,Q008346.3.11,Aššur[Assyria]GN,aš-šur{ki},Aššur,Aššur,Assyria,GN,"['𒀸', '𒋩', '𒆠']",𒀸𒋩𒆠,aš-šur{KI},"['complete', 'complete', 'complete']",0.0,GN,Q008346,3,11
25398,Q008346.4.1,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,Q008346,4,1
25399,Q008346.4.2,"Aššur-ahu-iddina[Esarhaddon, king of Assyria]RN$",{m}AN.ŠAR₂-ŠEŠ-SUM.NA,Aššur-ahu-iddina,Aššur-ahu-iddina,"Esarhaddon, king of Assyria",RN,"['𒁹', '𒀭', '𒊹', '𒋀', '𒋧', '𒈾']",𒁹𒀭𒊹𒋀𒋧𒈾,{m}AN.ŠAR₂-ŠEŠ-SUM.NA,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,RN,Q008346,4,2
25400,Q008346.4.3,šarru[king]N,MAN,šarru,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q008346,4,3
25401,Q008346.4.4,rabû[great]AJ,GAL,rabû,rabû,great,AJ,['𒃲'],𒃲,GAL,['complete'],0.0,,Q008346,4,4
25402,Q008346.4.5,šarru[king]N,MAN,šarru,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q008346,4,5
25403,Q008346.4.6,dannu[strong]AJ,dan-nu,dannu,dannu,strong,AJ,"['𒆗', '𒉡']",𒆗𒉡,dan-nu,"['complete', 'complete']",0.0,,Q008346,4,6
25404,Q008346.4.7,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q008346,4,7
25405,Q008346.4.8,kiššati[world]N,ŠU₂,kiššati,kiššatu,world,N,['𒋙'],𒋙,ŠU₂,['complete'],0.0,,Q008346,4,8
25406,Q008346.4.9,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q008346,4,9
25407,Q008346.4.10,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,Q008346,4,10
25408,Q008346.4.11,Aššur[Assyria]GN,aš-šur{ki},Aššur,Aššur,Assyria,GN,"['𒀸', '𒋩', '𒆠']",𒀸𒋩𒆠,aš-šur{KI},"['complete', 'complete', 'complete']",0.0,GN,Q008346,4,11
25409,Q008346.5.1,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q008346,5,1
25410,Q008346.5.2,Babili[Babylon]SN,TIN.TIR{ki},Babili,Babili,Babylon,SN,"['𒁷', '𒌁', '𒆠']",𒁷𒌁𒆠,TIN.TIR{KI},"['complete', 'complete', 'complete']",0.0,,Q008346,5,2
25411,Q008346.5.3,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q008346,5,3
25412,Q008346.5.4,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,Q008346,5,4
25413,Q008346.5.5,Šumeri[Sumer]GN,šu-me-ri,Šumeri,Šumeru,Sumer,GN,"['𒋗', '𒈨', '𒊑']",𒋗𒈨𒊑,šu-me-ri,"['complete', 'complete', 'complete']",0.0,GN,Q008346,5,5
25414,Q008346.5.6,u[and]CNJ,u₃,u,u,and,CNJ,['𒅇'],𒅇,u₃,['complete'],0.0,,Q008346,5,6
25415,Q008346.5.7,Akkadi[1]GN,URI{ki},Akkadi,Akkad,1,GN,"['𒌵', '𒆠']",𒌵𒆠,URI{KI},"['complete', 'complete']",0.0,GN,Q008346,5,7
25416,Q008346.6.1,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,Q008346,6,1
25417,Q008346.6.2,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,Q008346,6,2
