,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
47366,Q008342.1.1,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,Q008342,1,1
47367,Q008342.1.2,Nabu[1]DN,{d}AG,Nabu,Nabu,1,DN,"['𒀭', '𒀝']",𒀭𒀝,{d}AG,"['complete', 'complete']",0.0,DN,Q008342,1,2
47368,Q008342.1.3,aplu[heir]N$apli,IBILA,apli,aplu,heir,N,['𒌉𒍑'],𒌉𒍑,IBILA,['complete'],0.0,,Q008342,1,3
47369,Q008342.1.4,gašri[very strong one]N,gaš-⸢ri⸣,gašri,gašru,very strong one,N,"['𒁉', '𒊑']",𒁉𒊑,gaš-⸢ri⸣,"['complete', 'damaged']",0.25,,Q008342,1,4
47370,Q008342.1.5,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q008342,1,5
47371,Q008342.1.6,u,(x),,,,u,['x'],x,x,['complete'],0.0,,Q008342,1,6
47372,Q008342.1.7,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q008342,1,7
47373,Q008342.1.8,uršānu[warrior]N$uršāni,⸢ur⸣-ša₂-ni,uršāni,uršānu,warrior,N,"['𒌨', '𒃻', '𒉌']",𒌨𒃻𒉌,⸢ur⸣-ša₂-ni,"['damaged', 'complete', 'complete']",0.17,,Q008342,1,8
47374,Q008342.1.9,ilāni[god]N,DINGIR.MEŠ,ilāni,ilu,god,N,"['𒀭', '𒎌']",𒀭𒎌,DINGIR.MEŠ,"['complete', 'complete']",0.0,,Q008342,1,9
47375,Q008342.1.10,tizqāru[supreme one]N$tizqār,ti-iz-qar,tizqār,tizqāru,supreme one,N,"['𒋾', '𒄑', '𒃼']",𒋾𒄑𒃼,ti-iz-qar,"['complete', 'complete', 'complete']",0.0,,Q008342,1,10
