,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
60375,Q003858.1.1,ana[for]PRP,⸢a⸣-na,ana,ana,for,PRP,"['𒀀', '𒈾']",𒀀𒈾,⸢a⸣-na,"['damaged', 'complete']",0.25,,Q003858,1,1
60376,Q003858.1.2,Marduk[1]DN,{d}MES,Marduk,Marduk,1,DN,"['𒀭', '𒈩']",𒀭𒈩,{d}MES,"['complete', 'complete']",0.0,DN,Q003858,1,2
60377,Q003858.1.3,bēli[lord]N,EN,bēli,bēlu,lord,N,['𒂗'],𒂗,EN,['complete'],0.0,,Q003858,1,3
60378,Q003858.1.4,šurbû[very great]AJ$šurbê,šur-be₂-e,šurbê,šurbû,very great,AJ,"['𒋩', '𒁉', '𒂊']",𒋩𒁉𒂊,šur-be₂-e,"['complete', 'complete', 'complete']",0.0,,Q003858,1,4
60379,Q003858.1.5,qarrādi[hero]N,UR.⸢SAG⸣,qarrādi,qarrādu,hero,N,"['𒌨', '𒊕']",𒌨𒊕,UR.⸢SAG⸣,"['complete', 'damaged']",0.25,,Q003858,1,5
60380,Q003858.1.6,ṣīri[exalted]AJ,MAH,ṣīri,ṣīru,exalted,AJ,['𒈤'],𒈤,MAH,['complete'],0.0,,Q003858,1,6
60381,Q003858.2.1,bēl[lord]N,EN,bēl,bēlu,lord,N,['𒂗'],𒂗,EN,['complete'],0.0,,Q003858,2,1
60382,Q003858.2.2,bēlī[lord]N,EN.EN,bēlī,bēlu,lord,N,"['𒂗', '𒂗']",𒂗𒂗,EN.EN,"['complete', 'complete']",0.0,,Q003858,2,2
60383,Q003858.2.3,šaqû[high one]N,ša₂-qu-u,šaqû,šaqû,exalted one,N,"['𒃻', '𒄣', '𒌋']",𒃻𒄣𒌋,ša₂-qu-u,"['complete', 'complete', 'complete']",0.0,,Q003858,2,3
60384,Q003858.2.4,ša[who]REL,ša₂,ša,ša,who,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,,Q003858,2,4
