,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
67738,Q003798.4.1,ilūtišu[divinity]N,[DINGIR-ti-šu₂],ilūtišu,ilūtu,divinity,N,"['𒀭', '𒋾', '𒋙']",𒀭𒋾𒋙,[DINGIR-ti-šu₂],"['missing', 'missing', 'missing']",1.0,,Q003798,4,1
67739,Q003798.4.2,ṣīrti[exalted]AJ,⸢ṣir⸣-ti,ṣīrti,ṣīru,exalted,AJ,"['𒈲', '𒋾']",𒈲𒋾,⸢ṣir⸣-ti,"['damaged', 'complete']",0.25,,Q003798,4,2
67740,Q003798.5.1,n,50,,,,n,['𒐐'],𒐐,[50],['missing'],1.0,NUMBER,Q003798,5,1
67741,Q003798.5.2,bilat[talent]N,GUN,bilat,biltu,talent,N,['𒄘𒌦'],𒄘𒌦,[GUN],['missing'],1.0,,Q003798,5,2
67742,Q003798.5.3,zahalû[silver alloy]N,za]-⸢ha⸣-lu-u,zahalû,zahalû,silver alloy,N,"['𒍝', '𒄩', '𒇻', '𒌋']",𒍝𒄩𒇻𒌋,[za]-⸢ha⸣-lu-u,"['missing', 'damaged', 'complete', 'complete']",0.38,,Q003798,5,3
67743,Q003798.6.1,ebbu[pure]AJ,[eb-bu,ebbu,ebbu,pure,AJ,"['𒅁', '𒁍']",𒅁𒁍,[eb-bu],"['missing', 'missing']",1.0,,Q003798,6,1
67744,Q003798.6.2,ana[for]PRP,a-na],ana,ana,for,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,Q003798,6,2
67745,Q003798.6.3,agurrī[baked brick]N,⸢a⸣-gur₂-ri,agurrī,agurru,baked brick,N,"['𒀀', '𒃵', '𒊑']",𒀀𒃵𒊑,⸢a⸣-gur₂-ri,"['damaged', 'complete', 'complete']",0.17,,Q003798,6,3
67746,Q003798.7.1,aptiqma[cast]V,[ap-ti-iq]-ma,aptiqma,patāqu,cast,V,"['𒀊', '𒋾', '𒅅', '𒈠']",𒀊𒋾𒅅𒈠,[ap-ti-iq]-ma,"['missing', 'missing', 'missing', 'complete']",0.75,,Q003798,7,1
67747,Q003798.8.1,rabû[be(come) big//enlarge]V'V$urabbâ,[u₂-rab-ba]-⸢a⸣,urabbâ,rabû,enlarge,V,"['𒌑', '𒊐', '𒁀', '𒀀']",𒌑𒊐𒁀𒀀,[u₂-rab-ba]-⸢a⸣,"['missing', 'missing', 'missing', 'damaged']",0.88,,Q003798,8,1
67748,Q003798.8.2,ṣēruššu[on]'PRP,EDIN-uš-šu₂,ṣēruššu,ṣēru,on,N,"['𒂔', '𒍑', '𒋙']",𒂔𒍑𒋙,EDIN-uš-šu₂,"['complete', 'complete', 'complete']",0.0,,Q003798,8,2
67749,Q003798.9.1,ušēpišma[make]V,[u₂-še]-⸢piš⸣-ma,ušēpišma,epēšu,make,V,"['𒌑', '𒊺', '𒄫', '𒈠']",𒌑𒊺𒄫𒈠,[u₂-še]-⸢piš⸣-ma,"['missing', 'missing', 'damaged', 'complete']",0.62,,Q003798,9,1
67750,Q003798.10.1,ermu[cover(ing)]N$erme,{[giš}er-me,erme,ermu,cover(ing),N,"['𒄑', '𒅕', '𒈨']",𒄑𒅕𒈨,{[GIŠ]}[er-me],"['missing', 'missing', 'missing']",1.0,,Q003798,10,1
67751,Q003798.10.2,Anu[1]DN,a-nu],Anu,Anu,1,DN,"['𒀀', '𒉡']",𒀀𒉡,[a-nu],"['missing', 'missing']",1.0,DN,Q003798,10,2
67752,Q003798.10.3,musukkannu[Dalbergia sissoo]N,{giš}MES.MA₂.KAN.NA,musukkannu,musukkannu,Dalbergia sissoo,N,"['𒄑', '𒈩', '𒈣', '𒃶', '𒈾']",𒄑𒈩𒈣𒃶𒈾,{GIŠ}MES.MA₂.KAN.NA,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,Q003798,10,3
67753,Q003798.11.1,iṣu[tree//wood]N'N$iṣṣi,[iṣ-ṣi,iṣṣi,iṣu,wood,N,"['𒄑', '𒍢']",𒄑𒍢,[iṣ-ṣi],"['missing', 'missing']",1.0,,Q003798,11,1
67754,Q003798.11.2,dārê[lasting]AJ,da]-re-e,dārê,dārû,lasting,AJ,"['𒁕', '𒊑', '𒂊']",𒁕𒊑𒂊,[da]-re-e,"['missing', 'complete', 'complete']",0.33,,Q003798,11,2
67755,Q003798.12.1,ša[that]REL,[ša₂,ša,ša,that,REL,['𒃻'],𒃻,[ša₂],['missing'],1.0,,Q003798,12,1
67756,Q003798.12.2,šitnunu[raised up to]AJ$,šit-nu]-⸢nu⸣,šitnunu,šitnunu,raised up to,AJ,"['𒋃', '𒉡', '𒉡']",𒋃𒉡𒉡,[šit-nu]-⸢nu⸣,"['missing', 'missing', 'damaged']",0.83,,Q003798,12,2
67757,Q003798.12.3,šamāmiš[to heaven]AV$šamāmeš,ša₂-ma-meš,šamāmeš,šamāmiš,to heaven,AV,"['𒃻', '𒈠', '𒎌']",𒃻𒈠𒎌,ša₂-ma-meš,"['complete', 'complete', 'complete']",0.0,,Q003798,12,3
67758,Q003798.13.1,n,34,,,,n,['𒌍𒐉'],𒌍𒐉,[34],['missing'],1.0,NUMBER,Q003798,13,1
67759,Q003798.13.2,bilat[talent]N,GUN,bilat,biltu,talent,N,['𒄘𒌦'],𒄘𒌦,[GUN],['missing'],1.0,,Q003798,13,2
67760,Q003798.13.3,n,20,,,,n,['𒎙'],𒎙,[20],['missing'],1.0,NUMBER,Q003798,13,3
