,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
9845,Q003776.3.1,Erisinni[Mannean crown prince]RN,{[m}e-ri-si-in]-⸢ni,Erisinni,Erisinni,Mannean crown prince,RN,"['𒁹', '𒂊', '𒊑', '𒋛', '𒅔', '𒉌']",𒁹𒂊𒊑𒋛𒅔𒉌,{[m]}[e-ri-si-in]-⸢ni⸣,"['missing', 'missing', 'missing', 'missing', 'missing', 'damaged']",0.92,RN,Q003776,3,1
9846,Q003776.3.2,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,⸢DUMU⸣,['damaged'],0.5,,Q003776,3,2
9847,Q003776.3.3,ridûtišu[successor]N,ri-du-ti⸣-[šu₂],ridûtišu,ridûtu,successor,N,"['𒊑', '𒁺', '𒋾', '𒋙']",𒊑𒁺𒋾𒋙,⸢ri-du-ti⸣-[šu₂],"['damaged', 'damaged', 'damaged', 'missing']",0.62,,Q003776,3,3
9848,Q003776.4.1,ana[to]PRP,[a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,Q003776,4,1
9849,Q003776.4.2,Ninua[Nineveh]SN,NINA{ki},Ninua,Ninua,Nineveh,SN,"['𒀏', '𒆠']",𒀏𒆠,[NINA]{[KI]},"['missing', 'missing']",1.0,,Q003776,4,2
9850,Q003776.4.3,išpuramma[send]V,iš-pur]-⸢am⸣-ma,išpuramma,šapāru,send,V,"['𒅖', '𒁓', '𒄠', '𒈠']",𒅖𒁓𒄠𒈠,[iš-pur]-⸢am⸣-ma,"['missing', 'missing', 'damaged', 'complete']",0.62,,Q003776,4,3
9851,Q003776.4.4,unaššiq[kiss]V,u₂-na-aš₂-šiq,unaššiq,našāqu,kiss,V,"['𒌑', '𒈾', '𒀾', '𒋝']",𒌑𒈾𒀾𒋝,u₂-na-aš₂-šiq,"['complete', 'complete', 'complete', 'complete']",0.0,,Q003776,4,4
9852,Q003776.4.5,šēpīya[foot]N,GIR₃.II-⸢ia⸣,šēpīya,šēpu,foot,N,"['𒄊', '𒅀', '𒅀']",𒄊𒅀𒅀,GIR₃.II-⸢ia⸣,"['complete', 'complete', 'damaged']",0.17,,Q003776,4,5
9853,Q003776.5.1,rēmu[compassion]N,[re-e-mu],rēmu,rēmu,compassion,N,"['𒊑', '𒂊', '𒈬']",𒊑𒂊𒈬,[re-e-mu],"['missing', 'missing', 'missing']",1.0,,Q003776,5,1
9854,Q003776.5.2,aršišuma[come to have]V,ar-ši-šu-ma,aršišuma,rašû,come to have,V,"['𒅈', '𒅆', '𒋗', '𒈠']",𒅈𒅆𒋗𒈠,ar-ši-šu-ma,"['complete', 'complete', 'complete', 'complete']",0.0,,Q003776,5,2
