,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
10967,Q003761.2.1,ana[to]PRP,a-⸢na⸣,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-⸢na⸣,"['complete', 'damaged']",0.25,,Q003761,2,1
10968,Q003761.2.2,bēli[lord]N,[EN],bēli,bēlu,lord,N,['𒂗'],𒂗,[EN],['missing'],1.0,,Q003761,2,2
10969,Q003761.2.3,rabî[great]AJ,⸢GAL-i⸣,rabî,rabû,great,AJ,"['𒃲', '𒄿']",𒃲𒄿,⸢GAL-i⸣,"['damaged', 'damaged']",0.5,,Q003761,2,3
10970,Q003761.2.4,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003761,2,4
10971,Q003761.3.1,gašru[very strong]AJ,gaš-⸢ru,gašru,gašru,very strong,AJ,"['𒁉', '𒊒']",𒁉𒊒,gaš-⸢ru⸣,"['complete', 'damaged']",0.25,,Q003761,3,1
10972,Q003761.3.2,šitrāhu[very proud one]N,šit-ra-hu⸣,šitrāhu,šitrāhu,very proud one,N,"['𒋃', '𒊏', '𒄷']",𒋃𒊏𒄷,⸢šit-ra-hu⸣,"['damaged', 'damaged', 'damaged']",0.5,,Q003761,3,2
10973,Q003761.3.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003761,3,3
10974,Q003761.4.1,ašarēd[first and foremost one]N,a-⸢ša₂⸣-red,ašarēd,ašarēdu,first and foremost one,N,"['𒀀', '𒃻', '𒈩']",𒀀𒃻𒈩,a-⸢ša₂⸣-red,"['complete', 'damaged', 'complete']",0.17,,Q003761,4,1
10975,Q003761.4.2,Igigi[1]DN,{d}⸢i₂-gi₃-gi₃⸣,Igigi,Igigi,1,DN,"['𒀭', '𒐊', '𒁹', '𒁹']",𒀭𒐊𒁹𒁹,{d}⸢i₂-gi₃-gi₃⸣,"['complete', 'damaged', 'damaged', 'damaged']",0.38,DN,Q003761,4,2
10976,Q003761.4.3,u[and]CNJ,u,u,u,and,CNJ,['𒌋'],𒌋,u,['complete'],0.0,,Q003761,4,3
10977,Q003761.4.4,Anunnaki[1]DN,{⸢d}GEŠ₂.U,Anunnaki,Anunnaku,1,DN,"['𒀭', '𒐕', '𒌋']",𒀭𒐕𒌋,{⸢d⸣}⸢GEŠ₂⸣.⸢U⸣,"['damaged', 'damaged', 'damaged']",0.5,DN,Q003761,4,4
10978,Q003761.4.5,bēl[lord]N,EN⸣,bēl,bēlu,lord,N,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,,Q003761,4,5
10979,Q003761.4.6,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003761,4,6
10980,Q003761.5.1,šar[king]N,⸢LUGAL⸣,šar,šarru,king,N,['𒈗'],𒈗,⸢LUGAL⸣,['damaged'],0.5,,Q003761,5,1
10981,Q003761.5.2,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,la,['complete'],0.0,,Q003761,5,2
10982,Q003761.5.3,šanān[equal]'N,⸢ša₂⸣-na-an,šanān,šanānu,equal,V,"['𒃻', '𒈾', '𒀭']",𒃻𒈾𒀭,⸢ša₂⸣-na-an,"['damaged', 'complete', 'complete']",0.17,,Q003761,5,3
10983,Q003761.5.4,bēliya[lord]N,EN-⸢ia₂,bēliya,bēlu,lord,N,"['𒂗', '𒐊']",𒂗𒐊,EN-⸢ia₂⸣,"['complete', 'damaged']",0.25,,Q003761,5,4
10984,Q003761.5.5,u,KU⸣,,,,u,['𒆪'],𒆪,⸢KU⸣,['damaged'],0.5,,Q003761,5,5
10985,Q003761.5.6,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q003761,5,6
10986,Q003761.5.7,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003761,5,7
10987,Q003761.6.1,anāku[I]IP,⸢ana-ku⸣,anāku,anāku,I,IP,"['𒁹', '𒆪']",𒁹𒆪,⸢ana-ku⸣,"['damaged', 'damaged']",0.5,,Q003761,6,1
10988,Q003761.6.2,"Aššur-bani-apli[Ashurbanipal, king of Assyria]RN",{[m]}⸢AN⸣.ŠAR₂-DU₃-A,Aššur-bani-apli,Aššur-bani-apli,"Ashurbanipal, king of Assyria",RN,"['𒁹', '𒀭', '𒊹', '𒆕', '𒀀']",𒁹𒀭𒊹𒆕𒀀,{[m]}⸢AN⸣.ŠAR₂-DU₃-A,"['missing', 'damaged', 'complete', 'complete', 'complete']",0.3,RN,Q003761,6,2
10989,Q003761.6.3,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q003761,6,3
10990,Q003761.6.4,māt[land]N,⸢KUR⸣,māt,mātu,land,N,['𒆳'],𒆳,⸢KUR⸣,['damaged'],0.5,,Q003761,6,4
