,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
56024,Q003705.3.1,kullat[all of]N,[kul-lat,kullat,kullatu,all of,N,"['𒆰', '𒆳']",𒆰𒆳,[kul-lat],"['missing', 'missing']",1.0,,Q003705,3,1
56025,Q003705.3.2,ṭupšarrūti[scribal learning]N,ṭup-šar-ru-ti],ṭupšarrūti,ṭupšarrūtu,scribal learning,N,"['𒁾', '𒊬', '𒊒', '𒋾']",𒁾𒊬𒊒𒋾,[ṭup-šar-ru-ti],"['missing', 'missing', 'missing', 'missing']",1.0,,Q003705,3,2
56026,Q003705.3.3,ušāhizū[instruct]V,⸢u₂⸣-[ša₂-hi-zu,ušāhizū,ahāzu,instruct,V,"['𒌑', '𒃻', '𒄭', '𒍪']",𒌑𒃻𒄭𒍪,⸢u₂⸣-[ša₂-hi-zu],"['damaged', 'missing', 'missing', 'missing']",0.88,,Q003705,3,3
56027,Q003705.3.4,karašī[mind]N,ka-ra-ši],karašī,karšu,mind,N,"['𒅗', '𒊏', '𒅆']",𒅗𒊏𒅆,[ka-ra-ši],"['missing', 'missing', 'missing']",1.0,,Q003705,3,4
56028,Q003705.4.1,eli[over]PRP,e-[li,eli,eli,over,PRP,"['𒂊', '𒇷']",𒂊𒇷,e-[li],"['complete', 'missing']",0.5,,Q003705,4,1
56029,Q003705.4.2,šarrāni[king]N,LUGAL].⸢MEŠ⸣,šarrāni,šarru,king,N,"['𒈗', '𒎌']",𒈗𒎌,[LUGAL].⸢MEŠ⸣,"['missing', 'damaged']",0.75,,Q003705,4,2
56030,Q003705.4.3,āšib[one who sits]N,a-šib,āšib,wāšibu,one who sits,N,"['𒀀', '𒈨']",𒀀𒈨,a-šib,"['complete', 'complete']",0.0,,Q003705,4,3
56031,Q003705.4.4,parakkī[dais]N,⸢pa-rak⸣-[ki],parakkī,parakku,dais,N,"['𒉺', '𒊩', '𒆠']",𒉺𒊩𒆠,⸢pa-rak⸣-[ki],"['damaged', 'damaged', 'missing']",0.67,,Q003705,4,4
56032,Q003705.5.1,zikir[utterance]N,zi-[kir,zikir,zikru,utterance,N,"['𒍣', '𒄫']",𒍣𒄫,zi-[kir],"['complete', 'missing']",0.5,,Q003705,5,1
56033,Q003705.5.2,šumiya[name]N,MU]-⸢ia⸣,šumiya,šumu,name,N,"['𒈬', '𒅀']",𒈬𒅀,[MU]-⸢ia⸣,"['missing', 'damaged']",0.75,,Q003705,5,2
56034,Q003705.5.3,ušarrihū[make splendid]V,u₂-šar-ri-⸢hu⸣,ušarrihū,šarāhu,make splendid,V,"['𒌑', '𒊬', '𒊑', '𒄷']",𒌑𒊬𒊑𒄷,u₂-šar-ri-⸢hu⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,Q003705,5,3
56035,Q003705.6.1,ušarbû[make surpassing]V,u₂-⸢šar⸣-[bu]-⸢u₂⸣,ušarbû,rabû,make surpassing,V,"['𒌑', '𒊬', '𒁍', '𒌑']",𒌑𒊬𒁍𒌑,u₂-⸢šar⸣-[bu]-⸢u₂⸣,"['complete', 'damaged', 'missing', 'damaged']",0.5,,Q003705,6,1
56036,Q003705.6.2,bēlūtī[lordship]N,EN-u₂-ti,bēlūtī,bēlūtu,lordship,N,"['𒂗', '𒌑', '𒋾']",𒂗𒌑𒋾,EN-u₂-ti,"['complete', 'complete', 'complete']",0.0,,Q003705,6,2
56037,Q003705.7.1,ešrēti[shrine]N,eš-re-⸢e⸣-[ti],ešrēti,ešertu,shrine,N,"['𒌍', '𒊑', '𒂊', '𒋾']",𒌍𒊑𒂊𒋾,eš-re-⸢e⸣-[ti],"['complete', 'complete', 'damaged', 'missing']",0.38,,Q003705,7,1
56038,Q003705.7.2,māt[land]N,⸢KUR⸣,māt,mātu,land,N,['𒆳'],𒆳,⸢KUR⸣,['damaged'],0.5,,Q003705,7,2
56039,Q003705.7.3,Aššur[Assyria]GN,aš-šur{ki},Aššur,Aššur,Assyria,GN,"['𒀸', '𒋩', '𒆠']",𒀸𒋩𒆠,aš-šur{KI},"['complete', 'complete', 'complete']",0.0,GN,Q003705,7,3
56040,Q003705.7.4,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,Q003705,7,4
56041,Q003705.7.5,Akkadi[1]GN,URI{ki},Akkadi,Akkad,1,GN,"['𒌵', '𒆠']",𒌵𒆠,URI{KI},"['complete', 'complete']",0.0,GN,Q003705,7,5
56042,Q003705.8.1,ša[that]REL,ša,ša,ša,that,REL,['𒊭'],𒊭,ša,['complete'],0.0,,Q003705,8,1
56043,Q003705.8.2,"Aššur-ahu-iddina[Esarhaddon, king of Assyria]RN",{m}AN.⸢ŠAR₂-PAP⸣-[AŠ],Aššur-ahu-iddina,Aššur-ahu-iddina,"Esarhaddon, king of Assyria",RN,"['𒁹', '𒀭', '𒊹', '𒉽', '𒀸']",𒁹𒀭𒊹𒉽𒀸,{m}AN.⸢ŠAR₂-PAP⸣-[AŠ],"['complete', 'complete', 'damaged', 'damaged', 'missing']",0.4,RN,Q003705,8,2
56044,Q003705.8.3,šar[king]N,LUGAL,šar,šarru,king,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,,Q003705,8,3
56045,Q003705.8.4,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,Q003705,8,4
56046,Q003705.8.5,Aššur[Assyria]GN,aš-šur{ki},Aššur,Aššur,Assyria,GN,"['𒀸', '𒋩', '𒆠']",𒀸𒋩𒆠,aš-šur{KI},"['complete', 'complete', 'complete']",0.0,GN,Q003705,8,5
56047,Q003705.8.6,abu[father]N,AD,abu,abu,father,N,['𒀜'],𒀜,AD,['complete'],0.0,,Q003705,8,6
56048,Q003705.8.7,bānîya[creator]N,ba-ni-ia,bānîya,bānû,creator,N,"['𒁀', '𒉌', '𒅀']",𒁀𒉌𒅀,ba-ni-ia,"['complete', 'complete', 'complete']",0.0,,Q003705,8,7
56049,Q003705.9.1,temmēnu[foundation]N$temmēnšun,tem-me-en-šu₂-⸢un,temmēnšun,temmēnu,foundation,N,"['𒁴', '𒈨', '𒂗', '𒋙', '𒌦']",𒁴𒈨𒂗𒋙𒌦,tem-me-en-šu₂-⸢un⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,,Q003705,9,1
