,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
22676,Q008335.1.1,ana[to]PRP,ana,ana,ana,to,PRP,['𒁹'],𒁹,ana,['complete'],0.0,,Q008335,1,1
22677,Q008335.1.2,Marduk[1]DN,{d}AMAR.UTU,Marduk,Marduk,1,DN,"['𒀭', '𒀫', '𒌓']",𒀭𒀫𒌓,{d}AMAR.UTU,"['complete', 'complete', 'complete']",0.0,DN,Q008335,1,2
22678,Q008335.1.3,bēlišu[lord]N,UMUN-šu₂,bēlišu,bēlu,lord,N,"['𒌋', '𒋙']",𒌋𒋙,UMUN-šu₂,"['complete', 'complete']",0.0,,Q008335,1,3
22679,Q008335.2.1,"Aššur-bani-apli[Ashurbanipal, king of Assyria]RN",{m}AN.ŠAR₂-DU₃-A,Aššur-bani-apli,Aššur-bani-apli,"Ashurbanipal, king of Assyria",RN,"['𒁹', '𒀭', '𒊹', '𒆕', '𒀀']",𒁹𒀭𒊹𒆕𒀀,{m}AN.ŠAR₂-DU₃-A,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,RN,Q008335,2,1
22680,Q008335.3.1,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q008335,3,1
22681,Q008335.3.2,kiššati[world]N,ŠU₂,kiššati,kiššatu,world,N,['𒋙'],𒋙,ŠU₂,['complete'],0.0,,Q008335,3,2
22682,Q008335.3.3,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q008335,3,3
22683,Q008335.3.4,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,Q008335,3,4
22684,Q008335.3.5,Aššur[Assyria]GN,aš-šur,Aššur,Aššur,Assyria,GN,"['𒀸', '𒋩']",𒀸𒋩,aš-šur,"['complete', 'complete']",0.0,GN,Q008335,3,5
22685,Q008335.4.1,ana[for]PRP,ana,ana,ana,for,PRP,['𒁹'],𒁹,ana,['complete'],0.0,,Q008335,4,1
22686,Q008335.4.2,balāṭ[life]N,TIN,balāṭ,balāṭu,life,N,['𒁷'],𒁷,TIN,['complete'],0.0,,Q008335,4,2
22687,Q008335.4.3,napištu[throat//life]N'N$napšātišu,ZI.ME-šu₂,napšātišu,napištu,life,N,"['𒍣', '𒈨', '𒋙']",𒍣𒈨𒋙,ZI.ME-šu₂,"['complete', 'complete', 'complete']",0.0,,Q008335,4,3
22688,Q008335.5.1,agurrī[baked brick]N,a-gur-ri,agurrī,agurru,baked brick,N,"['𒀀', '𒄥', '𒊑']",𒀀𒄥𒊑,a-gur-ri,"['complete', 'complete', 'complete']",0.0,,Q008335,5,1
22689,Q008335.6.1,Esaggil[1]TN,e₂-sag-gil₂,Esaggil,Esagil,1,TN,"['𒂍', '𒊕', '𒆸']",𒂍𒊕𒆸,e₂-sag-gil₂,"['complete', 'complete', 'complete']",0.0,,Q008335,6,1
22690,Q008335.7.1,u[and]CNJ,u,u,u,and,CNJ,['𒌋'],𒌋,u,['complete'],0.0,,Q008335,7,1
22691,Q008335.7.2,Etemenanki[1]TN,e₂-temen-an-ki,Etemenanki,Etemenanki,1,TN,"['𒂍', '𒋼', '𒀭', '𒆠']",𒂍𒋼𒀭𒆠,e₂-temen-an-ki,"['complete', 'complete', 'complete', 'complete']",0.0,,Q008335,7,2
22692,Q008335.8.1,eššiš[anew]AV,eš-šiš,eššiš,eššiš,anew,AV,"['𒌍', '𒋀']",𒌍𒋀,eš-šiš,"['complete', 'complete']",0.0,,Q008335,8,1
22693,Q008335.9.1,ušalbin[have bricks made]V,u₂-šal-bi-in,ušalbin,labānu,have bricks made,V,"['𒌑', '𒊩', '𒁉', '𒅔']",𒌑𒊩𒁉𒅔,u₂-šal-bi-in,"['complete', 'complete', 'complete', 'complete']",0.0,,Q008335,9,1
