,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
25202,Q009286.2.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009286,2,1
25203,Q009286.2.2,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009286,2,2
25204,Q009286.2.3,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009286,2,3
25205,Q009286.2.4,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009286,2,4
25206,Q009286.3.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009286,3,1
25207,Q009286.3.2,u,x-nu,,,,u,"['x', '𒉡']",x𒉡,x-nu,"['complete', 'complete']",0.0,,Q009286,3,2
25208,Q009286.3.3,ušamkir[cause enmity between]V,u₂-⸢šam-kir₂,ušamkir,nakāru,cause enmity between,V,"['𒌑', '𒌑', '𒀚']",𒌑𒌑𒀚,u₂-⸢šam-kir₂⸣,"['complete', 'damaged', 'damaged']",0.33,,Q009286,3,3
25209,Q009286.3.4,x,KAL⸣,,,,,['𒆗'],𒆗,⸢KAL⸣,['damaged'],0.5,,Q009286,3,4
25210,Q009286.3.5,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009286,3,5
25211,Q009286.3.6,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009286,3,6
25212,Q009286.4.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q009286,4,1
25213,Q009286.4.2,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,Q009286,4,2
25214,Q009286.4.3,epēš[performing]'N,e]-⸢peš⸣,epēš,epēšu,performing,V,"['𒂊', '𒄫']",𒂊𒄫,[e]-⸢peš⸣,"['missing', 'damaged']",0.75,,Q009286,4,3
25215,Q009286.4.4,kakki[weapon]N,{giš}TUKUL,kakki,kakku,weapon,N,"['𒄑', '𒆪']",𒄑𒆪,{GIŠ}TUKUL,"['complete', 'complete']",0.0,,Q009286,4,4
25216,Q009286.4.5,qabli[battle]N,MURUB₄,qabli,qablu,battle,N,['𒉠'],𒉠,MURUB₄,['complete'],0.0,,Q009286,4,5
25217,Q009286.4.6,u[and]CNJ,u,u,u,and,CNJ,['𒌋'],𒌋,u,['complete'],0.0,,Q009286,4,6
25218,Q009286.4.7,tāhāzi[battle]N,⸢ME₃⸣,tāhāzi,tāhāzu,battle,N,['𒀞'],𒀞,⸢ME₃⸣,['damaged'],0.5,,Q009286,4,7
25219,Q009286.4.8,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009286,4,8
25220,Q009286.5.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q009286,5,1
25221,Q009286.5.2,Nabu[1]DN,{d]}⸢AG⸣,Nabu,Nabu,1,DN,"['𒀭', '𒀝']",𒀭𒀝,{[d]}⸢AG⸣,"['missing', 'damaged']",0.75,DN,Q009286,5,2
25222,Q009286.5.3,ilāni[god]N,DINGIR.MEŠ,ilāni,ilu,god,N,"['𒀭', '𒎌']",𒀭𒎌,DINGIR.MEŠ,"['complete', 'complete']",0.0,,Q009286,5,3
25223,Q009286.5.4,rabûti[great]AJ,GAL.MEŠ,rabûti,rabû,great,AJ,"['𒃲', '𒎌']",𒃲𒎌,GAL.MEŠ,"['complete', 'complete']",0.0,,Q009286,5,4
25224,Q009286.5.5,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009286,5,5
25225,Q009286.5.6,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009286,5,6
25226,Q009286.6.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009286,6,1
25227,Q009286.6.2,izzizu[stand]V,iz-zi-⸢zu⸣,izzizu,izuzzu,stand,V,"['𒄑', '𒍣', '𒍪']",𒄑𒍣𒍪,iz-zi-⸢zu⸣,"['complete', 'complete', 'damaged']",0.17,,Q009286,6,2
25228,Q009286.6.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009286,6,3
25229,Q009286.7.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q009286,7,1
25230,Q009286.7.2,lā[not]MOD,la],lā,lā,not,MOD,['𒆷'],𒆷,[la],['missing'],1.0,,Q009286,7,2
25231,Q009286.7.3,amšima[forget]V,⸢am⸣-ši-ma,amšima,mašû,forget,V,"['𒄠', '𒅆', '𒈠']",𒄠𒅆𒈠,⸢am⸣-ši-ma,"['damaged', 'complete', 'complete']",0.17,,Q009286,7,3
25232,Q009286.7.4,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009286,7,4
25233,Q009286.7.5,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009286,7,5
25234,Q009286.8.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009286,8,1
25235,Q009286.8.2,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009286,8,2
25236,Q009286.8.3,x,KI,,,,,['𒆠'],𒆠,KI,['complete'],0.0,,Q009286,8,3
25237,Q009286.8.4,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009286,8,4
25238,Q009286.8.5,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009286,8,5
25239,Q009286.9.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009286,9,1
25240,Q009286.9.2,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009286,9,2
25241,Q009286.9.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009286,9,3
