,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
31504,Q007542.2.1,x,[...],,,,,['x'],x,[x],['missing'],1.0,,Q007542,2,1
31505,Q007542.2.2,x,x,,,,,['x'],x,x,['complete'],0.0,,Q007542,2,2
31506,Q007542.3.1,x,[...],,,,,['x'],x,[x],['missing'],1.0,,Q007542,3,1
31507,Q007542.3.2,x,x,,,,,['x'],x,x,['complete'],0.0,,Q007542,3,2
31508,Q007542.3.3,x,ŠU₂,,,,,['𒋙'],𒋙,ŠU₂,['complete'],0.0,,Q007542,3,3
31509,Q007542.4.1,x,[...],,,,,['x'],x,[x],['missing'],1.0,,Q007542,4,1
31510,Q007542.4.2,x,U,,,,,['𒌋'],𒌋,U,['complete'],0.0,,Q007542,4,2
31511,Q007542.5.1,x,[...],,,,,['x'],x,[x],['missing'],1.0,,Q007542,5,1
31512,Q007542.5.2,x,x,,,,,['x'],x,x,['complete'],0.0,,Q007542,5,2
31513,Q007542.6.1,x,[...],,,,,['x'],x,[x],['missing'],1.0,,Q007542,6,1
31514,Q007542.6.2,x,ŠU₂,,,,,['𒋙'],𒋙,ŠU₂,['complete'],0.0,,Q007542,6,2
31515,Q007542.7.1,x,[...]-⸢ma⸣,,,,,"['x', '𒈠']",x𒈠,[x]⸢ma⸣,"['missing', 'damaged']",0.75,,Q007542,7,1
31516,Q007542.8.1,x,[...]-⸢ia⸣,,,,,"['x', '𒅀']",x𒅀,[x]⸢ia⸣,"['missing', 'damaged']",0.75,,Q007542,8,1
31517,Q007542.9.1,x,[...],,,,,['x'],x,[x],['missing'],1.0,,Q007542,9,1
31518,Q007542.9.2,x,x-šu₂,,,,,"['x', '𒋙']",x𒋙,x-šu₂,"['complete', 'complete']",0.0,,Q007542,9,2
31519,Q007542.10.1,x,[...],,,,,['x'],x,[x],['missing'],1.0,,Q007542,10,1
31520,Q007542.10.2,bēlūtī[lordship]N,⸢EN⸣-u-ti,bēlūtī,bēlūtu,lordship,N,"['𒂗', '𒌋', '𒋾']",𒂗𒌋𒋾,⸢EN⸣-u-ti,"['damaged', 'complete', 'complete']",0.17,,Q007542,10,2
31521,Q007542.11.1,x,[...,,,,,['x'],x,[x],['missing'],1.0,,Q007542,11,1
31522,Q007542.11.2,aškunuš[establish]V,aš₂-ku-nu]-⸢uš⸣,aškunuš,šakānu,establish,V,"['𒀾', '𒆪', '𒉡', '𒍑']",𒀾𒆪𒉡𒍑,[aš₂-ku-nu]-⸢uš⸣,"['missing', 'missing', 'missing', 'damaged']",0.88,,Q007542,11,2
31523,Q007542.11.3,ana[for]PRP,a-na,ana,ana,for,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,Q007542,11,3
31524,Q007542.11.4,šarrūti[kingship]N,LUGAL-u-ti,šarrūti,šarrūtu,kingship,N,"['𒈗', '𒌋', '𒋾']",𒈗𒌋𒋾,LUGAL-u-ti,"['complete', 'complete', 'complete']",0.0,,Q007542,11,4
31525,Q007542.11.5,Babili[Babylon]SN,KA₂.DINGIR.<RA{ki>},Babili,Babili,Babylon,SN,"['𒆍', '𒀭', '𒊏', '𒆠']",𒆍𒀭𒊏𒆠,KA₂.DINGIR.RA{KI},"['complete', 'complete', 'complete', 'complete']",0.0,,Q007542,11,5
31526,Q007542.12.1,x,[...],,,,,['x'],x,[x],['missing'],1.0,,Q007542,12,1
31527,Q007542.12.2,unakkiru[change]V,u₂-nak-ki-ru,unakkiru,nakāru,change,V,"['𒌑', '𒅘', '𒆠', '𒊒']",𒌑𒅘𒆠𒊒,u₂-nak-ki-ru,"['complete', 'complete', 'complete', 'complete']",0.0,,Q007542,12,2
31528,Q007542.13.1,x,[...],,,,,['x'],x,[x],['missing'],1.0,,Q007542,13,1
31529,Q007542.13.2,ittiya[with]PRP,⸢it⸣-ti-ia,ittiya,itti,with,PRP,"['𒀉', '𒋾', '𒅀']",𒀉𒋾𒅀,⸢it⸣-ti-ia,"['damaged', 'complete', 'complete']",0.17,,Q007542,13,2
31530,Q007542.13.3,ēpuša[do]V,e-pu-ša₂,ēpuša,epēšu,do,V,"['𒂊', '𒁍', '𒃻']",𒂊𒁍𒃻,e-pu-ša₂,"['complete', 'complete', 'complete']",0.0,,Q007542,13,3
31531,Q007542.13.4,tāhāzu[battle]N,ta-ha-zu,tāhāzu,tāhāzu,battle,N,"['𒋫', '𒄩', '𒍪']",𒋫𒄩𒍪,ta-ha-zu,"['complete', 'complete', 'complete']",0.0,,Q007542,13,4
31532,Q007542.14.1,x,[...,,,,,['x'],x,[x],['missing'],1.0,,Q007542,14,1
31533,Q007542.14.2,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,Q007542,14,2
31534,Q007542.14.3,miqit[fall]N,mi-qit,miqit,miqtu,fall,N,"['𒈪', '𒆤']",𒈪𒆤,[mi-qit],"['missing', 'missing']",1.0,,Q007542,14,3
