,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
51749,Q003772.3.1,ina[during]PRP,ina,ina,ina,during,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,Q003772,3,1
51750,Q003772.3.2,mahrê[first]AJ,mah-⸢re⸣-[e,mahrê,mahrû,first,AJ,"['𒈤', '𒊑', '𒂊']",𒈤𒊑𒂊,mah-⸢re⸣-[e],"['complete', 'damaged', 'missing']",0.5,,Q003772,3,2
51751,Q003772.3.3,gerriya[campaign]N,ger-ri-ia],gerriya,gerru,campaign,N,"['𒄫', '𒊑', '𒅀']",𒄫𒊑𒅀,[ger-ri-ia],"['missing', 'missing', 'missing']",1.0,,Q003772,3,3
51752,Q003772.4.1,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,Q003772,4,1
51753,Q003772.4.2,Makan[Egypt]GN,{kur}ma₂-⸢kan,Makan,Makan,Egypt,GN,"['𒆳', '𒈣', '𒃶']",𒆳𒈣𒃶,{KUR}ma₂-⸢kan⸣,"['complete', 'complete', 'damaged']",0.17,GN,Q003772,4,2
51754,Q003772.4.3,u[and]CNJ,u,u,u,and,CNJ,['𒌋'],𒌋,⸢u⸣,['damaged'],0.5,,Q003772,4,3
51755,Q003772.4.4,Meluhha[1]GN,{kur}me-luh⸣-[ha,Meluhha,Meluhha,1,GN,"['𒆳', '𒈨', '𒈛', '𒄩']",𒆳𒈨𒈛𒄩,{⸢KUR⸣}⸢me-luh⸣-[ha],"['damaged', 'damaged', 'damaged', 'missing']",0.62,GN,Q003772,4,4
51756,Q003772.4.5,lū[may]MOD,lu,lū,lū,may,MOD,['𒇻'],𒇻,[lu],['missing'],1.0,,Q003772,4,5
51757,Q003772.4.6,allik[go]V,al-lik],allik,alāku,go,V,"['𒀠', '𒌨']",𒀠𒌨,[al-lik],"['missing', 'missing']",1.0,,Q003772,4,6
51758,Q003772.5.1,"Tarqu[Taharqa, pharaoh of Egypt]RN",{m}tar-qu-u,Tarqu,Tarqu,"Taharqa, pharaoh of Egypt",RN,"['𒁹', '𒋻', '𒄣', '𒌋']",𒁹𒋻𒄣𒌋,{m}tar-qu-u,"['complete', 'complete', 'complete', 'complete']",0.0,RN,Q003772,5,1
51759,Q003772.5.2,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q003772,5,2
51760,Q003772.5.3,Muṣur[Egypt]GN,{kur}mu-⸢ṣur⸣,Muṣur,Muṣur,Egypt,GN,"['𒆳', '𒈬', '𒀫']",𒆳𒈬𒀫,{KUR}mu-⸢ṣur⸣,"['complete', 'complete', 'damaged']",0.17,GN,Q003772,5,3
51761,Q003772.5.4,u[and]CNJ,[u,u,u,and,CNJ,['𒌋'],𒌋,[u],['missing'],1.0,,Q003772,5,4
51762,Q003772.5.5,Kusi[Kush]GN,{kur}ku-u-si],Kusi,Kusu,Kush,GN,"['𒆳', '𒆪', '𒌋', '𒋛']",𒆳𒆪𒌋𒋛,{[KUR]}[ku-u-si],"['missing', 'missing', 'missing', 'missing']",1.0,GN,Q003772,5,5
51763,Q003772.6.1,ša[who]REL,ša,ša,ša,who,REL,['𒊭'],𒊭,ša,['complete'],0.0,,Q003772,6,1
51764,Q003772.6.2,"Aššur-ahu-iddina[Esarhaddon, king of Assyria]RN",{m}AN.ŠAR₂-PAP-AŠ,Aššur-ahu-iddina,Aššur-ahu-iddina,"Esarhaddon, king of Assyria",RN,"['𒁹', '𒀭', '𒊹', '𒉽', '𒀸']",𒁹𒀭𒊹𒉽𒀸,{m}AN.ŠAR₂-PAP-AŠ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,RN,Q003772,6,2
51765,Q003772.6.3,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,Q003772,6,3
51766,Q003772.6.4,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,Q003772,6,4
51767,Q003772.6.5,Aššur[Assyria]GN,⸢AN⸣.[ŠAR₂{ki},Aššur,Aššur,Assyria,GN,"['𒀭', '𒊹', '𒆠']",𒀭𒊹𒆠,⸢AN⸣.[ŠAR₂]{[KI]},"['damaged', 'missing', 'missing']",0.83,GN,Q003772,6,5
51768,Q003772.6.6,abu[father]N,AD,abu,abu,father,N,['𒀜'],𒀜,[AD],['missing'],1.0,,Q003772,6,6
51769,Q003772.6.7,bānûya[creator]N,DU₃-u-a],bānûya,bānû,creator,N,"['𒆕', '𒌋', '𒀀']",𒆕𒌋𒀀,[DU₃-u-a],"['missing', 'missing', 'missing']",1.0,,Q003772,6,7
51770,Q003772.7.1,dabdâšu[defeat]N,BAD₅.BAD₅-šu₂,dabdâšu,dabdû,defeat,N,"['𒅆', '𒅆', '𒋙']",𒅆𒅆𒋙,BAD₅.BAD₅-šu₂,"['complete', 'complete', 'complete']",0.0,,Q003772,7,1
51771,Q003772.7.2,iškunu[establish]V,iš-⸢ku-nu⸣,iškunu,šakānu,establish,V,"['𒅖', '𒆪', '𒉡']",𒅖𒆪𒉡,iš-⸢ku-nu⸣,"['complete', 'damaged', 'damaged']",0.33,,Q003772,7,2
51772,Q003772.7.3,ibēlu[rule (over)]V,[i-be-lu,ibēlu,bêlu,rule (over),V,"['𒄿', '𒁁', '𒇻']",𒄿𒁁𒇻,[i-be-lu],"['missing', 'missing', 'missing']",1.0,,Q003772,7,3
