,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
51348,Q003720.1.1,anāku[I]IP,a-⸢na⸣-ku,anāku,anāku,I,IP,"['𒀀', '𒈾', '𒆪']",𒀀𒈾𒆪,a-⸢na⸣-ku,"['complete', 'damaged', 'complete']",0.17,,Q003720,1,1
51349,Q003720.1.2,"Aššur-bani-apli[Ashurbanipal, king of Assyria]RN",{m}AN.⸢ŠAR₂-DU₃-IBILA⸣,Aššur-bani-apli,Aššur-bani-apli,"Ashurbanipal, king of Assyria",RN,"['𒁹', '𒀭', '𒊹', '𒆕', '𒌉𒍑']",𒁹𒀭𒊹𒆕𒌉𒍑,{m}AN.⸢ŠAR₂-DU₃-IBILA⸣,"['complete', 'complete', 'damaged', 'damaged', 'damaged']",0.3,RN,Q003720,1,2
51350,Q003720.1.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003720,1,3
51351,Q003720.2.1,binût[creation]N,bi-⸢nu⸣-ut,binût,binûtu,creation,N,"['𒁉', '𒉡', '𒌓']",𒁉𒉡𒌓,bi-⸢nu⸣-ut,"['complete', 'damaged', 'complete']",0.17,,Q003720,2,1
51352,Q003720.2.2,qātī[hand]N,ŠU.II,qātī,qātu,hand,N,"['𒋗', '𒅀']",𒋗𒅀,ŠU.II,"['complete', 'complete']",0.0,,Q003720,2,2
51353,Q003720.2.3,Aššur[1]DN,AN.⸢ŠAR₂⸣,Aššur,Aššur,1,DN,"['𒀭', '𒊹']",𒀭𒊹,AN.⸢ŠAR₂⸣,"['complete', 'damaged']",0.25,DN,Q003720,2,3
51354,Q003720.2.4,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003720,2,4
51355,Q003720.3.1,mār[son]N,⸢DUMU,mār,māru,son,N,['𒌉'],𒌉,⸢DUMU⸣,['damaged'],0.5,,Q003720,3,1
51356,Q003720.3.2,"Aššur-ahu-iddina[Esarhaddon, king of Assyria]RN",{m}AN⸣.[ŠAR₂]-PAP-SUM.[NA,Aššur-ahu-iddina,Aššur-ahu-iddina,"Esarhaddon, king of Assyria",RN,"['𒁹', '𒀭', '𒊹', '𒉽', '𒋧', '𒈾']",𒁹𒀭𒊹𒉽𒋧𒈾,{⸢m⸣}⸢AN⸣.[ŠAR₂]-PAP-SUM.[NA],"['damaged', 'damaged', 'missing', 'complete', 'complete', 'missing']",0.5,RN,Q003720,3,2
51357,Q003720.3.3,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q003720,3,3
51358,Q003720.5.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003720,5,1
51359,Q003720.5.2,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003720,5,2
51360,Q003720.6.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q003720,6,1
51361,Q003720.6.2,ēpiš[builder]N,e]-⸢piš⸣,ēpiš,ēpišu,builder,N,"['𒂊', '𒄫']",𒂊𒄫,[e]-⸢piš⸣,"['missing', 'damaged']",0.75,,Q003720,6,2
51362,Q003720.6.3,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q003720,6,3
51363,Q003720.6.4,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003720,6,4
51364,Q003720.7.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003720,7,1
51365,Q003720.7.2,Nabu[1]DN,{⸢d}AG⸣,Nabu,Nabu,1,DN,"['𒀭', '𒀝']",𒀭𒀝,{⸢d⸣}⸢AG⸣,"['damaged', 'damaged']",0.5,DN,Q003720,7,2
51366,Q003720.7.3,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,Q003720,7,3
51367,Q003720.7.4,nīšu[lifting]N$nīši,ni-⸢ši,nīši,nīšu,lifting,N,"['𒉌', '𒅆']",𒉌𒅆,ni-⸢ši⸣,"['complete', 'damaged']",0.25,,Q003720,7,4
51368,Q003720.7.5,īnīšunu[eye]N,IGI⸣.II.MEŠ-⸢šu₂-nu⸣,īnīšunu,īnu,eye,N,"['𒅆', '𒅀', '𒎌', '𒋙', '𒉡']",𒅆𒅀𒎌𒋙𒉡,⸢IGI⸣.II.MEŠ-⸢šu₂-nu⸣,"['damaged', 'complete', 'complete', 'damaged', 'damaged']",0.3,,Q003720,7,5
51369,Q003720.7.6,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003720,7,6
51370,Q003720.8.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q003720,8,1
51371,Q003720.8.2,ušaklil[complete]V,u₂-šak]-lil,ušaklil,šuklulu,complete,V,"['𒌑', '𒊕', '𒇸']",𒌑𒊕𒇸,[u₂-šak]-lil,"['missing', 'missing', 'complete']",0.67,,Q003720,8,2
51372,Q003720.8.3,igārātišu[wall]N,E₂.GAR₈.MEŠ-⸢šu₂⸣,igārātišu,igāru,wall,N,"['𒂍', '𒋞', '𒎌', '𒋙']",𒂍𒋞𒎌𒋙,E₂.GAR₈.MEŠ-⸢šu₂⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,Q003720,8,3
51373,Q003720.8.4,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003720,8,4
