,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
60046,Q003828.3.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q003828,3,1
60047,Q003828.3.2,umašširannima[abandon]V,u₂-maš]-⸢šir⸣-an-ni-⸢ma⸣,umašširannima,wašāru,abandon,V,"['𒌑', '𒈦', '𒋓', '𒀭', '𒉌', '𒈠']",𒌑𒈦𒋓𒀭𒉌𒈠,[u₂-maš]-⸢šir⸣-an-ni-⸢ma⸣,"['missing', 'missing', 'damaged', 'complete', 'complete', 'damaged']",0.5,,Q003828,3,2
60048,Q003828.3.3,itti[with]PRP,[it-ti,itti,itti,with,PRP,"['𒀉', '𒋾']",𒀉𒋾,[it-ti],"['missing', 'missing']",1.0,,Q003828,3,3
60049,Q003828.3.4,Šamaš-šuma-ukin[king of Babylon]RN,{m}{d}GIŠ.NU₁₁-MU-GI.NA,Šamaš-šuma-ukin,Šamaš-šuma-ukin,king of Babylon,RN,"['𒁹', '𒀭', '𒄑', '𒉢', '𒈬', '𒄀', '𒈾']",𒁹𒀭𒄑𒉢𒈬𒄀𒈾,{[m]}{[d]}[GIŠ].[NU₁₁-MU-GI].[NA],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,RN,Q003828,3,4
60050,Q003828.3.5,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q003828,3,5
60051,Q003828.4.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q003828,4,1
60052,Q003828.4.2,ummānātiya[troops]N,ERIM.HI.A-ia],ummānātiya,ummānu,troops,N,"['𒂟', '𒄭', '𒀀', '𒅀']",𒂟𒄭𒀀𒅀,[ERIM].[HI].[A-ia],"['missing', 'missing', 'missing', 'missing']",1.0,,Q003828,4,2
60053,Q003828.4.3,ša[who]REL,⸢ša⸣,ša,ša,who,REL,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,,Q003828,4,3
60054,Q003828.4.4,ina[on]PRP,ina,ina,ina,on,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,Q003828,4,4
60055,Q003828.4.5,miṣir[border]N,mi-ṣir,miṣir,miṣru,border,N,"['𒈪', '𒈲']",𒈪𒈲,mi-ṣir,"['complete', 'complete']",0.0,,Q003828,4,5
60056,Q003828.4.6,mātišu[land]N,KUR-šu₂,mātišu,mātu,land,N,"['𒆳', '𒋙']",𒆳𒋙,KUR-šu₂,"['complete', 'complete']",0.0,,Q003828,4,6
60057,Q003828.4.7,ašbu[inhabited]AJ,aš₂-[bu,ašbu,wašbu,inhabited,AJ,"['𒀾', '𒁍']",𒀾𒁍,aš₂-[bu],"['complete', 'missing']",0.5,,Q003828,4,7
60058,Q003828.4.8,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q003828,4,8
60059,Q003828.5.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003828,5,1
60060,Q003828.5.2,bēliya[lord]N,EN-ia,bēliya,bēlu,lord,N,"['𒂗', '𒅀']",𒂗𒅀,EN-ia,"['complete', 'complete']",0.0,,Q003828,5,2
60061,Q003828.5.3,dabdâšu[defeat]N,BAD₅.BAD₅-šu₂,dabdâšu,dabdû,defeat,N,"['𒅆', '𒅆', '𒋙']",𒅆𒅆𒋙,BAD₅.BAD₅-šu₂,"['complete', 'complete', 'complete']",0.0,,Q003828,5,3
60062,Q003828.5.4,aškun[establish]V,aš₂-kun,aškun,šakānu,establish,V,"['𒀾', '𒆲']",𒀾𒆲,aš₂-kun,"['complete', 'complete']",0.0,,Q003828,5,4
60063,Q003828.5.5,dīktašu[defeat]N,di-[ik-ta-šu₂,dīktašu,dīktu,defeat,N,"['𒁲', '𒅅', '𒋫', '𒋙']",𒁲𒅅𒋫𒋙,di-[ik-ta-šu₂],"['complete', 'missing', 'missing', 'missing']",0.75,,Q003828,5,5
60064,Q003828.5.6,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q003828,5,6
60065,Q003828.6.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q003828,6,1
60066,Q003828.6.2,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,Q003828,6,2
60067,Q003828.6.3,lā[not]MOD,la],lā,lā,not,MOD,['𒆷'],𒆷,[la],['missing'],1.0,,Q003828,6,3
60068,Q003828.6.4,mīni[number]N,⸢mi₃⸣-ni,mīni,mīnu,number,N,"['𒈨', '𒉌']",𒈨𒉌,⸢mi₃⸣-ni,"['damaged', 'complete']",0.25,,Q003828,6,4
60069,Q003828.6.5,ašlula[carry off]V,aš₂-lu-la,ašlula,šalālu,carry off,V,"['𒀾', '𒇻', '𒆷']",𒀾𒇻𒆷,aš₂-lu-la,"['complete', 'complete', 'complete']",0.0,,Q003828,6,5
60070,Q003828.6.6,Uaiteʾ[king of the Arabs]RN,{m}u₂-a-a-te-eʾ,Uaiteʾ,Iautaʾ,king of the Arabs,RN,"['𒁹', '𒌑', '𒀀', '𒀀', '𒋼', '𒀪']",𒁹𒌑𒀀𒀀𒋼𒀪,{m}u₂-a-a-te-eʾ,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,RN,Q003828,6,6
60071,Q003828.6.7,maruštu[evil]N,ma-⸢ru⸣-[uš-tu₂,maruštu,maruṣtu,evil,N,"['𒈠', '𒊒', '𒍑', '𒌓']",𒈠𒊒𒍑𒌓,ma-⸢ru⸣-[uš-tu₂],"['complete', 'damaged', 'missing', 'missing']",0.62,,Q003828,6,7
60072,Q003828.6.8,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q003828,6,8
60073,Q003828.7.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q003828,7,1
60074,Q003828.7.2,Abi-Yateʾ[king of Qedar]RN,{m}a-bi-ia-te-eʾ],Abi-Yateʾ,Abi-Yateʾ,king of Qedar,RN,"['𒁹', '𒀀', '𒁉', '𒅀', '𒋼', '𒀪']",𒁹𒀀𒁉𒅀𒋼𒀪,{[m]}[a-bi-ia-te-eʾ],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,RN,Q003828,7,2
60075,Q003828.7.3,mār[son]N,⸢DUMU⸣,mār,māru,son,N,['𒌉'],𒌉,⸢DUMU⸣,['damaged'],0.5,,Q003828,7,3
60076,Q003828.7.4,Teʾri[king of Qedar]RN,{m}te-⸢eʾ-ri⸣,Teʾri,Teʾri,king of Qedar,RN,"['𒁹', '𒋼', '𒀪', '𒊑']",𒁹𒋼𒀪𒊑,{m}te-⸢eʾ-ri⸣,"['complete', 'complete', 'damaged', 'damaged']",0.25,RN,Q003828,7,4
60077,Q003828.7.5,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,Q003828,7,5
60078,Q003828.7.6,Ninua[Nineveh]SN,⸢NINA⸣{[ki},Ninua,Ninua,Nineveh,SN,"['𒀏', '𒆠']",𒀏𒆠,⸢NINA⸣{[KI]},"['damaged', 'missing']",0.75,,Q003828,7,6
60079,Q003828.7.7,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q003828,7,7
60080,Q003828.8.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q003828,8,1
60081,Q003828.8.2,kūm[instead of]PRP,ku-um,kūm,kūm,instead of,PRP,"['𒆪', '𒌝']",𒆪𒌝,[ku-um],"['missing', 'missing']",1.0,,Q003828,8,2
60082,Q003828.8.3,Uaiteʾ[king of the Arabs]RN,{m}u₂]-a-a-⸢te⸣-[eʾ,Uaiteʾ,Iautaʾ,king of the Arabs,RN,"['𒁹', '𒌑', '𒀀', '𒀀', '𒋼', '𒀪']",𒁹𒌑𒀀𒀀𒋼𒀪,{[m]}[u₂]-a-a-⸢te⸣-[eʾ],"['missing', 'missing', 'complete', 'complete', 'damaged', 'missing']",0.58,RN,Q003828,8,3
60083,Q003828.8.4,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q003828,8,4
60084,Q003828.9.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003828,9,1
60085,Q003828.11.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q003828,11,1
60086,Q003828.11.2,Šamaš[1]DN,{d]}⸢UTU⸣,Šamaš,Šamaš,1,DN,"['𒀭', '𒌓']",𒀭𒌓,{[d]}⸢UTU⸣,"['missing', 'damaged']",0.75,DN,Q003828,11,2
60087,Q003828.11.3,Adad[1]DN,{d}IŠKUR,Adad,Adad,1,DN,"['𒀭', '𒅎']",𒀭𒅎,{d}IŠKUR,"['complete', 'complete']",0.0,DN,Q003828,11,3
60088,Q003828.11.4,Bel[1]DN,{d}[EN,Bel,Bel,1,DN,"['𒀭', '𒂗']",𒀭𒂗,{d}[EN],"['complete', 'missing']",0.5,DN,Q003828,11,4
60089,Q003828.11.5,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q003828,11,5
60090,Q003828.12.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003828,12,1
60091,Q003828.12.2,ina[during]PRP,ina,ina,ina,during,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,Q003828,12,2
