,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
67560,Q009292.2.1,ana[for]PRP,[a-na,ana,ana,for,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,Q009292,2,1
67561,Q009292.2.2,Zarpanitum[1]DN,{d}zar-pa-ni-tum,Zarpanitum,Zarpanitu,1,DN,"['𒀭', '𒇡', '𒉺', '𒉌', '𒌈']",𒀭𒇡𒉺𒉌𒌈,{[d]}[zar-pa-ni-tum],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,DN,Q009292,2,2
67562,Q009292.2.3,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q009292,2,3
67563,Q009292.2.4,u,x-ti,,,,u,"['x', '𒋾']",x𒋾,x-ti,"['complete', 'complete']",0.0,,Q009292,2,4
67564,Q009292.2.5,ilāti[goddess]N,i-la₂-a-ti,ilāti,iltu,goddess,N,"['𒄿', '𒇲', '𒀀', '𒋾']",𒄿𒇲𒀀𒋾,i-la₂-a-ti,"['complete', 'complete', 'complete', 'complete']",0.0,,Q009292,2,5
67565,Q009292.2.6,qaritti[valiant one]N,qa₂-rit-⸢ti⸣,qaritti,qardu,valiant one,N,"['𒂵', '𒈩', '𒋾']",𒂵𒈩𒋾,qa₂-rit-⸢ti⸣,"['complete', 'complete', 'damaged']",0.17,,Q009292,2,6
67566,Q009292.2.7,ilāni[god]N,[DINGIR.MEŠ,ilāni,ilu,god,N,"['𒀭', '𒎌']",𒀭𒎌,[DINGIR].[MEŠ],"['missing', 'missing']",1.0,,Q009292,2,7
67567,Q009292.2.8,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q009292,2,8
67568,Q009292.3.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q009292,3,1
67569,Q009292.3.2,kuzba[attractiveness]N,ku-uz]-⸢ba⸣,kuzba,kuzbu,attractiveness,N,"['𒆪', '𒊻', '𒁀']",𒆪𒊻𒁀,[ku-uz]-⸢ba⸣,"['missing', 'missing', 'damaged']",0.83,,Q009292,3,2
67570,Q009292.3.3,zaʾnat[adorned]AJ,za-aʾ-na-at,zaʾnat,zaʾnu,adorned,AJ,"['𒍝', '𒀪', '𒈾', '𒀜']",𒍝𒀪𒈾𒀜,za-aʾ-na-at,"['complete', 'complete', 'complete', 'complete']",0.0,,Q009292,3,3
67571,Q009292.3.4,nāšât[bearing]N,na-šat,nāšât,nāšû,bearer,N,"['𒈾', '𒆳']",𒈾𒆳,na-šat,"['complete', 'complete']",0.0,,Q009292,3,4
67572,Q009292.3.5,melamme[fearsome radiance]N,⸢me-lam⸣-[me,melamme,melemmu,fearsome radiance,N,"['𒈨', '𒇴', '𒈨']",𒈨𒇴𒈨,⸢me-lam⸣-[me],"['damaged', 'damaged', 'missing']",0.67,,Q009292,3,5
67573,Q009292.3.6,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q009292,3,6
67574,Q009292.4.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q009292,4,1
67575,Q009292.4.2,mullilat[purifier]N,mul]-li-la-at,mullilat,mullilu,purifier,N,"['𒀯', '𒇷', '𒆷', '𒀜']",𒀯𒇷𒆷𒀜,[mul]-li-la-at,"['missing', 'complete', 'complete', 'complete']",0.25,,Q009292,4,2
67576,Q009292.4.3,naphar[entirety]N,nap-har,naphar,napharu,entirety,N,"['𒀮', '𒄯']",𒀮𒄯,nap-har,"['complete', 'complete']",0.0,,Q009292,4,3
67577,Q009292.4.4,bēlī[lord]N,EN.[MEŠ,bēlī,bēlu,lord,N,"['𒂗', '𒎌']",𒂗𒎌,EN.[MEŠ],"['complete', 'missing']",0.5,,Q009292,4,4
67578,Q009292.4.5,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q009292,4,5
67579,Q009292.5.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q009292,5,1
67580,Q009292.5.2,ašarēdat[first and foremost one]N,a-ša₂]-re-da-at,ašarēdat,ašarēdu,first and foremost one,N,"['𒀀', '𒃻', '𒊑', '𒁕', '𒀜']",𒀀𒃻𒊑𒁕𒀜,[a-ša₂]-re-da-at,"['missing', 'missing', 'complete', 'complete', 'complete']",0.4,,Q009292,5,2
67581,Q009292.5.3,erṣetim[earth]N,KI-⸢tim⸣,erṣetim,erṣetu,earth,N,"['𒆠', '𒁴']",𒆠𒁴,KI-⸢tim⸣,"['complete', 'damaged']",0.25,,Q009292,5,3
67582,Q009292.5.4,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,Q009292,5,4
67583,Q009292.5.5,mīsūša[cult]N,mi₃-⸢su⸣-ša₂,mīsūša,mēsū,rites,N,"['𒈨', '𒋢', '𒃻']",𒈨𒋢𒃻,mi₃-⸢su⸣-ša₂,"['complete', 'damaged', 'complete']",0.17,,Q009292,5,5
67584,Q009292.5.6,šūqurūtu[very valuable]AJ,⸢šu-qu⸣-[ru-(u)-tu,šūqurūtu,šūquru,very valuable,AJ,"['𒋗', '𒄣', '𒊒', '𒌋', '𒌅']",𒋗𒄣𒊒𒌋𒌅,⸢šu-qu⸣-[ru-u-tu],"['damaged', 'damaged', 'missing', 'missing', 'missing']",0.8,,Q009292,5,6
67585,Q009292.5.7,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q009292,5,7
67586,Q009292.6.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q009292,6,1
67587,Q009292.6.2,tanadāti[praise]N,ta]-⸢na⸣-da-a-ti,tanadāti,tanattu,praise,N,"['𒋫', '𒈾', '𒁕', '𒀀', '𒋾']",𒋫𒈾𒁕𒀀𒋾,[ta]-⸢na⸣-da-a-ti,"['missing', 'damaged', 'complete', 'complete', 'complete']",0.3,,Q009292,6,2
67588,Q009292.6.3,ša[who]REL,ša₂,ša,ša,who,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,,Q009292,6,3
67589,Q009292.6.4,gimir[all]N,gi-⸢mir⸣,gimir,gimru,all,N,"['𒄀', '𒂇']",𒄀𒂇,gi-⸢mir⸣,"['complete', 'damaged']",0.25,,Q009292,6,4
