,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
25761,Q003827.2.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003827,2,1
25762,Q003827.2.2,x,⸢SAG⸣,,,,,['𒊕'],𒊕,⸢SAG⸣,['damaged'],0.5,,Q003827,2,2
25763,Q003827.2.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003827,2,3
25764,Q003827.3.1,qereb[interior]N,[qe₂]-⸢reb⸣,qereb,qerbu,interior,N,"['𒆠', '𒆗']",𒆠𒆗,[qe₂]-⸢reb⸣,"['missing', 'damaged']",0.75,,Q003827,3,1
25765,Q003827.3.2,Elamti[Elam]GN,{kur}ELAM.MA{⸢ki⸣},Elamti,Elamtu,Elam,GN,"['𒆳', '𒉏', '𒈠', '𒆠']",𒆳𒉏𒈠𒆠,{KUR}ELAM.MA{⸢KI⸣},"['complete', 'complete', 'complete', 'damaged']",0.12,GN,Q003827,3,2
25766,Q003827.3.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003827,3,3
25767,Q003827.4.1,umma[saying]PRP,⸢um⸣-ma,umma,umma,saying,PRP,"['𒌝', '𒈠']",𒌝𒈠,⸢um⸣-ma,"['damaged', 'complete']",0.25,,Q003827,4,1
25768,Q003827.4.2,šupranni[send]V,šup-ra-an-ni,šupranni,šapāru,send,V,"['𒊒', '𒊏', '𒀭', '𒉌']",𒊒𒊏𒀭𒉌,šup-ra-an-ni,"['complete', 'complete', 'complete', 'complete']",0.0,,Q003827,4,2
25769,Q003827.4.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q003827,4,3
25770,Q003827.5.1,kīma[like]PRP,ki-ma,kīma,kīma,like,PRP,"['𒆠', '𒈠']",𒆠𒈠,ki-ma,"['complete', 'complete']",0.0,,Q003827,5,1
25771,Q003827.5.2,dūr[(city) wall]N,BAD₃,dūr,dūru,(city) wall,N,['𒂦'],𒂦,BAD₃,['complete'],0.0,,Q003827,5,2
25772,Q003827.5.3,rabê[great]AJ,GAL-e,rabê,rabû,great,AJ,"['𒃲', '𒂊']",𒃲𒂊,GAL-e,"['complete', 'complete']",0.0,,Q003827,5,3
25773,Q003827.5.4,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,Q003827,5,4
