,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
1503,Q009281.3.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009281,3,1
1504,Q009281.3.2,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009281,3,2
1505,Q009281.3.3,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009281,3,3
1506,Q009281.3.4,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q009281,3,4
1507,Q009281.3.5,u,(x),,,,u,['x'],x,x,['complete'],0.0,,Q009281,3,5
1508,Q009281.3.6,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009281,3,6
1509,Q009281.4.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009281,4,1
1510,Q009281.4.2,u,x.⸢MEŠ⸣,,,,u,"['x', '𒎌']",x𒎌,x.⸢MEŠ⸣,"['complete', 'damaged']",0.25,,Q009281,4,2
1511,Q009281.4.3,u[and]CNJ,u,u,u,and,CNJ,['𒌋'],𒌋,u,['complete'],0.0,,Q009281,4,3
1512,Q009281.4.4,rabû[noble]N,GAL-u,rabû,rabû,noble,N,"['𒃲', '𒌋']",𒃲𒌋,GAL-u,"['complete', 'complete']",0.0,,Q009281,4,4
1513,Q009281.4.5,ša[who]REL,ša,ša,ša,who,REL,['𒊭'],𒊭,ša,['complete'],0.0,,Q009281,4,5
1514,Q009281.4.6,abbīya[ancestor]N,AD.MEŠ-ia,abbīya,abu,ancestor,N,"['𒀜', '𒎌', '𒅀']",𒀜𒎌𒅀,AD.MEŠ-ia,"['complete', 'complete', 'complete']",0.0,,Q009281,4,6
1515,Q009281.4.7,u,⸢u₂⸣-x,,,,u,"['𒌑', 'x']",𒌑x,⸢u₂⸣-x,"['damaged', 'complete']",0.25,,Q009281,4,7
1516,Q009281.4.8,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q009281,4,8
1517,Q009281.5.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q009281,5,1
