,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
15141,Q003861.1.1,kimahhu[grave]N$,KI.MAH,kimahhu,kimahhu,grave,N,"['𒆠', '𒈤']",𒆠𒈤,KI.MAH,"['complete', 'complete']",0.0,,Q003861,1,1
15142,Q003861.1.2,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,Q003861,1,2
15143,Q003861.1.3,Šamaš-ibni[leader of the Bit-Dakkuri]PN,{m}{d}UTU-ib-ni,Šamaš-ibni,Šamaš-ibni,leader of the Bit-Dakkuri,PN,"['𒁹', '𒀭', '𒌓', '𒅁', '𒉌']",𒁹𒀭𒌓𒅁𒉌,{m}{d}UTU-ib-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,Q003861,1,3
15144,Q003861.1.4,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,Q003861,1,4
15145,Q003861.1.5,Dakuru[]PN$Dakuru,{m}da-ku-⸢ru,Dakuru,Dakuru,1,PN,"['𒁹', '𒁕', '𒆪', '𒊒']",𒁹𒁕𒆪𒊒,{m}da-ku-⸢ru⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,PN,Q003861,1,5
15146,Q003861.1.6,ša[who]REL,ša₂⸣,ša,ša,who,REL,['𒃻'],𒃻,⸢ša₂⸣,['damaged'],0.5,,Q003861,1,6
15147,Q003861.1.7,Aššur-etel-ilani[king of Assyria]RN,{m}AN.ŠAR₂-NIR.GAL₂-DINGIR.MEŠ,Aššur-etel-ilani,Aššur-etel-ilani,king of Assyria,RN,"['𒁹', '𒀭', '𒊹', '𒉪', '𒅅', '𒀭', '𒎌']",𒁹𒀭𒊹𒉪𒅅𒀭𒎌,{m}AN.ŠAR₂-NIR.GAL₂-DINGIR.MEŠ,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,RN,Q003861,1,7
15148,Q003861.1.8,šar[king]N,LUGAL,šar,šarru,king,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,,Q003861,1,8
15149,Q003861.1.9,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,Q003861,1,9
15150,Q003861.1.10,Aššur[Assyria]GN$,aš-šur,Aššur,Aššur,Assyria,GN,"['𒀸', '𒋩']",𒀸𒋩,aš-šur,"['complete', 'complete']",0.0,GN,Q003861,1,10
15151,Q003861.2.1,rēmu[compassion]N,re-e-mu,rēmu,rēmu,compassion,N,"['𒊑', '𒂊', '𒈬']",𒊑𒂊𒈬,re-e-mu,"['complete', 'complete', 'complete']",0.0,,Q003861,2,1
