,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
49721,Q003795.6.1,itti[with]PRP,⸢it-ti,itti,itti,with,PRP,"['𒀉', '𒋾']",𒀉𒋾,⸢it-ti⸣,"['damaged', 'damaged']",0.5,,Q003795,6,1
49722,Q003795.6.2,šukuttu[adornment//jewellery]N'N$šukuttišunu,šu⸣-[kut-ti-šu₂-nu,šukuttišunu,šukuttu,jewellery,N,"['𒋗', '𒋻', '𒋾', '𒋙', '𒉡']",𒋗𒋻𒋾𒋙𒉡,⸢šu⸣-[kut-ti-šu₂-nu],"['damaged', 'missing', 'missing', 'missing', 'missing']",0.9,,Q003795,6,2
49723,Q003795.6.3,makkūršunu[property]N,NIG₂.GA-šu₂-nu,makkūršunu,makkūru,property,N,"['𒃻', '𒂵', '𒋙', '𒉡']",𒃻𒂵𒋙𒉡,[NIG₂].[GA-šu₂-nu],"['missing', 'missing', 'missing', 'missing']",1.0,,Q003795,6,3
49724,Q003795.6.4,unūtu[merchandise//utensils]N'N$unâtišunu,u₂-na-a-ti-šu₂-nu],unâtišunu,unūtu,utensils,N,"['𒌑', '𒈾', '𒀀', '𒋾', '𒋙', '𒉡']",𒌑𒈾𒀀𒋾𒋙𒉡,[u₂-na-a-ti-šu₂-nu],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,,Q003795,6,4
49725,Q003795.7.1,adi[with]PRP,a-⸢di⸣,adi,adi,with,PRP,"['𒀀', '𒁲']",𒀀𒁲,a-⸢di⸣,"['complete', 'damaged']",0.25,,Q003795,7,1
49726,Q003795.7.2,šangû[priest]N$šangê,ša₂-an-⸢ge⸣-[e,šangê,šangû,priest,N,"['𒃻', '𒀭', '𒄀', '𒂊']",𒃻𒀭𒄀𒂊,ša₂-an-⸢ge⸣-[e],"['complete', 'complete', 'damaged', 'missing']",0.38,,Q003795,7,2
49727,Q003795.7.3,buhlalû[(an Elamite class of priests)]N$buhlalê,bu-uh-la-le-e,buhlalê,buhlalû,(an Elamite class of priests),N,"['𒁍', '𒄴', '𒆷', '𒇷', '𒂊']",𒁍𒄴𒆷𒇷𒂊,[bu-uh-la-le-e],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,,Q003795,7,3
49728,Q003795.7.4,ašlula[carry off]V,aš₂-lu-la,ašlula,šalālu,carry off,V,"['𒀾', '𒇻', '𒆷']",𒀾𒇻𒆷,[aš₂-lu-la],"['missing', 'missing', 'missing']",1.0,,Q003795,7,4
49729,Q003795.7.5,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,Q003795,7,5
49730,Q003795.7.6,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,[KUR],['missing'],1.0,,Q003795,7,6
49731,Q003795.7.7,Aššur[Assyria]GN,AN.ŠAR₂{ki]},Aššur,Aššur,Assyria,GN,"['𒀭', '𒊹', '𒆠']",𒀭𒊹𒆠,[AN].[ŠAR₂]{[KI]},"['missing', 'missing', 'missing']",1.0,GN,Q003795,7,7
49732,Q003795.8.1,n,32,,,,n,['𒌍𒈫'],𒌍𒈫,32,['complete'],0.0,NUMBER,Q003795,8,1
49733,Q003795.8.2,ṣalmī[image]N,⸢ALAM.MEŠ⸣,ṣalmī,ṣalmu,image,N,"['𒀩', '𒎌']",𒀩𒎌,⸢ALAM⸣.⸢MEŠ⸣,"['damaged', 'damaged']",0.5,,Q003795,8,2
49734,Q003795.8.3,šarrāni[king]N,[LUGAL.MEŠ,šarrāni,šarru,king,N,"['𒈗', '𒎌']",𒈗𒎌,[LUGAL].[MEŠ],"['missing', 'missing']",1.0,,Q003795,8,3
49735,Q003795.8.4,pitiq[cast metalwork]N,pi-tiq,pitiq,pitqu,cast metalwork,N,"['𒉿', '𒄘']",𒉿𒄘,[pi-tiq],"['missing', 'missing']",1.0,,Q003795,8,4
49736,Q003795.8.5,hurāṣi[gold]N,KU₃.GI,hurāṣi,hurāṣu,gold,N,"['𒆬', '𒄀']",𒆬𒄀,[KU₃].[GI],"['missing', 'missing']",1.0,,Q003795,8,5
49737,Q003795.8.6,kaspi[silver]N,KU₃.BABBAR,kaspi,kaspu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,[KU₃].[BABBAR],"['missing', 'missing']",1.0,,Q003795,8,6
49738,Q003795.8.7,erî[copper]N,URUDU,erî,werû,copper,N,['𒍏'],𒍏,[URUDU],['missing'],1.0,,Q003795,8,7
49739,Q003795.8.8,gišnugalli[alabaster]N,{na₄}GIŠ.NU.GAL],gišnugalli,ašnugallu,alabaster,N,"['𒎎', '𒄑', '𒉡', '𒃲']",𒎎𒄑𒉡𒃲,{[NA₄]}[GIŠ].[NU].[GAL],"['missing', 'missing', 'missing', 'missing']",1.0,,Q003795,8,8
49740,Q003795.9.1,ultu[from]PRP,ul-tu₂,ultu,ištu,from,PRP,"['𒌌', '𒌓']",𒌌𒌓,ul-tu₂,"['complete', 'complete']",0.0,,Q003795,9,1
