,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
30291,Q009297.2.1,ana[for]PRP,[a-na,ana,ana,for,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,Q009297,2,1
30292,Q009297.2.2,Nergal[1]DN,{d}U.GUR,Nergal,Nergal,1,DN,"['𒀭', '𒌋', '𒄥']",𒀭𒌋𒄥,{[d]}[U].[GUR],"['missing', 'missing', 'missing']",1.0,DN,Q009297,2,2
30293,Q009297.2.3,qarrādu[hero]N,qar-ra-du,qarrādu,qarrādu,hero,N,"['𒃼', '𒊏', '𒁺']",𒃼𒊏𒁺,[qar-ra-du],"['missing', 'missing', 'missing']",1.0,,Q009297,2,3
30294,Q009297.2.4,gitmālum[perfect one]N,git₂-ma-lum,gitmālum,gitmālu,perfect one,N,"['𒁍', '𒈠', '𒈝']",𒁍𒈠𒈝,[git₂-ma-lum],"['missing', 'missing', 'missing']",1.0,,Q009297,2,4
30295,Q009297.2.5,dandannu[all-powerful one]N,dan-dan-nu,dandannu,dandannu,all-powerful one,N,"['𒆗', '𒆗', '𒉡']",𒆗𒆗𒉡,[dan-dan-nu],"['missing', 'missing', 'missing']",1.0,,Q009297,2,5
30296,Q009297.2.6,ilāni[god]N,DINGIR.MEŠ,ilāni,ilu,god,N,"['𒀭', '𒎌']",𒀭𒎌,[DINGIR].[MEŠ],"['missing', 'missing']",1.0,,Q009297,2,6
30297,Q009297.2.7,mamlu[impetuous one]N,ma-am-lu,mamlu,mamlu,impetuous one,N,"['𒈠', '𒄠', '𒇻']",𒈠𒄠𒇻,[ma-am-lu],"['missing', 'missing', 'missing']",1.0,,Q009297,2,7
30298,Q009297.2.8,ašarēdu[first and foremost]AJ,a-ša₂-re-du,ašarēdu,ašarēdu,first and foremost,AJ,"['𒀀', '𒃻', '𒊑', '𒁺']",𒀀𒃻𒊑𒁺,[a-ša₂-re-du],"['missing', 'missing', 'missing', 'missing']",1.0,,Q009297,2,8
30299,Q009297.2.9,bēl[lord]N,EN,bēl,bēlu,lord,N,['𒂗'],𒂗,[EN],['missing'],1.0,,Q009297,2,9
30300,Q009297.2.10,gašru[very strong]AJ,ga-aš₂-ru,gašru,gašru,very strong,AJ,"['𒂵', '𒀾', '𒊒']",𒂵𒀾𒊒,[ga-aš₂-ru],"['missing', 'missing', 'missing']",1.0,,Q009297,2,10
