,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
1986,Q003792.2.1,x,[...],,,,,['x'],x,[x],['missing'],1.0,,Q003792,2,1
1987,Q003792.3.1,n,2,,,,n,['𒈫'],𒈫,2,['complete'],0.0,NUMBER,Q003792,3,1
1988,Q003792.3.2,timmē[column]N,{giš}⸢tim⸣-me,timmē,timmu,column,N,"['𒄑', '𒁴', '𒈨']",𒄑𒁴𒈨,{GIŠ}⸢tim⸣-me,"['complete', 'damaged', 'complete']",0.17,,Q003792,3,2
1989,Q003792.3.3,ṣīrūti[lofty]AJ,MAH.⸢MEŠ⸣,ṣīrūti,ṣīru,lofty,AJ,"['𒈤', '𒎌']",𒈤𒎌,MAH.⸢MEŠ⸣,"['complete', 'damaged']",0.25,,Q003792,3,3
1990,Q003792.3.4,pitqu[brickwork//cast metalwork]N'N$pitiq,[pi-tiq,pitiq,pitqu,cast metalwork,N,"['𒉿', '𒄘']",𒉿𒄘,[pi-tiq],"['missing', 'missing']",1.0,,Q003792,3,4
1991,Q003792.3.5,zahalê[silver alloy]N,za-ha-le-e,zahalê,zahalû,silver alloy,N,"['𒍝', '𒄩', '𒇷', '𒂊']",𒍝𒄩𒇷𒂊,[za-ha-le-e],"['missing', 'missing', 'missing', 'missing']",1.0,,Q003792,3,5
1992,Q003792.3.6,ebbi[pure]AJ,eb-bi,ebbi,ebbu,pure,AJ,"['𒅁', '𒁉']",𒅁𒁉,[eb-bi],"['missing', 'missing']",1.0,,Q003792,3,6
1993,Q003792.3.7,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,[ša],['missing'],1.0,,Q003792,3,7
1994,Q003792.3.8,n,2,,,,n,['𒈫'],𒈫,[2],['missing'],1.0,NUMBER,Q003792,3,8
1995,Q003792.3.9,līm[thousand]NU,LIM,līm,līm,thousand,NU,['𒅆'],𒅆,[LIM],['missing'],1.0,,Q003792,3,9
1996,Q003792.3.10,n,5,,,,n,['𒐊'],𒐊,[5],['missing'],1.0,NUMBER,Q003792,3,10
1997,Q003792.3.11,mē[(one) hundred]NU,ME,mē,meʾatu,(one) hundred,NU,['𒈨'],𒈨,[ME],['missing'],1.0,,Q003792,3,11
1998,Q003792.3.12,bilat[talent]N,GUN,bilat,biltu,talent,N,['𒄘𒌦'],𒄘𒌦,[GUN],['missing'],1.0,,Q003792,3,12
1999,Q003792.3.13,šuqultašunu[weight]N,KI.LA₂-šu₂-nu,šuqultašunu,šuqultu,weight,N,"['𒆠', '𒇲', '𒋙', '𒉡']",𒆠𒇲𒋙𒉡,[KI].[LA₂-šu₂-nu],"['missing', 'missing', 'missing', 'missing']",1.0,,Q003792,3,13
2000,Q003792.3.14,manzāz[position]N,man-za-az,manzāz,mazzāzu,position,N,"['𒎙', '𒍝', '𒊍']",𒎙𒍝𒊍,[man-za-az],"['missing', 'missing', 'missing']",1.0,,Q003792,3,14
2001,Q003792.3.15,bāb[gate]N,KA₂,bāb,bābu,gate,N,['𒆍'],𒆍,[KA₂],['missing'],1.0,,Q003792,3,15
2002,Q003792.3.16,ēkurri[temple]N,E₂.KUR],ēkurri,ēkurru,temple,N,"['𒂍', '𒆳']",𒂍𒆳,[E₂].[KUR],"['missing', 'missing']",1.0,,Q003792,3,16
2003,Q003792.4.1,ultu[from]PRP,ul-tu,ultu,ištu,from,PRP,"['𒌌', '𒌅']",𒌌𒌅,ul-tu,"['complete', 'complete']",0.0,,Q003792,4,1
2004,Q003792.4.2,mazzaztu[position]N$manzaltišunu,man-zal-⸢ti-šu₂⸣-[nu,manzaltišunu,mazzaztu,position,N,"['𒎙', '𒉌', '𒋾', '𒋙', '𒉡']",𒎙𒉌𒋾𒋙𒉡,man-zal-⸢ti-šu₂⸣-[nu],"['complete', 'complete', 'damaged', 'damaged', 'missing']",0.4,,Q003792,4,2
2005,Q003792.4.3,assuhma[tear out]V,as-suh-ma,assuhma,nasāhu,tear out,V,"['𒊍', '𒈽', '𒈠']",𒊍𒈽𒈠,[as-suh-ma],"['missing', 'missing', 'missing']",1.0,,Q003792,4,3
2006,Q003792.4.4,alqâ[take]V,al-qa-a,alqâ,leqû,take,V,"['𒀠', '𒋡', '𒀀']",𒀠𒋡𒀀,[al-qa-a],"['missing', 'missing', 'missing']",1.0,,Q003792,4,4
2007,Q003792.4.5,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,Q003792,4,5
