,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
12858,Q007608.2.1,ana[for]PRP,[a-na,ana,ana,for,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,Q007608,2,1
12859,Q007608.2.2,Ištar[]DN,{d]}15,Ištar,Ištar,1,DN,"['𒀭', '𒌋𒐊']",𒀭𒌋𒐊,{[d]}⸢15⸣,"['missing', 'damaged']",0.75,DN,Q007608,2,2
12860,Q007608.2.3,bēltu[lady]N$bēlti,GAŠAN,bēlti,bēltu,lady,N,['𒃽'],𒃽,GAŠAN,['complete'],0.0,,Q007608,2,3
12861,Q007608.2.4,ṣīrti[exalted]AJ,ṣi-ir-ti,ṣīrti,ṣīru,exalted,AJ,"['𒍢', '𒅕', '𒋾']",𒍢𒅕𒋾,ṣi-ir-ti,"['complete', 'complete', 'complete']",0.0,,Q007608,2,4
12862,Q007608.2.5,āšibat[inhabitant]N,a-ši-bat,āšibat,wāšibu,inhabitant,N,"['𒀀', '𒅆', '𒁁']",𒀀𒅆𒁁,a-ši-bat,"['complete', 'complete', 'complete']",0.0,,Q007608,2,5
12863,Q007608.2.6,Arba-ili[Arbela]SN,{⸢uru}LIMMU₂⸣-[DINGIR,Arba-ili,Arba-il,Arbela,SN,"['𒌷', '𒇹', '𒀭']",𒌷𒇹𒀭,{⸢URU⸣}⸢LIMMU₂⸣-[DINGIR],"['damaged', 'damaged', 'missing']",0.67,,Q007608,2,6
12864,Q007608.2.7,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q007608,2,7
12865,Q007608.3.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007608,3,1
12866,Q007608.3.2,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,Q007608,3,2
12867,Q007608.3.3,x,A,,,,,['𒀀'],𒀀,A,['complete'],0.0,,Q007608,3,3
12868,Q007608.3.4,x,TA,,,,,['𒋫'],𒋫,TA,['complete'],0.0,,Q007608,3,4
12869,Q007608.3.5,x,E,,,,,['𒂊'],𒂊,E,['complete'],0.0,,Q007608,3,5
12870,Q007608.3.6,x,NU,,,,,['𒉡'],𒉡,NU,['complete'],0.0,,Q007608,3,6
12871,Q007608.3.7,mušaknišat[one who makes someone submit]N,mu-šak-niš-at,mušaknišat,mušaknišu,one who makes someone submit,N,"['𒈬', '𒊕', '𒎙', '𒀜']",𒈬𒊕𒎙𒀜,mu-šak-niš-at,"['complete', 'complete', 'complete', 'complete']",0.0,,Q007608,3,7
12872,Q007608.3.8,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007608,3,8
12873,Q007608.4.1,x,[x,,,,,['x'],x,[x],['missing'],1.0,,Q007608,4,1
12874,Q007608.4.2,x,x,,,,,['x'],x,[x],['missing'],1.0,,Q007608,4,2
12875,Q007608.4.3,x,(x)],,,,,['x'],x,[x],['missing'],1.0,,Q007608,4,3
12876,Q007608.4.4,"Aššur-bani-apli[Ashurbanipal, king of Assyria]RN",{m}aš-šur-DU₃-⸢A⸣,Aššur-bani-apli,Aššur-bani-apli,"Ashurbanipal, king of Assyria",RN,"['𒁹', '𒀸', '𒋩', '𒆕', '𒀀']",𒁹𒀸𒋩𒆕𒀀,{m}aš-šur-DU₃-⸢A⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,RN,Q007608,4,4
12877,Q007608.4.5,ša[who]REL,ša,ša,ša,who,REL,['𒊭'],𒊭,ša,['complete'],0.0,,Q007608,4,5
12878,Q007608.4.6,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,Q007608,4,6
12879,Q007608.4.7,x,ṣi-it,,,,,"['𒍢', '𒀉']",𒍢𒀉,ṣi-it,"['complete', 'complete']",0.0,,Q007608,4,7
12880,Q007608.4.8,x,LA,,,,,['𒆷'],𒆷,LA,['complete'],0.0,,Q007608,4,8
12881,Q007608.4.9,x,Aʾ,,,,,['𒀪'],𒀪,Aʾ,['complete'],0.0,,Q007608,4,9
12882,Q007608.4.10,x,x,,,,,['x'],x,x,['complete'],0.0,,Q007608,4,10
12883,Q007608.4.11,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007608,4,11
12884,Q007608.5.1,taddinâ[give]V,⸢ta⸣-ad-di-na,taddinâ,nadānu,give,V,"['𒋫', '𒀜', '𒁲', '𒈾']",𒋫𒀜𒁲𒈾,⸢ta⸣-ad-di-na,"['damaged', 'complete', 'complete', 'complete']",0.12,,Q007608,5,1
12885,Q007608.5.2,haṭṭu[sceptre]N,{⸢giš}GIDRU⸣,haṭṭi,haṭṭu,sceptre,N,"['𒄑', '𒉺']",𒄑𒉺,{⸢GIŠ⸣}⸢GIDRU⸣,"['damaged', 'damaged']",0.5,,Q007608,5,2
12886,Q007608.5.3,išartu[righteous],i-⸢šar-tu₂⸣,išartu,išaru,righteous,AJ,"['𒄿', '𒊬', '𒌓']",𒄿𒊬𒌓,i-⸢šar-tu₂⸣,"['complete', 'damaged', 'damaged']",0.33,,Q007608,5,3
12887,Q007608.5.4,murappišat[one who expands]N,mu-rap-piš-at,murappišat,murappišu,one who expands,N,"['𒈬', '𒊐', '𒄫', '𒀜']",𒈬𒊐𒄫𒀜,mu-rap-piš-at,"['complete', 'complete', 'complete', 'complete']",0.0,,Q007608,5,4
12888,Q007608.5.5,māti[land]N,⸢KUR,māti,mātu,land,N,['𒆳'],𒆳,⸢KUR⸣,['damaged'],0.5,,Q007608,5,5
12889,Q007608.5.6,taqīšâ[give]V,ta-qi₂-ša₂⸣,taqīšâ,qiāšu,give,V,"['𒋫', '𒆠', '𒃻']",𒋫𒆠𒃻,⸢ta-qi₂-ša₂⸣,"['damaged', 'damaged', 'damaged']",0.5,,Q007608,5,6
12890,Q007608.5.7,x,x,,,,,['x'],x,x,['complete'],0.0,,Q007608,5,7
12891,Q007608.5.8,x,x,,,,,['x'],x,x,['complete'],0.0,,Q007608,5,8
12892,Q007608.5.9,x,(x),,,,,['x'],x,x,['complete'],0.0,,Q007608,5,9
12893,Q007608.5.10,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007608,5,10
12894,Q007608.6.1,nibīt[invocation]N,ni-bit,nibīt,nibītu,invocation,N,"['𒉌', '𒂍']",𒉌𒂍,ni-bit,"['complete', 'complete']",0.0,,Q007608,6,1
12895,Q007608.6.2,Dilbat[]DN,{d}dil-⸢bat,Dilbat,Dilbat,1,DN,"['𒀭', '𒀸', '𒁁']",𒀭𒀸𒁁,{d}dil-⸢bat⸣,"['complete', 'complete', 'damaged']",0.17,DN,Q007608,6,2
12896,Q007608.6.3,mārat[daughter]N,DUMU.MUNUS⸣,mārat,mārtu,daughter,N,"['𒌉', '𒊩']",𒌉𒊩,⸢DUMU⸣.⸢MUNUS⸣,"['damaged', 'damaged']",0.5,,Q007608,6,3
12897,Q007608.6.4,Enlil[]DN,{d}EN.LIL₂,Enlil,Enlil,1,DN,"['𒀭', '𒂗', '𒆤']",𒀭𒂗𒆤,{d}EN.LIL₂,"['complete', 'complete', 'complete']",0.0,DN,Q007608,6,4
12898,Q007608.6.5,bēlet[lady]N,be-let,bēlet,bēltu,lady,N,"['𒁁', '𒀖']",𒁁𒀖,be-let,"['complete', 'complete']",0.0,,Q007608,6,5
12899,Q007608.6.6,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007608,6,6
12900,Q007608.7.1,ša[who]REL,ša₂,ša,ša,who,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,,Q007608,7,1
12901,Q007608.7.2,Ištar[]DN,{d}15,Ištar,Ištar,1,DN,"['𒀭', '𒌋𒐊']",𒀭𒌋𒐊,{d}15,"['complete', 'complete']",0.0,DN,Q007608,7,2
12902,Q007608.7.3,mārat[daughter]N,DUMU.MUNUS,mārat,mārtu,daughter,N,"['𒌉', '𒊩']",𒌉𒊩,DUMU.MUNUS,"['complete', 'complete']",0.0,,Q007608,7,3
12903,Q007608.7.4,Sin[]DN,{d}30,Sin,Sin,1,DN,"['𒀭', '𒌍']",𒀭𒌍,{d}30,"['complete', 'complete']",0.0,DN,Q007608,7,4
12904,Q007608.7.5,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,Q007608,7,5
12905,Q007608.7.6,šuknuše[making submissive]'N,šuk-nu-še,šuknuše,kanāšu,making submissive,V,"['𒉻', '𒉡', '𒊺']",𒉻𒉡𒊺,šuk-nu-še,"['complete', 'complete', 'complete']",0.0,,Q007608,7,6
12906,Q007608.7.7,nakirīšu[enemy]N,{lu₂}KUR₂.MEŠ-[šu₂,nakirīšu,nakru,enemy,N,"['𒇽', '𒉽', '𒎌', '𒋙']",𒇽𒉽𒎌𒋙,{LU₂}KUR₂.MEŠ-[šu₂],"['complete', 'complete', 'complete', 'missing']",0.25,,Q007608,7,7
12907,Q007608.7.8,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q007608,7,8
12908,Q007608.8.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,Q007608,8,1
12909,Q007608.8.2,Abu[1]MN,{iti}NE,Abu,Abu,1,MN,"['𒌗', '𒉈']",𒌗𒉈,{ITI}NE,"['complete', 'complete']",0.0,MN,Q007608,8,2
12910,Q007608.8.3,arah[month]N,ITI,arah,warhu,month,N,['𒌗'],𒌗,ITI,['complete'],0.0,,Q007608,8,3
12911,Q007608.8.4,nanmurti[heliacal rising]N,na-an-mur-ti,nanmurti,nanmurtu,heliacal rising,N,"['𒈾', '𒀭', '𒄯', '𒋾']",𒈾𒀭𒄯𒋾,na-an-mur-ti,"['complete', 'complete', 'complete', 'complete']",0.0,,Q007608,8,4
12912,Q007608.8.5,qaštu[bow//bow-star]N'N$qašti,MUL.PAN,qašti,qaštu,bow-star,N,"['𒀯', '𒉼']",𒀯𒉼,MUL.PAN,"['complete', 'complete']",0.0,,Q007608,8,5
12913,Q007608.8.6,isinnu[festival]N,i-sin-nu,isinnu,isinnu,festival,N,"['𒄿', '𒌍', '𒉡']",𒄿𒌍𒉡,i-sin-nu,"['complete', 'complete', 'complete']",0.0,,Q007608,8,6
12914,Q007608.8.7,x,x,,,,,['x'],x,x,['complete'],0.0,,Q007608,8,7
12915,Q007608.8.8,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007608,8,8
12916,Q007608.9.1,anāku[I]IP,a-na-ku,anāku,anāku,I,IP,"['𒀀', '𒈾', '𒆪']",𒀀𒈾𒆪,a-na-ku,"['complete', 'complete', 'complete']",0.0,,Q007608,9,1
