,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
17000,Q003790.3.1,napšatsunu[life]N,[nap-šat-su-nu,napšatsunu,napištu,life,N,"['𒀮', '𒆳', '𒋢', '𒉡']",𒀮𒆳𒋢𒉡,[nap-šat-su-nu],"['missing', 'missing', 'missing', 'missing']",1.0,,Q003790,3,1
17001,Q003790.3.2,usīq[reduce]V,u₂-si-iq,usīq,siāqu,reduce,V,"['𒌑', '𒋛', '𒅅']",𒌑𒋛𒅅,[u₂-si-iq],"['missing', 'missing', 'missing']",1.0,,Q003790,3,2
17002,Q003790.3.3,ukarri[shorten]V,u₂]-kar-⸢ri⸣,ukarri,karû,shorten,V,"['𒌑', '𒋼𒀀', '𒊑']",𒌑𒋼𒀀𒊑,[u₂]-kar-⸢ri⸣,"['missing', 'complete', 'damaged']",0.5,,Q003790,3,3
17003,Q003790.4.1,ana[to]PRP,[a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,Q003790,4,1
17004,Q003790.4.2,nīriya[yoke]N,{giš}ŠUDUN-ia,nīriya,nīru,yoke,N,"['𒄑', '𒋙𒂈', '𒅀']",𒄑𒋙𒂈𒅀,{[GIŠ]}[ŠUDUN-ia],"['missing', 'missing', 'missing']",1.0,,Q003790,4,2
17005,Q003790.4.3,ušaknissunūti[make someone submit]V,u₂-šak]-⸢ni⸣-is-su-nu-ti,ušaknissunūti,kanāšu,make someone submit,V,"['𒌑', '𒊕', '𒉌', '𒄑', '𒋢', '𒉡', '𒋾']",𒌑𒊕𒉌𒄑𒋢𒉡𒋾,[u₂-šak]-⸢ni⸣-is-su-nu-ti,"['missing', 'missing', 'damaged', 'complete', 'complete', 'complete', 'complete']",0.36,,Q003790,4,3
17006,Q003790.5.1,mārtu[daughter]N,[DUMU.MUNUS,mārtu,mārtu,daughter,N,"['𒌉', '𒊩']",𒌉𒊩,[DUMU].[MUNUS],"['missing', 'missing']",1.0,,Q003790,5,1
17007,Q003790.5.2,ṣīt[issue]N,ṣi-it,ṣīt,ṣītu,issue,N,"['𒍢', '𒀉']",𒍢𒀉,[ṣi-it],"['missing', 'missing']",1.0,,Q003790,5,2
17008,Q003790.5.3,libbišu[interior]N,lib₃-bi]-⸢šu₂⸣,libbišu,libbu,interior,N,"['𒊮', '𒁉', '𒋙']",𒊮𒁉𒋙,[lib₃-bi]-⸢šu₂⸣,"['missing', 'missing', 'damaged']",0.83,,Q003790,5,3
17009,Q003790.5.4,u[and]CNJ,u₃,u,u,and,CNJ,['𒅇'],𒅇,u₃,['complete'],0.0,,Q003790,5,4
17010,Q003790.5.5,mārāt[daughter]N,DUMU.MUNUS.MEŠ,mārāt,mārtu,daughter,N,"['𒌉', '𒊩', '𒎌']",𒌉𒊩𒎌,DUMU.MUNUS.MEŠ,"['complete', 'complete', 'complete']",0.0,,Q003790,5,5
17011,Q003790.5.6,ahhīšu[brother]N,ŠEŠ.MEŠ-šu₂,ahhīšu,ahu,brother,N,"['𒋀', '𒎌', '𒋙']",𒋀𒎌𒋙,ŠEŠ.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,Q003790,5,6
17012,Q003790.6.1,ana[to]PRP,[a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,Q003790,6,1
17013,Q003790.6.2,epēš[performing]'N,e-peš,epēš,epēšu,performing,V,"['𒂊', '𒄫']",𒂊𒄫,[e-peš],"['missing', 'missing']",1.0,,Q003790,6,2
17014,Q003790.6.3,abarakkūti[function of stewardess]N,{munus]}⸢AGRIG⸣-ti,abarakkūti,abarakkūtu,function of stewardess,N,"['𒊩', '𒅆𒁾', '𒋾']",𒊩𒅆𒁾𒋾,{[MUNUS]}⸢AGRIG⸣-ti,"['missing', 'damaged', 'complete']",0.5,,Q003790,6,3
17015,Q003790.6.4,ūbila[carry]V,u₂-bi-la,ūbila,wabālu,carry,V,"['𒌑', '𒁉', '𒆷']",𒌑𒁉𒆷,u₂-bi-la,"['complete', 'complete', 'complete']",0.0,,Q003790,6,4
17016,Q003790.6.5,adi[to]PRP,⸢a⸣-di,adi,adi,to,PRP,"['𒀀', '𒁲']",𒀀𒁲,⸢a⸣-di,"['damaged', 'complete']",0.25,,Q003790,6,5
17017,Q003790.6.6,mahriya[front]N,mah-ri-⸢ia⸣,mahriya,mahru,front,N,"['𒈤', '𒊑', '𒅀']",𒈤𒊑𒅀,mah-ri-⸢ia⸣,"['complete', 'complete', 'damaged']",0.17,,Q003790,6,6
17018,Q003790.7.1,māršu[son]N,[DUMU-šu₂,māršu,māru,son,N,"['𒌉', '𒋙']",𒌉𒋙,[DUMU-šu₂],"['missing', 'missing']",1.0,,Q003790,7,1
17019,Q003790.7.2,ša[who]REL,ša,ša,ša,who,REL,['𒊭'],𒊭,[ša],['missing'],1.0,,Q003790,7,2
17020,Q003790.7.3,matīma[ever]AV$matīma,ma-ti]-⸢ma⸣,matīma,matīma,ever,AV,"['𒈠', '𒋾', '𒈠']",𒈠𒋾𒈠,[ma-ti]-⸢ma⸣,"['missing', 'missing', 'damaged']",0.83,,Q003790,7,3
17021,Q003790.7.4,tiāmtu[sea]N$tiāmtu,ti-amtu,tiāmtu,tiāmtu,sea,N,"['𒋾', '𒊩𒆳']",𒋾𒊩𒆳,ti-amtu,"['complete', 'complete']",0.0,,Q003790,7,4
17022,Q003790.7.5,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,la,['complete'],0.0,,Q003790,7,5
