,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
9492,Q003775.5.1,ana[to]PRP,[a-na],ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,Q003775,5,1
9493,Q003775.5.2,ramānišunu[self]N,⸢ra⸣-ma-ni-⸢šu₂-nu⸣,ramānišunu,ramānu,self,N,"['𒊏', '𒈠', '𒉌', '𒋙', '𒉡']",𒊏𒈠𒉌𒋙𒉡,⸢ra⸣-ma-ni-⸢šu₂-nu⸣,"['damaged', 'complete', 'complete', 'damaged', 'damaged']",0.3,,Q003775,5,2
9494,Q003775.5.3,uterru[take possession of something]V,[u₂-ter-ru,uterru,târu,take possession of something,V,"['𒌑', '𒌁', '𒊒']",𒌑𒌁𒊒,[u₂-ter-ru],"['missing', 'missing', 'missing']",1.0,,Q003775,5,3
9495,Q003775.5.4,akšud[conquer]V,ak-šu-ud,akšud,kašādu,conquer,V,"['𒀝', '𒋗', '𒌓']",𒀝𒋗𒌓,[ak-šu-ud],"['missing', 'missing', 'missing']",1.0,,Q003775,5,4
9496,Q003775.5.5,ina[with]PRP,ina,ina,ina,with,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,Q003775,5,5
9497,Q003775.5.6,gīri[fire]N,{d}GIŠ.BAR,gīri,gīru,fire,N,"['𒀭', '𒄑', '𒁇']",𒀭𒄑𒁇,{[d]}[GIŠ].[BAR],"['missing', 'missing', 'missing']",1.0,,Q003775,5,6
9498,Q003775.5.7,aqmu[burn (up)]V,aq-mu],aqmu,qamû,burn (up),V,"['𒀝', '𒈬']",𒀝𒈬,[aq-mu],"['missing', 'missing']",1.0,,Q003775,5,7
9499,Q003775.6.1,ašlula[carry off]V,[aš₂]-⸢lu⸣-la,ašlula,šalālu,carry off,V,"['𒀾', '𒇻', '𒆷']",𒀾𒇻𒆷,[aš₂]-⸢lu⸣-la,"['missing', 'damaged', 'complete']",0.5,,Q003775,6,1
9500,Q003775.6.2,šallatsun[booty]N,šal-lat-⸢sun₂⸣,šallatsun,šallatu,booty,N,"['𒊩', '𒆳', '𒄢']",𒊩𒆳𒄢,šal-lat-⸢sun₂⸣,"['complete', 'complete', 'damaged']",0.17,,Q003775,6,2
9501,Q003775.6.3,ālāni[city]N,[URU.MEŠ,ālāni,ālu,city,N,"['𒌷', '𒎌']",𒌷𒎌,[URU].[MEŠ],"['missing', 'missing']",1.0,,Q003775,6,3
9502,Q003775.6.4,šâtunu[those]IP,ša₂-a-tu-nu],šâtunu,šâtunu,those,IP,"['𒃻', '𒀀', '𒌅', '𒉡']",𒃻𒀀𒌅𒉡,[ša₂-a-tu-nu],"['missing', 'missing', 'missing', 'missing']",1.0,,Q003775,6,4
9503,Q003775.7.1,ana[to]PRP,[a]-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a]-na,"['missing', 'complete']",0.5,,Q003775,7,1
9504,Q003775.7.2,miṣir[border]N,mi-ṣir,miṣir,miṣru,border,N,"['𒈪', '𒈲']",𒈪𒈲,mi-ṣir,"['complete', 'complete']",0.0,,Q003775,7,2
