,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
25804,Q003727.1.1,Urtaku[in-law of Teumman]PN$,{m}ur-⸢ta⸣-ku,Urtaku,Urtaku,in-law of Teumman,PN,"['𒁹', '𒌨', '𒋫', '𒆪']",𒁹𒌨𒋫𒆪,{m}ur-⸢ta⸣-ku,"['complete', 'complete', 'damaged', 'complete']",0.12,PN,Q003727,1,1
25805,Q003727.1.2,hatanu[in-law]N$,ha-ta-nu,hatanu,hatanu,in-law,N,"['𒄩', '𒋫', '𒉡']",𒄩𒋫𒉡,ha-ta-nu,"['complete', 'complete', 'complete']",0.0,,Q003727,1,2
25806,Q003727.1.3,Teumman[king of Elam]RN,{m}te-um-man,Teumman,Teumman,king of Elam,RN,"['𒁹', '𒋼', '𒌝', '𒎙']",𒁹𒋼𒌝𒎙,{m}te-um-man,"['complete', 'complete', 'complete', 'complete']",0.0,RN,Q003727,1,3
25807,Q003727.2.1,ša[who]REL,ša₂,ša,ša,who,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,,Q003727,2,1
25808,Q003727.2.2,ina[with]PRP,ina,ina,ina,with,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,Q003727,2,2
25809,Q003727.2.3,uṣṣi[arrow]N,⸢uṣ-ṣi⸣,uṣṣi,ūṣu,arrow,N,"['𒊻', '𒍢']",𒊻𒍢,⸢uṣ-ṣi⸣,"['damaged', 'damaged']",0.5,,Q003727,2,3
25810,Q003727.2.4,muhhuṣu[hurt]AJ$,muh-hu-ṣu,muhhuṣu,muhhuṣu,hurt,AJ,"['𒌋𒅗', '𒄷', '𒍮']",𒌋𒅗𒄷𒍮,muh-hu-ṣu,"['complete', 'complete', 'complete']",0.0,,Q003727,2,4
25811,Q003727.2.5,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,la,['complete'],0.0,,Q003727,2,5
25812,Q003727.2.6,iqtû[finish]V,iq-tu₂-u,iqtû,qatû,finish,V,"['𒅅', '𒌓', '𒌋']",𒅅𒌓𒌋,iq-tu₂-u,"['complete', 'complete', 'complete']",0.0,,Q003727,2,6
25813,Q003727.2.7,napšāti[life]N,ZI.MEŠ,napšāti,napištu,life,N,"['𒍣', '𒎌']",𒍣𒎌,ZI.MEŠ,"['complete', 'complete']",0.0,,Q003727,2,7
25814,Q003727.3.1,ana[for]PRP,a-na,ana,ana,for,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,Q003727,3,1
25815,Q003727.3.2,nakāsu[cut//cutting off]V'N$nakās,⸢na-kas⸣,nakās,nakāsu,cutting off,V,"['𒈾', '𒆜']",𒈾𒆜,⸢na-kas⸣,"['damaged', 'damaged']",0.5,,Q003727,3,2
25816,Q003727.3.3,qaqqad[head]N,SAG.DU,qaqqad,qaqqadu,head,N,"['𒊕', '𒁺']",𒊕𒁺,SAG.DU,"['complete', 'complete']",0.0,,Q003727,3,3
25817,Q003727.3.4,ramānišu[self]N,ra-ma-ni-šu₂,ramānišu,ramānu,self,N,"['𒊏', '𒈠', '𒉌', '𒋙']",𒊏𒈠𒉌𒋙,ra-ma-ni-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,,Q003727,3,4
25818,Q003727.3.5,mār[citizen]N,DUMU,mār,māru,citizen,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,Q003727,3,5
25819,Q003727.3.6,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,Q003727,3,6
25820,Q003727.3.7,Aššur[Assyria]GN,aš-šur,Aššur,Aššur,Assyria,GN,"['𒀸', '𒋩']",𒀸𒋩,aš-šur,"['complete', 'complete']",0.0,GN,Q003727,3,7
25821,Q003727.4.1,šasû[shout]V$išassima,i-ša₂-si-⸢ma⸣,išassima,šasû,shout,V,"['𒄿', '𒃻', '𒋛', '𒈠']",𒄿𒃻𒋛𒈠,i-ša₂-si-⸢ma⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,Q003727,4,1
25822,Q003727.4.2,umma[saying]PRP,um-ma,umma,umma,saying,PRP,"['𒌝', '𒈠']",𒌝𒈠,um-ma,"['complete', 'complete']",0.0,,Q003727,4,2
25823,Q003727.4.3,alāku[go]V$alka,al-ka,alka,alāku,go,V,"['𒀠', '𒅗']",𒀠𒅗,al-ka,"['complete', 'complete']",0.0,,Q003727,4,3
25824,Q003727.4.4,qaqqadu[head]N$qaqqadī,SAG.DU,qaqqadī,qaqqadu,head,N,"['𒊕', '𒁺']",𒊕𒁺,SAG.DU,"['complete', 'complete']",0.0,,Q003727,4,4
25825,Q003727.4.5,nakāsu[cut//cut off]V'V$nakis,KUD-is,nakis,nakāsu,cut off,V,"['𒋻', '𒄑']",𒋻𒄑,KUD-is,"['complete', 'complete']",0.0,,Q003727,4,5
25826,Q003727.5.1,pān[front]N,IGI,pān,pānu,front,N,['𒅆'],𒅆,IGI,['complete'],0.0,,Q003727,5,1
25827,Q003727.5.2,šarri[king]N,LUGAL,šarri,šarru,king,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,,Q003727,5,2
25828,Q003727.5.3,bēlu[lord]N$bēlika,EN-ka,bēlika,bēlu,lord,N,"['𒂗', '𒅗']",𒂗𒅗,EN-ka,"['complete', 'complete']",0.0,,Q003727,5,3
25829,Q003727.5.4,našû[lift//carry]V'V$išima,i-ši-⸢ma,išima,našû,carry,V,"['𒄿', '𒅆', '𒈠']",𒄿𒅆𒈠,i-ši-⸢ma⸣,"['complete', 'complete', 'damaged']",0.17,,Q003727,5,4
25830,Q003727.5.5,leqû[take]V$leqi,le⸣-e-qi₂,leqi,leqû,take,V,"['𒇷', '𒂊', '𒆠']",𒇷𒂊𒆠,⸢le⸣-e-qi₂,"['damaged', 'complete', 'complete']",0.17,,Q003727,5,5
25831,Q003727.5.6,šum[name]N,MU,šum,šumu,name,N,['𒈬'],𒈬,MU,['complete'],0.0,,Q003727,5,6
25832,Q003727.5.7,damqu[good one//good fortune]N'N$damiqtim,SIG₅-tim,damiqtim,damqu,good fortune,N,"['𒅆𒂟', '𒁴']",𒅆𒂟𒁴,SIG₅-tim,"['complete', 'complete']",0.0,,Q003727,5,7
