,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word
72440,Q007601.2.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007601,2,1
72441,Q007601.2.2,X,NIG₂,,,,X,['𒃻'],𒃻,NIG₂,['complete'],0.0,,Q007601,2,2
72442,Q007601.2.3,x,KAL,,,,,['𒆗'],𒆗,KAL,['complete'],0.0,,Q007601,2,3
72443,Q007601.2.4,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007601,2,4
72444,Q007601.3.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q007601,3,1
72445,Q007601.3.2,išakkanma[place]V,i]-šak-kan-⸢ma⸣,išakkanma,šakānu,place,V,"['𒄿', '𒊕', '𒃶', '𒈠']",𒄿𒊕𒃶𒈠,[i]-šak-kan-⸢ma⸣,"['missing', 'complete', 'complete', 'damaged']",0.38,,Q007601,3,2
72446,Q007601.3.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007601,3,3
72447,Q007601.4.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007601,4,1
72448,Q007601.4.2,X,LA,,,,X,['𒆷'],𒆷,LA,['complete'],0.0,,Q007601,4,2
72449,Q007601.4.3,x,TA,,,,,['𒋫'],𒋫,TA,['complete'],0.0,,Q007601,4,3
72450,Q007601.4.4,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q007601,4,4
72451,Q007601.4.5,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007601,4,5
72452,Q007601.5.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007601,5,1
72453,Q007601.5.2,u,x-nu-šu₂,,,,u,"['x', '𒉡', '𒋙']",x𒉡𒋙,x-nu-šu₂,"['complete', 'complete', 'complete']",0.0,,Q007601,5,2
72454,Q007601.5.3,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,Q007601,5,3
72455,Q007601.5.4,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q007601,5,4
72456,Q007601.5.5,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007601,5,5
72457,Q007601.6.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007601,6,1
72458,Q007601.6.2,u,x-šu₂-nu,,,,u,"['x', '𒋙', '𒉡']",x𒋙𒉡,x-šu₂-nu,"['complete', 'complete', 'complete']",0.0,,Q007601,6,2
72459,Q007601.6.3,unakkir[change]V,lu-nak-ki-[ir,unakkir,nakāru,change,V,"['𒇻', '𒅘', '𒆠', '𒅕']",𒇻𒅘𒆠𒅕,lu-nak-ki-[ir],"['complete', 'complete', 'complete', 'missing']",0.25,,Q007601,6,3
72460,Q007601.6.4,u,...],,,,u,['x'],x,[x],['missing'],1.0,,Q007601,6,4
72461,Q007601.7.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007601,7,1
72462,Q007601.7.2,u,x,,,,u,['x'],x,x,['complete'],0.0,,Q007601,7,2
72463,Q007601.7.3,ušaṣbit[make someone take]V,u₂-ša₂-aṣ-bit,ušaṣbit,ṣabātu,make someone take,V,"['𒌑', '𒃻', '𒊍', '𒂍']",𒌑𒃻𒊍𒂍,u₂-ša₂-aṣ-bit,"['complete', 'complete', 'complete', 'complete']",0.0,,Q007601,7,3
72464,Q007601.7.4,x,⸢ŠU₂⸣,,,,,['𒋙'],𒋙,⸢ŠU₂⸣,['damaged'],0.5,,Q007601,7,4
72465,Q007601.7.5,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007601,7,5
72466,Q007601.8.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007601,8,1
72467,Q007601.8.2,ša[who]REL,⸢ša₂⸣,ša,ša,who,REL,['𒃻'],𒃻,⸢ša₂⸣,['damaged'],0.5,,Q007601,8,2
72468,Q007601.8.3,Šamaš[1]DN,{d}UTU,Šamaš,Šamaš,1,DN,"['𒀭', '𒌓']",𒀭𒌓,{d}UTU,"['complete', 'complete']",0.0,DN,Q007601,8,3
72469,Q007601.8.4,Nabu[1]DN,{d}AG,Nabu,Nabu,1,DN,"['𒀭', '𒀝']",𒀭𒀝,{d}AG,"['complete', 'complete']",0.0,DN,Q007601,8,4
72470,Q007601.8.5,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,Q007601,8,5
72471,Q007601.9.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,Q007601,9,1
